"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant"
"962","PDC",1,0,0,"6",2015,49,62,51,0,0,1,2016,0,NA,"1",51,57,57,0,0,1,19,1488190.24236386,40562.6735468246,43379.8967589313,0.0671478525133828,0,0,0,0,0,0,NA,0,FALSE
"963","PDC",1,0,0,"8",2015,63,86,84,0,0,1,2016,0,NA,"1",63,89,89,9,16,1,19,1488190.24236386,119148.042980046,130643.915897695,0.0921086443674586,0,0,16,9,0,25,3.2188758248682,1,FALSE
"964","PDC",1,0,0,"9",2014,72,55,55,0,4,1,2015,0,NA,"1",55,65,51,0,1,1,19,1488190.24236386,57019.9066626547,47732.5733804799,-0.177786401628564,4,0,1,0,4,1,0,1,FALSE
"965","PDC",1,0,0,"7",2016,52,94,68,5,0,1,2017,0,NA,"1",44,85,85,2,2,1,19,1488190.24236386,87017.9277142325,83226.0253813496,-0.0445540591286431,0,5,2,2,5,4,1.38629436111989,1,FALSE
"966","PDC",1,0,0,"8",2014,67,84,74,0,4,1,2015,0,NA,"1",63,86,84,0,0,1,19,1488190.24236386,109032.114635487,119148.042980046,0.0887243100499031,4,0,0,0,4,0,NA,0,FALSE
"967","PDC",1,0,0,"3",2014,42,49,45,0,1,1,2015,0,NA,"1",42,49,35,0,0,1,19,1488190.24236386,24245.2413040792,18857.4099031727,-0.251314428280905,1,0,0,0,1,0,NA,0,FALSE
"968","PDC",1,0,0,"5",2015,56,62,37,0,0,1,2016,0,NA,"1",48,83,51,9,3,1,19,1488190.24236386,33631.7965542299,53193.4468105824,0.458463263004349,0,0,3,9,0,12,2.484906649788,1,FALSE
"969","PDC",1,0,0,"2",2016,73,118,76,34,51,0.5,2017,0,NA,"1",80,122,87,4,171,1,19,1488190.24236386,171390.634414142,222299.096168014,0.260078392161335,102,68,171,4,170,175,5.16478597392351,1,FALSE
"970","PDC",1,0,0,"10",2014,35,26,22,0,0,1,2015,0,NA,"1",25,30,28,0,0,1,19,1488190.24236386,5241.22374373897,5497.78714378214,0.0477906638363486,0,0,0,0,0,0,NA,0,FALSE
"971","PDC",1,100,100,"2",2014,47,64,54,5,1,1,2015,0,NA,"1",55,81,65,0,0,1,3,285274.938903099,42524.5981589914,75810.5577219387,0.578154878166542,1,5,0,0,6,0,NA,0,FALSE
"972","PDC",1,100,100,"1",2014,85,112,84,97,2,1,2015,0,NA,"1",91,140,100,0,2,1,3,285274.938903099,209355.734435224,333532.420056116,0.465705188485522,2,97,2,0,99,2,0.693147180559945,1,FALSE
"973","PDC",1,100,100,"2",2016,66,93,79,42,61,0.125,2017,0,NA,"1",73,102,92,61,221,0.25,3,285274.938903099,126947.046742583,179340.958222827,0.345518743834999,488,336,884,244,824,1128,7.028201432058,1,FALSE
"974","PDC",1,100,100,"1",2016,90,155,124,79,100,0.125,2017,0,NA,"1",100,166,145,66,223,0.125,3,285274.938903099,452860.581014969,630151.126432553,0.33037536391066,800,632,1784,528,1432,2312,7.74586822979227,1,FALSE
"975","PDC",1,100,100,"2",2015,55,81,65,0,0,1,2016,0,NA,"1",66,93,79,42,61,0.125,3,285274.938903099,75810.5577219387,126947.046742583,0.515532477846156,0,0,488,336,0,824,6.71417052990947,1,FALSE
"976","PDC",1,100,100,"1",2015,91,140,100,0,2,1,2016,0,NA,"1",90,155,124,79,100,0.125,3,285274.938903099,333532.420056116,452860.581014969,0.305844237740303,2,0,800,632,2,1432,7.26682734752059,1,FALSE
"977","PDC",1,115,100,"3",2014,46,59,47,0,0,1,2015,0,NA,"1",56,73,71,0,0,1,0,0,33394.6063088839,75986.7487099275,0.822164566819984,0,0,0,0,0,0,NA,0,FALSE
"978","PDC",1,115,100,"3",2015,56,73,71,0,0,1,2016,0,NA,"1",85,107,84,28,42,0.25,0,0,75986.7487099275,200009.496290794,0.96780588087068,0,0,168,112,0,280,5.63478960316925,1,FALSE
"979","PDC",1,115,100,"3",2016,85,107,84,28,42,0.25,2017,0,NA,"1",76,108,107,44,85,0.25,0,0,200009.496290794,229926.88313093,0.139396512076921,168,112,340,176,280,516,6.24610676548156,1,FALSE
"980","PDC",1,165,150,"1",2015,87,193,163,0,0,1,2016,0,NA,"1",86,198,164,131,155,0.125,0,0,716527.383847289,731098.875972802,0.0201322464060087,0,0,1240,1048,0,2288,7.73543335249969,1,FALSE
"981","PDC",1,165,150,"1",2016,86,198,164,131,155,0.125,2017,0,NA,"1",94,205,160,34,334,0.125,0,0,731098.875972802,807179.872462338,0.0989978218699985,1240,1048,2672,272,2288,2944,7.98752447984877,1,FALSE
"982","PDC",1,165,150,"1",2014,96,187,113,10,21,1,2015,0,NA,"1",87,193,163,0,0,1,0,0,531079.954904047,716527.383847289,0.299503881331468,21,10,0,0,31,0,NA,0,FALSE
"983","PDC",1,200,200,"3",2015,15,18,14,0,0,1,2016,0,NA,"1",21,27,19,2,2,1,3,1937954.26021994,989.601685880785,2820.36480476024,1.04731899428056,0,0,2,2,0,4,1.38629436111989,1,FALSE
"984","PDC",1,200,200,"2",2015,21,26,19,0,0,1,2016,0,NA,"1",35,40,31,0,4,1,3,1937954.26021994,2715.90684902838,11362.0934304831,1.43115676517715,0,0,4,0,0,4,1.38629436111989,1,FALSE
"985","PDC",1,200,200,"3",2016,21,27,19,2,2,1,2017,0,NA,"1",24,31,24,0,0,1,3,1937954.26021994,2820.36480476024,4674.68986854161,0.505296582286845,2,2,0,0,4,0,NA,0,FALSE
"986","PDC",1,200,200,"3",2014,15,14,12,0,0,1,2015,0,NA,"1",15,18,14,0,0,1,3,1937954.26021994,659.734457253856,989.601685880785,0.405465108108165,0,0,0,0,0,0,NA,0,FALSE
"987","PDC",1,200,200,"2",2016,35,40,31,0,4,1,2017,0,NA,"1",48,50,42,2,26,1,3,1937954.26021994,11362.0934304831,26389.3782901543,0.842678914530909,4,0,26,2,4,28,3.3322045101752,1,FALSE
"988","PDC",1,200,200,"2",2014,30,28,19,0,0,1,2015,0,NA,"1",21,26,19,0,0,1,3,1937954.26021994,4178.31822927442,2715.90684902838,-0.430782916092454,0,0,0,0,0,0,NA,0,FALSE
"989","PDC",1,45,50,"6",2015,105,83,80,5,0,1,2016,0,NA,"1",110,102,97,83,96,0.25,0,0,182526.533173567,284926.745717326,0.445336564952067,0,5,384,332,5,716,6.57368016696065,1,FALSE
"990","PDC",1,45,50,"4",2014,107,168,139,11,96,1,2015,0,NA,"1",101,163,134,0,8,1,0,0,654148.705515774,577540.445059211,-0.124556229396923,96,11,8,0,107,8,2.07944154167984,1,FALSE
"991","PDC",1,45,50,"7",2016,87,57,52,50,80,1,2017,0,NA,"1",85,65,59,19,92,0.5,0,0,67509.6845329911,85340.0554378277,0.234372865221111,80,50,184,38,130,222,5.40267738187228,1,FALSE
"992","PDC",1,45,50,"4",2016,102,190,137,58,156,0.125,2017,0,NA,"1",99,199,144,26,285,0.125,0,0,695093.08257001,742710.20242047,0.0662601631622,1248,464,2280,208,1712,2488,7.81923445385907,1,FALSE
"993","PDC",1,45,50,"7",2014,67,44,41,0,9,1,2015,0,NA,"1",72,55,46,0,5,1,0,0,31643.1684045076,47689.376481493,0.410186380724086,9,0,5,0,9,5,1.6094379124341,1,FALSE
"994","PDC",1,45,50,"7",2015,72,55,46,0,5,1,2016,0,NA,"1",87,57,52,50,80,1,0,0,47689.376481493,67509.6845329911,0.34756240433294,5,0,80,50,5,130,4.86753445045558,1,FALSE
"995","PDC",1,45,50,"6",2016,110,102,97,83,96,0.25,2017,0,NA,"1",112,107,92,31,225,0.5,0,0,284926.745717326,288641.155431421,0.0129521252259721,384,332,450,62,716,512,6.23832462503951,1,FALSE
"996","PDC",1,45,50,"6",2014,98,86,70,112,154,1,2015,0,NA,"1",105,83,80,5,0,1,0,0,154451.166825986,182526.533173567,0.167017575654564,154,112,0,5,266,5,1.6094379124341,1,FALSE
"997","PDC",1,45,50,"4",2015,101,163,134,0,8,1,2016,0,NA,"1",102,190,137,58,156,0.125,0,0,577540.445059211,695093.08257001,0.185267293673949,8,0,1248,464,8,1712,7.44541755670169,1,FALSE
"998","PDC",1,50,50,"1",2014,100,162,175,73,6,1,2015,0,NA,"1",102,177,147,4,2,1,7,1831422.85333671,742201.264410589,694799.343656899,-0.0659973625071526,6,73,2,4,79,6,1.79175946922805,1,FALSE
"999","PDC",1,50,50,"1",2015,102,177,147,4,2,1,2016,0,NA,"1",102,171,167,109,144,0.125,7,1831422.85333671,694799.343656899,762572.921972791,0.0930750495668491,2,4,1152,872,6,2024,7.61283103040736,1,FALSE
"1000","PDC",1,50,50,"3",2014,117,62,62,10,0,1,2015,0,NA,"1",104,78,74,7,3,1,7,1831422.85333671,117743.751063892,157155.030903176,0.288722114147195,0,10,3,7,10,10,2.30258509299405,1,FALSE
"1001","PDC",1,50,50,"2",2015,33,55,55,0,0,1,2016,0,NA,"1",53,86,70,18,56,1,7,1831422.85333671,26134.1238870501,83529.7126711966,1.16196051992357,0,0,56,18,0,74,4.30406509320417,1,FALSE
"1002","PDC",1,50,50,"5",2014,81,76,69,41,15,1,2015,0,NA,"1",86,84,71,0,0,1,7,1831422.85333671,111202.955159118,134277.953199735,0.188554972582107,15,41,0,0,56,0,NA,0,FALSE
"1003","PDC",1,50,50,"2",2014,37,47,44,0,0,1,2015,0,NA,"1",33,55,55,0,0,1,7,1831422.85333671,20031.8419568397,26134.1238870501,0.265918783658877,0,0,0,0,0,0,NA,0,FALSE
"1004","PDC",1,50,50,"5",2015,86,84,71,0,0,1,2016,0,NA,"1",87,93,80,56,66,0.25,7,1831422.85333671,134277.953199735,169457.507734633,0.232690274343584,0,0,264,224,0,488,6.19031540585315,1,FALSE
"1005","PDC",1,50,50,"2",2016,53,86,70,18,56,1,2017,0,NA,"1",54,92,97,56,71,0.25,7,1831422.85333671,83529.7126711966,126160.077782859,0.412349150261708,56,18,284,224,74,508,6.23048144757848,1,FALSE
"1006","PDC",1,50,50,"5",2016,87,93,80,56,66,0.25,2017,0,NA,"1",89,99,95,33,84,0.25,7,1831422.85333671,169457.507734633,219137.868560339,0.257098864985551,264,224,336,132,488,468,6.14846829591765,1,FALSE
"1007","PDC",1,50,50,"3",2016,106,77,88,142,166,0.5,2017,0,NA,"1",107,91,90,54,324,0.5,7,1831422.85333671,188038.981083066,229422.657510029,0.198916680865064,332,284,648,108,616,756,6.62804137617953,1,FALSE
"1008","PDC",1,50,50,"1",2016,102,171,167,109,144,0.125,2017,0,NA,"1",99,180,170,29,151,0.125,7,1831422.85333671,762572.921972791,793095.065398743,0.0392449558713768,1152,872,1208,232,2024,1440,7.27239839257005,1,FALSE
"1009","PDC",1,50,50,"3",2015,104,78,74,7,3,1,2016,0,NA,"1",106,77,88,142,166,0.5,7,1831422.85333671,157155.030903176,188038.981083066,0.179416511408823,3,7,332,284,10,616,6.42324696353352,1,FALSE
"1010","PDC",2,0,0,"2",2015,58,140,99,96,94,1,2016,0,NA,"1",58,143,103,11,43,0.5,11,1299637.34908254,210455.29186398,223650.504607833,0.0608113457456483,94,96,86,22,190,108,4.68213122712422,1,FALSE
"1011","PDC",2,0,0,"1",2016,34,44,27,0,0,1,2017,0,NA,"1",34,38,30,0,0,1,11,1299637.34908254,10574.6008719832,10147.344271095,-0.041242958534049,0,0,0,0,0,0,NA,0,FALSE
"1012","PDC",2,0,0,"9",2016,62,97,83,1,6,1,2017,0,NA,"1",62,99,88,0,4,1,11,1299637.34908254,130680.306012599,141409.368523384,0.0789050783128147,6,1,4,0,7,4,1.38629436111989,1,FALSE
"1013","PDC",2,0,0,"5",2015,25,29,2,0,0,1,2016,0,NA,"1",29,36,20,0,0,1,11,1299637.34908254,379.609112308767,5466.37121724624,2.66722820658195,0,0,0,0,0,0,NA,0,FALSE
"1014","PDC",2,0,0,"8",2014,35,68,30,0,1,1,2015,0,NA,"1",37,63,31,0,0,1,11,1299637.34908254,18692.4762888593,18917.8855617543,0.0119866951932277,1,0,0,0,1,0,NA,0,FALSE
"1015","PDC",2,0,0,"2",2016,58,143,103,11,43,0.5,2017,0,NA,"1",63,141,95,6,85,1,11,1299637.34908254,223650.504607833,220928.576372885,-0.012245120665721,86,22,85,6,108,91,4.51085950651685,1,FALSE
"1016","PDC",2,0,0,"3",2014,52,85,85,0,39,1,2015,0,NA,"1",62,82,81,6,1,1,11,1299637.34908254,98358.0299961404,107810.035093241,0.0917565554197228,39,0,1,6,39,7,1.94591014905531,1,FALSE
"1017","PDC",2,0,0,"2",2014,61,40,110,0,86,1,2015,0,NA,"1",58,140,99,96,94,1,11,1299637.34908254,70266.9556852917,210455.29186398,1.09697159921065,86,0,94,96,86,190,5.24702407216049,1,FALSE
"1018","PDC",2,0,0,"4",2016,74,104,102,9,26,1,2017,0,NA,"1",70,97,91,0,37,1,11,1299637.34908254,205510.42502723,161763.223727216,-0.239363078560221,26,9,37,0,35,37,3.61091791264422,1,FALSE
"1019","PDC",2,0,0,"10",2016,65,71,45,8,21,1,2017,0,NA,"1",62,75,48,7,30,1,11,1299637.34908254,54369.1878611884,58433.6233567701,0.0720938727820197,21,8,30,7,29,37,3.61091791264422,1,FALSE
"1020","PDC",2,0,0,"8",2016,37,66,31,0,0,1,2017,0,NA,"1",29,68,30,0,0,1,11,1299637.34908254,19818.7372551712,15488.0517821977,-0.24655894233106,0,0,0,0,0,0,NA,0,FALSE
"1021","PDC",2,0,0,"7",2014,52,95,82,0,5,1,2015,0,NA,"1",48,97,88,15,11,1,11,1299637.34908254,106049.696009679,107266.53956417,0.0114089464432592,5,0,11,15,5,26,3.25809653802148,1,FALSE
"1022","PDC",2,0,0,"3",2015,62,82,81,6,1,1,2016,0,NA,"1",59,102,91,2,10,1,11,1299637.34908254,107810.035093241,143371.293135551,0.285066976725059,1,6,10,2,7,12,2.484906649788,1,FALSE
"1023","PDC",2,0,0,"4",2015,71,103,99,0,1,1,2016,0,NA,"1",74,104,102,9,26,1,11,1299637.34908254,189539.353374543,205510.42502723,0.0809000902242722,1,0,26,9,1,35,3.55534806148941,1,FALSE
"1024","PDC",2,0,0,"6",2015,76,126,123,1,2,1,2016,0,NA,"1",76,145,123,0,7,1,11,1299637.34908254,308359.885320453,354858.598186235,0.140451835469095,2,1,7,0,3,7,1.94591014905531,1,FALSE
"1025","PDC",2,0,0,"1",2014,29,36,27,0,0,1,2015,0,NA,"1",26,38,30,0,0,1,11,1299637.34908254,7379.60114328242,7759.73385436679,0.0502284449631087,0,0,0,0,0,0,NA,0,FALSE
"1026","PDC",2,0,0,"3",2016,59,102,91,2,10,1,2017,0,NA,"1",48,100,85,0,47,1,11,1299637.34908254,143371.293135551,106814.150222053,-0.294347310320543,10,2,47,0,12,47,3.85014760171006,1,FALSE
"1027","PDC",2,0,0,"7",2015,48,97,88,15,11,1,2016,0,NA,"1",52,100,92,2,26,1,11,1299637.34908254,107266.53956417,125244.827123113,0.154953677729079,11,15,26,2,26,28,3.3322045101752,1,FALSE
"1028","PDC",2,0,0,"7",2016,52,100,92,2,26,1,2017,0,NA,"1",50,110,106,0,47,1,11,1299637.34908254,125244.827123113,152629.043086904,0.197739983714071,26,2,47,0,28,47,3.85014760171006,1,FALSE
"1029","PDC",2,0,0,"5",2014,18,26,21,0,0,1,2015,0,NA,"1",25,29,2,0,0,1,11,1299637.34908254,2572.96438329004,379.609112308767,-1.91367189822645,0,0,0,0,0,0,NA,0,FALSE
"1030","PDC",2,0,0,"10",2015,63,70,47,4,4,1,2016,0,NA,"1",65,71,45,8,21,1,11,1299637.34908254,54263.1591091297,54369.1878611884,0.00195206655632241,4,4,21,8,8,29,3.36729582998647,1,FALSE
"1031","PDC",2,0,0,"6",2014,83,137,123,0,32,1,2015,0,NA,"1",76,126,123,1,2,1,11,1299637.34908254,366161.263155688,308359.885320453,-0.171806286386913,32,0,2,1,32,3,1.09861228866811,1,FALSE
"1032","PDC",2,0,0,"1",2015,26,38,30,0,0,1,2016,0,NA,"1",34,44,27,0,0,1,11,1299637.34908254,7759.73385436679,10574.6008719832,0.30950694512873,0,0,0,0,0,0,NA,0,FALSE
"1033","PDC",2,0,0,"9",2014,56,82,77,0,0,1,2015,0,NA,"1",56,91,77,2,3,1,11,1299637.34908254,92568.0747355745,102727.985377284,0.104140259252597,0,0,3,2,0,5,1.6094379124341,1,FALSE
"1034","PDC",2,0,0,"10",2014,84,75,45,0,56,1,2015,0,NA,"1",63,70,47,4,4,1,11,1299637.34908254,74220.1264410589,54263.1591091297,-0.313189831998994,56,0,4,4,56,8,2.07944154167984,1,FALSE
"1035","PDC",2,0,0,"8",2015,37,63,31,0,0,1,2016,0,NA,"1",37,66,31,0,0,1,11,1299637.34908254,18917.8855617543,19818.7372551712,0.0465200156348917,0,0,0,0,0,0,NA,0,FALSE
"1036","PDC",2,0,0,"6",2016,76,145,123,0,7,1,2017,0,NA,"1",69,155,126,0,42,1,11,1299637.34908254,354858.598186235,352793.0010165,-0.00583790961133879,7,0,42,0,7,42,3.73766961828337,1,FALSE
"1037","PDC",2,0,0,"9",2015,56,91,77,2,3,1,2016,0,NA,"1",62,97,83,1,6,1,11,1299637.34908254,102727.985377284,130680.306012599,0.24066935223939,3,2,6,1,5,7,1.94591014905531,1,FALSE
"1038","PDC",2,0,0,"4",2014,79,110,100,0,8,1,2015,0,NA,"1",71,103,99,0,1,1,11,1299637.34908254,227503.667997461,189539.353374543,-0.182569688841989,8,0,1,0,8,1,0,1,FALSE
"1039","PDC",2,0,0,"5",2016,29,36,20,0,0,1,2017,0,NA,"1",29,36,30,0,0,1,11,1299637.34908254,5466.37121724624,8199.55682586936,0.405465108108164,0,0,0,0,0,0,NA,0,FALSE
"1040","PDC",2,100,100,"1",2016,97,151,121,55,130,0.125,2017,0,NA,"1",98,162,136,20,141,0.125,3,1274795.46697367,463983.651604391,565260.482975104,0.19743733872396,1040,440,1128,160,1480,1288,7.1608459066643,1,FALSE
"1041","PDC",2,100,100,"1",2014,90,136,128,222,17,1,2015,0,NA,"1",93,139,145,41,0,1,3,1274795.46697367,410166.336852683,490720.699481543,0.179312348718588,17,222,0,41,239,41,3.71357206670431,1,FALSE
"1042","PDC",2,100,100,"2",2016,63,119,90,71,80,0.25,2017,0,NA,"1",67,121,106,50,163,0.25,3,1274795.46697367,176643.90092972,224975.209510097,0.241854369266449,320,284,652,200,604,852,6.74758652682932,1,FALSE
"1043","PDC",2,100,100,"2",2015,56,104,88,4,0,1,2016,0,NA,"1",63,119,90,71,80,0.25,3,1274795.46697367,134175.327839718,176643.90092972,0.274988485478598,0,4,320,284,4,604,6.40357419793482,1,FALSE
"1044","PDC",2,100,100,"1",2015,93,139,145,41,0,1,2016,0,NA,"1",97,151,121,55,130,0.125,3,1274795.46697367,490720.699481543,463983.651604391,-0.0560258077894726,0,41,1040,440,41,1480,7.29979736675816,1,FALSE
"1045","PDC",2,100,100,"2",2014,64,90,76,36,14,1,2015,0,NA,"1",56,104,88,4,0,1,3,1274795.46697367,114605.300002956,134175.327839718,0.157653310378461,14,36,0,4,50,4,1.38629436111989,1,FALSE
"1046","PDC",2,150,150,"1",2015,123,104,109,154,289,1,2016,0,NA,"1",127,175,144,49,141,0.125,1,443341.555274591,365034.216791212,837862.760712398,0.830863223215173,289,154,1128,392,443,1520,7.32646561384032,1,FALSE
"1047","PDC",2,150,150,"1",2014,120,126,112,61,22,1,2015,0,NA,"1",123,104,109,154,289,1,1,443341.555274591,443341.555274591,365034.216791212,-0.194349384285685,22,61,289,154,83,443,6.09356977004514,1,FALSE
"1048","PDC",2,150,150,"1",2016,127,175,144,49,141,0.125,2017,0,NA,"1",122,192,144,116,208,0.125,1,443341.555274591,837862.760712398,883063.995812248,0.0525433563789317,1128,392,1664,928,1520,2592,7.86018505747217,1,FALSE
"1049","PDC",2,185,50,"1s1",2016,6,7,5,0,0,1,2017,0,NA,"1",10,12,8,0,0,1,0,0,54.9778714378214,251.327412287183,1.51982575374441,0,0,0,0,0,0,NA,0,FALSE
"1050","PDC",2,200,200,"2",2016,39,82,71,6,41,1,2017,0,NA,"1",44,90,70,0,122,1,2,510665.885841021,59443.6453948993,72570.7902979242,0.199533775862671,41,6,122,0,47,122,4.80402104473326,1,FALSE
"1051","PDC",2,200,200,"1",2015,93,152,130,33,9,1,2016,0,NA,"1",102,175,156,70,119,0.125,2,510665.885841021,481103.498970741,729006.575265511,0.415600330002206,9,33,952,560,42,1512,7.32118855673948,1,FALSE
"1052","PDC",2,200,200,"1",2016,102,175,156,70,119,0.125,2017,0,NA,"1",110,191,179,44,243,0.125,2,510665.885841021,729006.575265511,984572.519641163,0.30052480522248,952,560,1944,352,1512,2296,7.73892375743946,1,FALSE
"1053","PDC",2,200,200,"1",2014,99,155,120,258,107,1,2015,0,NA,"1",93,152,130,33,9,1,2,510665.885841021,482077.392693354,481103.498970741,-0.00202224538076656,107,258,9,33,365,42,3.73766961828337,1,FALSE
"1054","PDC",2,200,200,"2",2015,34,73,62,0,0,1,2016,0,NA,"1",39,82,71,6,41,1,2,510665.885841021,40286.7369920843,59443.6453948993,0.389006419625572,0,0,41,6,0,47,3.85014760171006,1,FALSE
"1055","PDC",2,200,200,"2",2014,40,65,42,7,5,1,2015,0,NA,"1",34,73,62,0,0,1,2,510665.885841021,28588.4931476671,40286.7369920843,0.343018008516703,5,7,0,0,12,0,NA,0,FALSE
"1056","PDC",2,45,0,"11s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",8,6,5,0,0,1,4,1346599.9704635,NA,62.8318530717959,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"1057","PDC",2,45,0,"11s",2016,8,6,5,0,0,1,2017,0,NA,"1",10,8,5,0,0,1,4,1346599.9704635,62.8318530717959,104.71975511966,0.51082562376599,0,0,0,0,0,0,NA,0,FALSE
"1058","PDC",2,50,50,"7",2014,77,122,106,0,29,1,2015,0,NA,"1",82,120,97,23,9,1,17,3553987.16503203,260690.405592432,249882.279666532,-0.0423435921493258,29,0,9,23,29,32,3.46573590279973,1,FALSE
"1059","PDC",2,50,50,"6",2014,10,14,12,0,0,1,2015,0,NA,"1",22,20,13,0,0,1,17,3553987.16503203,439.822971502571,1497.49249821113,1.22517501197654,0,0,0,0,0,0,NA,0,FALSE
"1060","PDC",2,50,50,"8",2015,33,45,32,0,0,1,2016,0,NA,"1",34,52,36,0,0,1,17,3553987.16503203,12440.7069082156,16663.0074346403,0.292217227617172,0,0,0,0,0,0,NA,0,FALSE
"1061","PDC",2,50,50,"5",2014,37,42,22,0,0,1,2015,0,NA,"1",43,35,23,46,6,1,17,3553987.16503203,8950.39747007732,9062.18580866756,0.0124124088262167,0,0,6,46,0,52,3.95124371858143,1,FALSE
"1062","PDC",2,50,50,"4",2016,119,183,179,67,236,0.125,2017,0,NA,"1",130,186,180,25,211,0.125,17,3553987.16503203,1020515.74299027,1139455.65545702,0.110242523265288,1888,536,1688,200,2424,1888,7.54327334670545,1,FALSE
"1063","PDC",2,50,50,"2",2015,33,37,35,0,0,1,2016,0,NA,"1",35,45,33,0,0,1,17,3553987.16503203,11187.9968375966,13607.0231808608,0.195744577126096,0,0,0,0,0,0,NA,0,FALSE
"1064","PDC",2,50,50,"8",2014,32,39,29,0,0,1,2015,0,NA,"1",33,45,32,0,0,1,17,3553987.16503203,9475.04344322682,12440.7069082156,0.272312575120679,0,0,0,0,0,0,NA,0,FALSE
"1065","PDC",2,50,50,"3",2015,90,94,89,102,10,1,2016,0,NA,"1",91,107,88,11,64,0.5,17,3553987.16503203,197119.231049492,224324.376232028,0.129284333124554,10,102,128,22,112,150,5.01063529409626,1,FALSE
"1066","PDC",2,50,50,"3",2016,91,107,88,11,64,0.5,2017,0,NA,"1",89,108,91,32,74,0.25,17,3553987.16503203,224324.376232028,228993.830112814,0.020601947916246,128,22,296,128,150,424,6.04973345523196,1,FALSE
"1067","PDC",2,50,50,"10",2014,70,73,68,0,16,1,2015,0,NA,"1",61,82,62,10,0,1,17,3553987.16503203,90970.0512724484,81190.2733418234,-0.1137348918912,16,0,0,10,16,10,2.30258509299405,1,FALSE
"1068","PDC",2,50,50,"5",2016,49,33,23,34,33,1,2017,0,NA,"1",45,32,27,26,60,1,17,3553987.16503203,9736.58103163816,10178.7601976309,0.0444131830681194,33,34,60,26,67,86,4.45434729625351,1,FALSE
"1069","PDC",2,50,50,"10",2016,66,73,65,25,36,0.5,2017,0,NA,"1",65,80,68,5,132,1,17,3553987.16503203,81987.7142770596,92572.2635257792,0.121420156675173,72,50,132,5,122,137,4.91998092582813,1,FALSE
"1070","PDC",2,50,50,"7",2016,71,134,108,35,104,1,2017,0,NA,"1",78,140,110,32,149,0.25,17,3553987.16503203,269002.01255628,314473.424624338,0.156180710974866,104,35,596,128,139,724,6.58479139238572,1,FALSE
"1071","PDC",2,50,50,"7",2015,82,120,97,23,9,1,2016,0,NA,"1",71,134,108,35,104,1,17,3553987.16503203,249882.279666532,269002.01255628,0.0737289355667645,9,23,104,35,32,139,4.93447393313069,1,FALSE
"1072","PDC",2,50,50,"2",2014,29,35,39,0,0,1,2015,0,NA,"1",33,37,35,0,0,1,17,3553987.16503203,10363.3287660293,11187.9968375966,0.0765679979945837,0,0,0,0,0,0,NA,0,FALSE
"1073","PDC",2,50,50,"4",2014,114,198,176,0,84,1,2015,0,NA,"1",122,186,166,505,87,1,17,3553987.16503203,1040043.09752682,986164.783517758,-0.0531939673241819,84,0,87,505,84,592,6.38350663488401,1,FALSE
"1074","PDC",2,50,50,"8",2016,34,52,36,0,0,1,2017,0,NA,"1",60,53,36,0,0,1,17,3553987.16503203,16663.0074346403,29970.7939152466,0.587032232576634,0,0,0,0,0,0,NA,0,FALSE
"1075","PDC",2,50,50,"1",2014,43,34,23,0,0,1,2015,0,NA,"1",28,39,28,0,0,1,17,3553987.16503203,8803.2662141342,8004.77808134679,-0.0950841897588202,0,0,0,0,0,0,NA,0,FALSE
"1076","PDC",2,50,50,"6",2015,22,20,13,0,0,1,2016,0,NA,"1",13,19,18,0,0,1,17,3553987.16503203,1497.49249821113,1163.96007815502,-0.251963989849701,0,0,0,0,0,0,NA,0,FALSE
"1077","PDC",2,50,50,"4",2015,122,186,166,505,87,1,2016,0,NA,"1",119,183,179,67,236,0.125,17,3553987.16503203,986164.783517758,1020515.74299027,0.0342399449907056,87,505,1888,536,592,2424,7.7931743471892,1,FALSE
"1078","PDC",2,50,50,"1",2016,36,27,27,0,4,1,2017,0,NA,"1",37,34,32,0,5,1,17,3553987.16503203,6870.66313340088,10538.9961552426,0.427821669595344,4,0,5,0,4,5,1.6094379124341,1,FALSE
"1079","PDC",2,50,50,"1",2015,28,39,28,0,0,1,2016,0,NA,"1",36,27,27,0,4,1,17,3553987.16503203,8004.77808134679,6870.66313340088,-0.152777996015285,0,0,4,0,0,4,1.38629436111989,1,FALSE
"1080","PDC",2,50,50,"6",2016,13,19,18,0,0,1,2017,0,NA,"1",13,20,20,0,0,1,17,3553987.16503203,1163.96007815502,1361.35681655558,0.156653810045376,0,0,0,0,0,0,NA,0,FALSE
"1081","PDC",2,50,50,"2",2016,35,45,33,0,0,1,2017,0,NA,"1",41,47,40,0,0,1,17,3553987.16503203,13607.0231808608,20179.4968115584,0.39408100980209,0,0,0,0,0,0,NA,0,FALSE
