"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant","seeds.emp","seeds.PMod","seeds.FMod","recruits","recruit.prob"
"1351","SLP",1,55,50,"6",2015,54,91,76,0,4,1,2016,0,NA,"1",62,89,78,20,45,0.5,9,101.863632915523,11.4904001294289,11.6323028175282,0.0122740381965058,4,0,90,40,4,130,4.86753445045558,1,FALSE,2645,2645,3419.10662834278,0,0
"1352","SLP",1,55,50,"9",2016,83,112,78,18,52,0.2,2017,0,NA,"1",73,90,80,3,34,0.5,9,101.863632915523,12.1538715418427,11.8321189822139,-0.0268299831230535,260,90,68,6,350,74,4.30406509320417,1,FALSE,2645,2645,3419.10662834278,0,0
"1353","SLP",1,55,50,"6",2016,62,89,78,20,45,0.5,2017,0,NA,"1",58,94,92,15,6,0.25,9,101.863632915523,11.6323028175282,11.7853496059269,0.0130712476831067,90,40,24,60,130,84,4.43081679884331,1,FALSE,2645,2645,3419.10662834278,0,0
"1354","SLP",1,55,50,"10",2014,57,56,54,30,45,1,2015,0,NA,"1",62,77,69,22,10,1,9,101.863632915523,10.7172102411954,11.3648695475574,0.0586760957208661,45,30,10,22,75,32,3.46573590279973,1,FALSE,2645,2645,3419.10662834278,0,0
"1355","SLP",1,55,50,"10",2015,62,77,69,22,10,1,2016,0,NA,"1",68,87,62,24,43,0.5,9,101.863632915523,11.3648695475574,11.4723734449372,0.00941485725796355,10,22,86,48,32,134,4.89783979995091,1,FALSE,2645,2645,3419.10662834278,0,0
"1356","SLP",1,55,50,"8",2015,62,121,79,4,2,1,2016,0,NA,"1",69,128,124,9,103,0.125,9,101.863632915523,11.9521960191703,12.5662415701833,0.050098949118371,2,4,824,72,6,896,6.79794041297493,1,FALSE,2645,2645,3419.10662834278,0,0
"1357","SLP",1,55,50,"7",2015,58,98,88,0,0,1,2016,0,NA,"1",69,111,102,92,178,0.5,9,101.863632915523,11.7825705397566,12.2284327552553,0.0371424272983864,0,0,356,184,0,540,6.29156913955832,1,FALSE,2645,2645,3419.10662834278,0,0
"1358","SLP",1,55,50,"9",2014,58,88,68,17,12,1,2015,0,NA,"1",62,67,68,0,0,1,9,101.863632915523,11.4171107662621,11.2111579456736,-0.0182036469905864,12,17,0,0,29,0,NA,0,FALSE,2645,2645,3419.10662834278,0,0
"1359","SLP",1,55,50,"10",2016,68,87,62,24,43,0.5,2017,0,NA,"1",72,80,65,13,63,0.5,9,101.863632915523,11.4723734449372,11.492903259647,0.00178790096393466,86,48,126,26,134,152,5.02388052084628,1,FALSE,2645,2645,3419.10662834278,0,0
"1360","SLP",1,55,50,"7",2016,69,111,102,92,178,0.5,2017,0,NA,"1",74,102,100,2,107,0.25,9,101.863632915523,12.2284327552553,12.1940313285379,-0.00281719726165466,356,184,428,8,540,436,6.07764224334903,1,FALSE,2645,2645,3419.10662834278,0,0
"1361","SLP",1,55,50,"9",2015,62,67,68,0,0,1,2016,0,NA,"1",83,112,78,18,52,0.2,9,101.863632915523,11.2111579456736,12.1538715418427,0.0807382369214169,0,0,260,90,0,350,5.85793315448346,1,FALSE,2645,2645,3419.10662834278,0,0
"1362","SLP",1,55,50,"7",2014,61,84,75,20,130,0.5,2015,0,NA,"1",58,98,88,0,0,1,9,101.863632915523,11.5190020126143,11.7825705397566,0.0226233459564407,260,40,0,0,300,0,NA,0,FALSE,2645,2645,3419.10662834278,0,0
"1363","SLP",1,55,50,"8",2014,56,101,99,100,27,1,2015,0,NA,"1",62,121,79,4,2,1,9,101.863632915523,11.8954152937724,11.9521960191703,0.00476197233770261,27,100,2,4,127,6,1.79175946922805,1,FALSE,2645,2645,3419.10662834278,0,0
"1364","SLP",2,0,0,"5",2014,32,47,37,0,0,1,2015,0,NA,"1",34,57,43,0,0,1,13,140.253954542834,9.58662465321541,9.99043514420567,0.0412592880032152,0,0,0,0,0,0,NA,0,FALSE,1065,1065,2798.1247728126,0,0
"1365","SLP",2,0,0,"3",2016,58,91,79,6,81,1,2017,0,NA,"1",65,92,78,0,8,1,13,140.253954542834,11.6005736055917,11.7127079096957,0.00961985285393229,81,6,8,0,87,8,2.07944154167984,1,FALSE,1065,1065,2798.1247728126,0,0
"1366","SLP",2,0,0,"7",2015,71,97,82,14,12,1,2016,0,NA,"1",75,106,80,11,127,0.25,13,140.253954542834,11.9039333388704,12.0227770783837,0.00993406237516851,12,14,508,44,26,552,6.31354804627709,1,FALSE,1065,1065,2798.1247728126,0,0
"1367","SLP",2,0,0,"3",2015,71,86,72,0,0,1,2016,0,NA,"1",58,91,79,6,81,1,13,140.253954542834,11.6535165283723,11.6005736055917,-0.00455343674606577,0,0,81,6,0,87,4.46590811865458,1,FALSE,1065,1065,2798.1247728126,0,0
"1368","SLP",2,0,0,"6",2014,52,56,49,6,23,1,2015,0,NA,"1",56,62,43,1,0,1,13,140.253954542834,10.5282389434886,10.5735094275352,0.00429069219319861,23,6,0,1,29,1,0,1,FALSE,1065,1065,2798.1247728126,0,0
"1369","SLP",2,0,0,"7",2014,68,91,74,14,8,1,2015,0,NA,"1",71,97,82,14,12,1,13,140.253954542834,11.6942555409585,11.9039333388704,0.0177711363531714,8,14,12,14,22,26,3.25809653802148,1,FALSE,1065,1065,2798.1247728126,0,0
"1370","SLP",2,0,0,"1",2016,46,80,76,0,2,1,2017,0,NA,"1",44,83,81,0,1,1,13,140.253954542834,11.2012246075107,11.2573026324487,0.00499392866544095,2,0,1,0,2,1,0,1,FALSE,1065,1065,2798.1247728126,0,0
"1371","SLP",2,0,0,"4",2016,53,92,77,4,26,1,2017,0,NA,"1",54,97,63,0,1,1,13,140.253954542834,11.4957091485162,11.3666529875206,-0.0112899560465154,26,4,1,0,30,1,0,1,FALSE,1065,1065,2798.1247728126,0,0
"1372","SLP",2,0,0,"7",2016,75,106,80,11,127,0.25,2017,0,NA,"1",74,100,87,2,41,0.125,13,140.253954542834,12.0227770783837,12.0349666339082,0.00101335825283345,508,44,328,16,552,344,5.8406416573734,1,FALSE,1065,1065,2798.1247728126,0,0
"1373","SLP",2,0,0,"2",2016,43,65,48,0,0,1,2017,0,NA,"1",42,63,54,0,0,1,13,140.253954542834,10.4666116325585,10.5296116273006,0.0060010967716756,0,0,0,0,0,0,NA,0,FALSE,1065,1065,2798.1247728126,0,0
"1374","SLP",2,0,0,"2",2015,42,60,51,0,0,1,2016,0,NA,"1",43,65,48,0,0,1,13,140.253954542834,10.4236630492912,10.4666116325585,0.00411183140795472,0,0,0,0,0,0,NA,0,FALSE,1065,1065,2798.1247728126,0,0
"1375","SLP",2,0,0,"2",2014,38,56,47,0,0,1,2015,0,NA,"1",42,60,51,0,0,1,13,140.253954542834,10.172908688233,10.4236630492912,0.0243503389109179,0,0,0,0,0,0,NA,0,FALSE,1065,1065,2798.1247728126,0,0
"1376","SLP",2,0,0,"4",2014,41,83,60,8,5,1,2015,0,NA,"1",48,65,74,0,0,1,13,140.253954542834,10.8865804727844,11.0094766100691,0.0112255304555291,5,8,0,0,13,0,NA,0,FALSE,1065,1065,2798.1247728126,0,0
"1377","SLP",2,0,0,"6",2016,55,69,47,13,59,0.25,2017,0,NA,"1",58,65,47,5,26,0.5,13,140.253954542834,10.7514105276012,10.7448011182135,-0.000614937153099686,236,52,52,10,288,62,4.12713438504509,1,FALSE,1065,1065,2798.1247728126,0,0
"1378","SLP",2,0,0,"6",2015,56,62,43,1,0,1,2016,0,NA,"1",55,69,47,13,59,0.25,13,140.253954542834,10.5735094275352,10.7514105276012,0.0166851953173586,0,1,236,52,1,288,5.66296048013595,1,FALSE,1065,1065,2798.1247728126,0,0
"1379","SLP",2,0,0,"1",2015,38,76,69,0,0,1,2016,0,NA,"1",46,80,76,0,2,1,13,140.253954542834,10.8622492406714,11.2012246075107,0.0307297068185284,0,0,2,0,0,2,0.693147180559945,1,FALSE,1065,1065,2798.1247728126,0,0
"1380","SLP",2,0,0,"3",2014,71,90,62,0,13,1,2015,0,NA,"1",71,86,72,0,0,1,13,140.253954542834,11.5494471684781,11.6535165283723,0.00897041077249727,13,0,0,0,13,0,NA,0,FALSE,1065,1065,2798.1247728126,0,0
"1381","SLP",2,0,0,"1",2014,35,71,58,0,0,1,2015,0,NA,"1",38,76,69,0,0,1,13,140.253954542834,10.5382941851385,10.8622492406714,0.030277717463488,0,0,0,0,0,0,NA,0,FALSE,1065,1065,2798.1247728126,0,0
"1382","SLP",2,0,0,"5",2015,34,57,43,0,0,1,2016,0,NA,"1",33,52,35,0,2,1,13,140.253954542834,9.99043514420567,9.66292257759872,-0.0333320029583694,0,0,2,0,0,2,0.693147180559945,1,FALSE,1065,1065,2798.1247728126,0,0
"1383","SLP",2,0,0,"4",2015,48,65,74,0,0,1,2016,0,NA,"1",53,92,77,4,26,1,13,140.253954542834,11.0094766100691,11.4957091485162,0.04321743630531,0,0,26,4,0,30,3.40119738166216,1,FALSE,1065,1065,2798.1247728126,0,0
"1384","SLP",2,0,0,"5",2016,33,52,35,0,2,1,2017,0,NA,"1",34,43,42,0,1,1,13,140.253954542834,9.66292257759872,9.68505349465449,0.00228767356594597,2,0,1,0,2,1,0,1,FALSE,1065,1065,2798.1247728126,0,0
"1385","SLP",2,100,100,"7",2014,11,23,13,0,0,1,2015,0,NA,"1",13,35,30,0,0,1,1,8.05348466516462,6.75816208225046,8.1813180366745,0.191102295048008,0,0,0,0,0,0,NA,0,FALSE,11677,11677,4936.53074616067,0,0
"1386","SLP",2,100,100,"1",2015,48,70,68,6,1,1,2016,0,NA,"1",50,83,82,64,43,0.125,1,8.05348466516462,10.9990271941948,11.3974060965504,0.0355789621238172,1,6,344,512,7,856,6.75227037614174,1,FALSE,11677,11677,4936.53074616067,0,0
"1387","SLP",2,100,100,"6",2014,14,33,26,0,0,1,2015,0,NA,"1",21,49,40,0,0,1,1,8.05348466516462,8.05348466516462,9.28504542600939,0.142300211774652,0,0,0,0,0,0,NA,0,FALSE,11677,11677,4936.53074616067,0,0
"1388","SLP",2,100,100,"11",2014,10,17,12,0,0,1,2015,0,NA,"1",22,25,16,0,0,1,1,8.05348466516462,6.28052832289966,7.7423302365277,0.209248601649961,0,0,0,0,0,0,NA,0,FALSE,11677,11677,4936.53074616067,0,0
"1389","SLP",2,100,100,"11",2015,22,25,16,0,0,1,2016,0,NA,"1",23,34,24,2,0,1,1,8.05348466516462,7.7423302365277,8.49973180695466,0.0933319044337268,0,0,0,2,0,2,0.693147180559945,1,FALSE,11677,11677,4936.53074616067,0,0
"1390","SLP",2,100,100,"8",2014,13,27,20,1,0,1,2015,0,NA,"1",19,34,33,4,2,1,1,8.05348466516462,7.51634173308126,8.62713030131048,0.137832375945051,0,1,2,4,1,6,1.79175946922805,1,FALSE,11677,11677,4936.53074616067,0,0
"1391","SLP",2,100,100,"4",2016,66,90,49,54,126,0.25,2017,0,NA,"1",67,97,60,26,299,0.25,1,8.05348466516462,11.2411079465287,11.5335713961778,0.0256846231067445,504,216,1196,104,720,1300,7.17011954344963,1,FALSE,11677,11677,4936.53074616067,0,0
"1392","SLP",2,100,100,"2",2015,70,130,122,213,107,0.5,2016,0,NA,"1",77,137,135,88,133,0.125,1,8.05348466516462,12.5798739732996,12.8288843621816,0.0196009862424565,214,426,1064,704,640,1768,7.47760424319759,1,FALSE,11677,11677,4936.53074616067,0,0
"1393","SLP",2,100,100,"1",2016,50,83,82,64,43,0.125,2017,0,NA,"1",51,94,86,68,139,0.125,1,8.05348466516462,11.3974060965504,11.5892909473092,0.0166956833885896,344,512,1112,544,856,1656,7.4121603349452,1,FALSE,11677,11677,4936.53074616067,0,0
"1394","SLP",2,100,100,"3",2014,74,123,113,92,326,0.25,2015,0,NA,"1",79,164,147,174,191,0.5,1,8.05348466516462,12.5034605033503,13.1195701031314,0.0480995701864008,1304,368,382,348,1672,730,6.59304453414244,1,FALSE,11677,11677,4936.53074616067,0,0
"1395","SLP",2,100,100,"4",2014,50,68,50,103,193,0.5,2015,0,NA,"1",53,69,52,69,50,1,1,8.05348466516462,10.7033769520938,10.8154653727922,0.0104177941131489,386,206,50,69,592,119,4.77912349311153,1,FALSE,11677,11677,4936.53074616067,0,0
"1396","SLP",2,100,100,"6",2015,21,49,40,0,0,1,2016,0,NA,"1",23,51,45,0,9,1,1,8.05348466516462,9.28504542600939,9.53380557448519,0.0264388765151805,0,0,9,0,0,9,2.19722457733622,1,FALSE,11677,11677,4936.53074616067,0,0
"1397","SLP",2,100,100,"7",2016,19,41,43,0,5,1,2017,0,NA,"1",18,49,42,35,58,1,1,8.05348466516462,9.07903439762571,9.17968491035156,0.0110250374677483,5,0,58,35,5,93,4.53259949315326,1,FALSE,11677,11677,4936.53074616067,0,0
"1398","SLP",2,100,100,"9",2014,33,47,42,9,1,1,2015,0,NA,"1",41,67,54,15,1,1,1,8.05348466516462,9.74414801752131,10.5670719687209,0.0810758466563331,1,9,1,15,10,16,2.77258872223978,1,FALSE,11677,11677,4936.53074616067,0,0
"1399","SLP",2,100,100,"10",2016,3,1.5,1,0,0,1,2017,0,NA,"1",2,3,1.5,0,0,1,1,8.05348466516462,0.163900632837674,0.857047813397619,1.65423336177433,0,0,0,0,0,0,NA,0,FALSE,11677,11677,4936.53074616067,0,0
"1400","SLP",2,100,100,"10",2015,7,7,7,0,0,1,2016,0,NA,"1",3,1.5,1,0,0,1,1,8.05348466516462,4.49755368322734,0.163900632837674,-3.3120285551278,0,0,0,0,0,0,NA,0,FALSE,11677,11677,4936.53074616067,0,0
"1401","SLP",2,100,100,"3",2016,85,167,147,91,87,0.0625,2017,0,NA,"1",93,175,142,42,211,0.125,1,8.05348466516462,13.2109008917472,13.3130357607394,0.00770137367927866,1392,1456,1688,336,2848,2024,7.61283103040736,1,FALSE,11677,11677,4936.53074616067,0,0
"1402","SLP",2,100,100,"8",2016,22,41,36,14,16,1,2017,0,NA,"1",25,42,30,8,41,1,1,8.05348466516462,9.04795669458013,9.01756606087512,-0.00336449299413171,16,14,41,8,30,49,3.89182029811063,1,FALSE,11677,11677,4936.53074616067,0,0
"1403","SLP",2,100,100,"1",2014,40,63,62,66,127,0.5,2015,0,NA,"1",48,70,68,6,1,1,1,8.05348466516462,10.618971801612,10.9990271941948,0.0351646380435196,254,132,1,6,386,7,1.94591014905531,1,FALSE,11677,11677,4936.53074616067,0,0
"1404","SLP",2,100,100,"6",2016,23,51,45,0,9,1,2017,0,NA,"1",32,64,58,26,16,0.25,1,8.05348466516462,9.53380557448519,10.3448852327672,0.0816482534390307,9,0,64,104,9,168,5.12396397940326,1,FALSE,11677,11677,4936.53074616067,0,0
"1405","SLP",2,100,100,"2",2014,58,117,99,176,358,0.5,2015,0,NA,"1",70,130,122,213,107,0.5,1,8.05348466516462,12.0775600315402,12.5798739732996,0.0407490452403157,716,352,214,426,1068,640,6.46146817635372,1,FALSE,11677,11677,4936.53074616067,0,0
"1406","SLP",2,100,100,"7",2015,13,35,30,0,0,1,2016,0,NA,"1",19,41,43,0,5,1,1,8.05348466516462,8.1813180366745,9.07903439762571,0.104114576271915,0,0,5,0,0,5,1.6094379124341,1,FALSE,11677,11677,4936.53074616067,0,0
"1407","SLP",2,100,100,"11",2016,23,34,24,2,0,1,2017,0,NA,"1",7,34,20,1,10,1,1,8.05348466516462,8.49973180695466,7.12782618328687,-0.176028306065088,0,2,10,1,2,11,2.39789527279837,1,FALSE,11677,11677,4936.53074616067,0,0
"1408","SLP",2,100,100,"4",2015,53,69,52,69,50,1,2016,0,NA,"1",66,90,49,54,126,0.25,1,8.05348466516462,10.8154653727922,11.2411079465287,0.0386003225746134,50,69,504,216,119,720,6.5792512120101,1,FALSE,11677,11677,4936.53074616067,0,0
"1409","SLP",2,100,100,"2",2016,77,137,135,88,133,0.125,2017,0,NA,"1",77,147,144,69,155,0.0625,1,8.05348466516462,12.8288843621816,12.9638745442698,0.0104673885493136,1064,704,2480,1104,1768,3584,8.18423477409482,1,FALSE,11677,11677,4936.53074616067,0,0
"1410","SLP",2,100,100,"9",2015,41,67,54,15,1,1,2016,0,NA,"1",51,77,44,53,43,0.5,1,8.05348466516462,10.5670719687209,10.7196439245577,0.0143351909574224,1,15,86,106,16,192,5.25749537202778,1,FALSE,11677,11677,4936.53074616067,0,0
"1411","SLP",2,100,100,"8",2015,19,34,33,4,2,1,2016,0,NA,"1",22,41,36,14,16,1,1,8.05348466516462,8.62713030131048,9.04795669458013,0.0476270287390345,2,4,16,14,6,30,3.40119738166216,1,FALSE,11677,11677,4936.53074616067,0,0
"1412","SLP",2,100,100,"9",2016,51,77,44,53,43,0.5,2017,0,NA,"1",52,83,62,42,123,0.25,1,8.05348466516462,10.7196439245577,11.1570419474845,0.039992924251593,86,106,492,168,192,660,6.49223983502047,1,FALSE,11677,11677,4936.53074616067,0,0
"1413","SLP",2,100,100,"3",2015,79,164,147,174,191,0.5,2016,0,NA,"1",85,167,147,91,87,0.0625,1,8.05348466516462,13.1195701031314,13.2109008917472,0.00693729746924646,382,348,1392,1456,730,2848,7.95437227253187,1,FALSE,11677,11677,4936.53074616067,0,0
"1414","SLP",2,100,100,"10",2014,7,5,5,0,0,1,2015,0,NA,"1",7,7,7,0,0,1,1,8.05348466516462,3.82460920998491,4.49755368322734,0.162077328273776,0,0,0,0,0,0,NA,0,FALSE,11677,11677,4936.53074616067,0,0
"1415","SLP",2,105,100,"5",2014,32,59,52,20,9,1,2015,0,NA,"1",35,57,54,0,0,1,1,10.1543403013483,10.1543403013483,10.2472066119496,0.00910391279654427,9,20,0,0,29,0,NA,0,FALSE,269,269,4902.54839915604,0,0
"1416","SLP",2,105,100,"5",2016,43,83,65,59,61,0.5,2017,0,NA,"1",52,88,75,30,39,0.125,1,10.1543403013483,11.0142512294472,11.4058918826573,0.0349400531110584,122,118,312,240,240,552,6.31354804627709,1,FALSE,269,269,4902.54839915604,0,0
"1417","SLP",2,105,100,"5",2015,35,57,54,0,0,1,2016,0,NA,"1",43,83,65,59,61,0.5,1,10.1543403013483,10.2472066119496,11.0142512294472,0.0721848578107779,0,0,122,118,0,240,5.48063892334199,1,FALSE,269,269,4902.54839915604,0,0
"1418","SLP",2,110,100,"12s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",4,5,2,0,0,1,6,47.0771098394998,NA,2.34870269017534,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4305.30490217,4305.30490217,1,0.000232271586501567
"1419","SLP",2,110,100,"12s",2016,4,5,2,0,0,1,2017,0,NA,"1",2,0.5,0.5,0,0,1,6,47.0771098394998,2.34870269017534,-2.03332394449855,NA,0,0,0,0,0,0,NA,0,FALSE,0,4305.30490217,4305.30490217,1,0.000232271586501567
"1420","SLP",2,150,150,"1",2015,65,83,81,50,84,1,2016,0,NA,"1",65,108,63,34,95,0.25,0,0,11.6475002684261,11.6594764594728,0.00102769159986634,84,50,380,136,134,516,6.24610676548156,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1421","SLP",2,150,150,"6",2016,42,60,47,4,21,1,2017,0,NA,"1",46,60,50,3,27,1,0,0,10.3419850182769,10.4948322002007,0.0146711392541302,21,4,27,3,25,30,3.40119738166216,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1422","SLP",2,150,150,"7",2016,74,138,127,97,236,0.125,2017,0,NA,"1",82,147,143,17,163,0.125,0,0,12.7353291008814,13.0198197003643,0.0220928384522733,1888,776,1304,136,2664,1440,7.27239839257005,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1423","SLP",2,150,150,"5",2015,159,182,158,203,385,0.5,2016,0,NA,"1",154,180,175,64,264,0.125,0,0,13.9953291583854,14.0545186632888,0.00422031471485551,770,406,2112,512,1176,2624,7.87245515006398,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1424","SLP",2,150,150,"2",2014,135,122,102,172,315,0.25,2015,0,NA,"1",137,173,125,212,25,0.5,0,0,12.9940918725174,13.5614094936896,0.0427334392593901,1260,688,50,424,1948,474,6.16120732169508,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1425","SLP",2,150,150,"5",2016,154,180,175,64,264,0.125,2017,0,NA,"1",158,185,165,10,208,0.125,0,0,14.0545186632888,14.0487195680673,-0.000412699437413674,2112,512,1664,80,2624,1744,7.46393660446893,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1426","SLP",2,150,150,"4",2014,83,132,96,101,218,0.25,2015,0,NA,"1",99,164,133,219,231,0.5,0,0,12.5258139579122,13.2451586422419,0.0558404686524695,872,404,462,438,1276,900,6.80239476332431,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1427","SLP",2,150,150,"7",2015,60,127,120,130,35,1,2016,0,NA,"1",74,138,127,97,236,0.125,0,0,12.3858466275241,12.7353291008814,0.02782553062333,35,130,1888,776,165,2664,7.88758403166028,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1428","SLP",2,150,150,"1",2016,65,108,63,34,95,0.25,2017,0,NA,"1",67,114,64,6,128,0.125,0,0,11.6594764594728,11.7595973872065,0.00855042674817474,380,136,1024,48,516,1072,6.97728134163075,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1429","SLP",2,150,150,"7",2014,59,104,92,20,52,0.5,2015,0,NA,"1",60,127,120,130,35,1,0,0,11.9035401561575,12.3858466275241,0.039718571721092,104,40,35,130,144,165,5.10594547390058,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1430","SLP",2,150,150,"1",2014,60,70,54,16,311,1,2015,0,NA,"1",65,83,81,50,84,1,0,0,10.9916470868971,11.6475002684261,0.0579559591494824,311,16,84,50,327,134,4.89783979995091,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1431","SLP",2,150,150,"3",2014,30,51,49,1,0,1,2015,0,NA,"1",35,63,52,0,0,1,0,0,9.88466654855851,10.3095497425238,0.0420859021779616,0,1,0,0,1,0,NA,0,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1432","SLP",2,150,150,"3",2016,38,71,68,23,65,1,2017,0,NA,"1",47,75,73,9,19,0.5,0,0,10.7795969780052,11.1179183924562,0.0309028976791587,65,23,38,18,88,56,4.02535169073515,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1433","SLP",2,150,150,"4",2016,101,145,124,245,65,0.125,2017,0,NA,"1",116,161,132,24,113,0.125,0,0,13.0719590609283,13.3776197147386,0.0231137338264293,520,1960,904,192,2480,1096,6.99942246750796,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1434","SLP",2,150,150,"2",2015,137,173,125,212,25,0.5,2016,0,NA,"1",129,147,127,47,122,0.8,0,0,13.5614094936896,13.3542553136604,-0.0153931379295429,50,424,152.5,58.75,474,211.25,5.35304226623728,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1435","SLP",2,150,150,"6",2014,33,38,36,0,0,1,2015,0,NA,"1",38,46,40,0,0,1,0,0,9.37743589571038,9.81493024639082,0.0455983538831889,0,0,0,0,0,0,NA,0,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1436","SLP",2,150,150,"4",2015,99,164,133,219,231,0.5,2016,0,NA,"1",101,145,124,245,65,0.125,0,0,13.2451586422419,13.0719590609283,-0.0131626938727033,462,438,520,1960,900,2480,7.81601383915903,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1437","SLP",2,150,150,"6",2015,38,46,40,0,0,1,2016,0,NA,"1",42,60,47,4,21,1,0,0,9.81493024639082,10.3419850182769,0.0523071044780311,0,0,21,4,0,25,3.2188758248682,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1438","SLP",2,150,150,"3",2015,35,63,52,0,0,1,2016,0,NA,"1",38,71,68,23,65,1,0,0,10.3095497425238,10.7795969780052,0.0445845535400511,0,0,65,23,0,88,4.47733681447821,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1439","SLP",2,150,150,"2",2016,129,147,127,47,122,0.8,2017,0,NA,"1",139,154,150,26,189,0.125,0,0,13.3542553136604,13.641885065702,0.0213097600210319,152.5,58.75,1512,208,211.25,1720,7.4500795698075,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1440","SLP",2,150,150,"5",2014,153,169,162,74,104,0.25,2015,0,NA,"1",159,182,158,203,385,0.5,0,0,13.9077562076093,13.9953291583854,0.00627695734431132,416,296,770,406,712,1176,7.06987412845857,1,FALSE,15865.25,15865.25,5066.79972122702,0,0
"1441","SLP",2,215,200,"1s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",12,11,10,0,0,1,2,19.1700618116685,NA,5.84521025164182,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4756.71478185082,4756.71478185082,1,0.000210229127845859
"1442","SLP",2,215,200,"1s",2016,12,11,10,0,0,1,2017,0,NA,"1",13,13,10.5,0,0,1,2,19.1700618116685,5.84521025164182,6.14109720814795,0.049380859116538,0,0,0,0,0,0,NA,0,FALSE,0,4756.71478185082,4756.71478185082,1,0.000210229127845859
"1443","SLP",2,240,200,"2s",2016,NA,NA,NA,NA,NA,NA,2017,1,NA,"",9,6,4.5,0,0,1,0,0,NA,4.15288467940195,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
"1444","SLP",2,255,250,"1",2014,71,126,120,144,758,0.25,2015,0,NA,"1",84,151,147,86,265,1,1,12.5462767628362,12.5462767628362,13.0983524584984,0.0430625064930912,3032,576,265,86,3608,351,5.86078622346587,1,FALSE,11047,11047,4863.85768026641,0,0
"1445","SLP",2,255,250,"1",2016,85,172,159,206,237,0.0625,2017,0,NA,"1",91,176,150,146,415,0.0625,1,12.5462767628362,13.3188731715854,13.3518020317127,0.00246929457975832,3792,3296,6640,2336,7088,8976,9.10230962776248,1,FALSE,11047,11047,4863.85768026641,0,0
"1446","SLP",2,255,250,"1",2015,84,151,147,86,265,1,2016,0,NA,"1",85,172,159,206,237,0.0625,1,12.5462767628362,13.0983524584984,13.3188731715854,0.0166956090349239,265,86,3792,3296,351,7088,8.86615849228492,1,FALSE,11047,11047,4863.85768026641,0,0
"1447","SLP",2,290,300,"1",2016,62,90,84,56,92,0.125,2017,0,NA,"1",66,92,90,7,74,0.125,1,10.9486733080491,11.7175840902801,11.8710762254671,0.0130142449420378,736,448,592,56,1184,648,6.47389069635227,1,FALSE,1605,1605,4889.69968199242,0,0
"1448","SLP",2,290,300,"1",2014,45,71,68,14,187,0.5,2015,0,NA,"1",55,83,75,12,7,1,1,10.9486733080491,10.9486733080491,11.4034851426268,0.0407007331049875,374,28,7,12,402,19,2.94443897916644,1,FALSE,1605,1605,4889.69968199242,0,0
"1449","SLP",2,290,300,"1",2015,55,83,75,12,7,1,2016,0,NA,"1",62,90,84,56,92,0.125,1,10.9486733080491,11.4034851426268,11.7175840902801,0.0271716043134901,7,12,736,448,19,1184,7.07665381544395,1,FALSE,1605,1605,4889.69968199242,0,0
"1450","SLP",2,340,300,"2s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",13,16,14,0,0,1,0,0,NA,6.63641864537798,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
"1451","SLP",2,340,300,"2s",2016,13,16,14,0,0,1,2017,0,NA,"1",15,21,20,0,0,1,0,0,6.63641864537798,7.40812814844102,0.110005338504679,0,0,0,0,0,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
