light,site,individual,begin.year,number.leaves,av.leaf.length,av.leaf.width,av.leaf.area,total.leaf.area,flowering,inflorescence.height,number.flowers,number.fruits,end.year,end.number.leaves,end.av.leaf.length,end.av.leaf.width,end.av.leaf.area,end.total.leaf.area,end.flowering,end.inflorescence.height,end.number.flowers,end.number.fruits,survival,dormant,comments
L,L1,43,2008,4,16.40,3.07,39.500,158.001,1,36,23,1,2009,6,15.77,3.73,46.230,277.382,1,46,37,0,1,0,
L,L1,33,2009,4,14.30,3.90,43.802,175.207,0,NA,NA,NA,2010,6,15.00,4.27,50.265,301.593,1,43,34,4,1,0,
L,L1,75,2009,4,14.33,4.50,50.658,202.633,0,NA,NA,NA,2010,6,13.70,5.27,56.669,340.015,1,36,31,2,1,0,
L,L1,8,2010,4,15.97,5.13,64.373,257.492,0,NA,NA,NA,2011,6,17.10,6.27,84.163,504.980,1,47,49,6,1,0,
L,L1,20,2010,4,13.80,3.27,35.406,141.623,0,NA,NA,NA,2011,6,15.63,4.43,54.434,326.605,1,46,39,8,1,0,
L,L1,25,2010,4,16.07,4.23,53.419,213.677,0,NA,NA,NA,2011,6,14.03,4.20,46.291,277.748,1,24,31,0,1,0,
L,L1,66,2010,4,19.17,4.17,62.723,250.891,0,NA,NA,NA,2011,6,15.57,4.47,54.610,327.658,1,47,43,22,1,0,
L,L1,84,2010,4,16.77,4.83,63.648,254.591,1,39,42,4,2011,6,18.63,5.20,76.100,456.599,1,45,38,6,1,0,
L,L1,16,2011,4,17.23,3.57,48.275,193.100,0,NA,NA,NA,2012,6,14.80,3.73,43.396,260.375,1,45,35,9,1,0,
L,L1,51,2011,4,16.83,4.17,55.087,220.348,0,NA,NA,NA,2012,6,14.93,3.73,43.787,262.721,1,46,40,7,1,0,
L,L1,88,2011,4,15.17,3.87,46.059,184.237,0,NA,NA,NA,2012,6,12.87,3.80,38.401,230.404,0,NA,NA,NA,1,0,
L,L2,48,2004,4,13.73,4.87,52.493,209.970,1,36,35,8,2005,6,11.47,5.17,46.530,279.183,1,35,37,3,1,0,
L,L2,134,2004,4,14.33,2.77,31.145,124.582,0,NA,NA,NA,2005,6,16.20,3.80,48.349,290.095,0,NA,NA,NA,1,0,
L,L2,26,2005,4,14.83,4.33,50.484,201.935,0,NA,NA,NA,2006,6,14.13,5.27,58.462,350.769,1,37,46,3,1,0,
L,L2,57,2005,4,14.73,4.93,57.086,228.345,1,40,39,7,2006,6,15.83,4.77,59.276,355.654,1,37,40,1,1,0,
L,L2,66,2005,4,15.53,4.40,53.679,214.717,0,NA,NA,NA,2006,6,13.33,4.60,48.171,289.027,1,35,52,8,1,0,
L,L2,87,2005,4,15.20,4.17,49.742,198.968,0,NA,NA,NA,2006,6,14.30,5.20,58.402,350.413,1,43,46,1,1,0,
L,L2,94,2005,4,15.13,3.43,40.808,163.230,0,NA,NA,NA,2006,6,13.80,4.37,47.328,283.969,1,39,45,4,1,0,
L,L2,112,2005,4,13.77,3.07,33.158,132.631,0,NA,NA,NA,2006,6,13.90,3.43,37.482,224.891,1,38,41,4,1,0,
L,L2,118,2005,4,14.90,3.83,44.859,179.437,0,NA,NA,NA,2006,6,16.83,4.37,57.731,346.387,0,NA,NA,NA,1,0,
L,L2,119,2005,4,9.87,4.50,34.872,139.487,1,27,30,0,2006,6,9.83,4.20,32.437,194.622,1,28,NA,NA,1,0,
L,L2,124,2005,4,13.70,3.97,42.681,170.725,1,33,28,13,2006,6,12.73,3.87,38.670,232.017,1,39,36,1,1,0,
L,L2,156,2005,4,14.23,3.40,38.008,152.032,0,NA,NA,NA,2006,6,13.10,3.90,40.126,240.756,1,36,43,2,1,0,
L,L2,164,2005,4,13.63,3.07,32.837,131.346,0,NA,NA,NA,2006,6,16.07,3.93,49.634,297.802,1,38,62,0,1,0,
L,L2,97,2006,4,13.97,2.70,29.617,118.469,0,NA,NA,NA,2007,6,12.77,2.63,26.404,158.425,1,24,30,0,1,0,
L,L2,107,2006,4,13.47,2.43,25.737,102.947,0,NA,NA,NA,2007,6,10.97,3.03,26.127,156.760,1,13,12,2,1,0,
L,L2,132,2006,4,15.17,3.83,45.662,182.649,0,NA,NA,NA,2007,6,14.43,3.73,42.321,253.924,1,32,35,0,1,0,
L,L2,136,2006,4,14.00,3.30,36.285,145.142,0,NA,NA,NA,2007,6,13.30,3.43,35.864,215.183,0,NA,NA,NA,1,0,
L,L2,137,2006,4,14.17,4.43,49.327,197.309,0,NA,NA,NA,2007,6,12.77,4.13,41.445,248.668,1,39,21,2,1,0,
L,L2,147,2006,4,14.73,3.50,40.500,162.001,0,NA,NA,NA,2007,6,15.30,4.43,53.274,319.641,0,NA,NA,NA,1,0,
L,L2,183,2006,4,13.00,3.30,33.694,134.774,0,NA,NA,NA,2007,6,12.50,4.87,47.778,286.670,1,37,39,6,1,0,
L,L2,203,2006,4,17.43,3.17,43.358,173.433,0,NA,NA,NA,2007,6,14.83,3.63,42.329,253.972,1,38,NA,NA,1,0,
L,L2,55,2007,4,15.00,4.27,50.265,201.062,0,NA,NA,NA,2008,6,17.07,5.30,71.042,426.251,1,45,37,7,1,0,
L,L2,64,2007,4,17.13,4.47,60.106,240.423,0,NA,NA,NA,2008,6,16.53,5.03,65.359,392.155,1,50,NA,NA,1,0,
L,L2,80,2007,4,9.50,3.47,25.866,103.463,0,NA,NA,NA,2008,6,13.10,3.37,34.639,207.832,0,NA,NA,NA,1,0,
L,L2,81,2007,4,13.67,3.77,40.431,161.722,0,NA,NA,NA,2008,6,14.77,4.27,49.484,296.901,1,38,34,7,1,0,
L,L2,149,2007,4,13.43,3.33,35.168,140.674,0,NA,NA,NA,2008,6,12.67,3.80,37.804,226.823,1,40,38,3,1,0,
L,L2,179,2007,4,12.70,3.00,29.924,119.695,0,NA,NA,NA,2008,6,14.20,3.70,41.265,247.589,0,NA,NA,NA,1,0,
L,L2,30,2008,4,13.00,4.93,50.370,201.481,1,41,37,4,2009,6,12.47,4.43,43.408,260.449,1,38,40,13,1,0,
L,L2,36,2008,4,14.87,4.57,53.322,213.286,0,NA,NA,NA,2009,6,12.73,5.60,56.004,336.025,1,47,31,12,1,0,
L,L2,74,2008,4,13.10,4.87,50.072,200.287,0,NA,NA,NA,2009,6,14.43,6.27,71.038,426.230,1,46,42,2,1,0,
L,L2,97,2008,4,12.53,3.27,32.156,128.624,1,37,37,6,2009,6,12.57,2.60,25.662,153.969,0,NA,NA,NA,1,0,
L,L2,131,2008,4,13.67,3.80,40.788,163.153,0,NA,NA,NA,2009,6,11.50,5.00,45.160,270.962,1,33,65,2,1,0,
L,L2,155,2008,4,14.90,3.53,41.349,165.394,0,NA,NA,NA,2009,6,16.33,4.83,62.003,372.017,1,45,51,1,1,0,
L,L2,157,2008,4,14.97,4.17,48.978,195.913,1,45,33,2,2009,6,14.93,5.43,63.725,382.353,1,50,48,9,1,0,
L,L2,188,2008,4,13.90,3.17,34.571,138.282,0,NA,NA,NA,2009,6,12.67,4.87,48.415,290.493,1,40,36,0,1,0,
L,L2,190,2009,4,10.00,3.83,30.107,120.428,0,NA,NA,NA,2010,6,9.43,4.63,34.328,205.968,1,32,51,1,1,0,
L,L2,192,2009,4,11.40,3.27,29.248,116.993,0,NA,NA,NA,2010,6,8.87,3.23,22.516,135.099,1,35,44,0,1,0,
L,L2,212,2009,4,14.77,3.23,37.499,149.997,0,NA,NA,NA,2010,6,14.30,3.90,43.802,262.810,1,44,39,4,1,0,
L,L2,241,2009,4,10.77,2.73,23.113,92.454,0,NA,NA,NA,2010,6,11.33,3.83,34.121,204.727,1,30,39,0,1,0,
L,L2,272,2009,4,9.80,2.50,19.242,76.969,0,NA,NA,NA,2010,6,11.77,3.27,30.189,181.134,1,32,30,1,1,0,
L,L2,58,2010,4,13.80,3.40,36.851,147.404,0,NA,NA,NA,2011,6,10.67,3.33,27.925,167.552,1,38,46,3,1,0,
L,L2,311,2010,4,14.60,3.17,36.312,145.246,0,NA,NA,NA,2011,6,12.57,3.73,36.847,221.084,1,40,35,0,1,0,
L,L2,228,2012,4,10.20,3.20,25.635,102.542,0,NA,NA,NA,2013,6,12.63,4.50,44.650,267.899,1,37,54,5,1,0,
S,S1a,3,2003,4,14.53,3.03,34.624,138.495,0,NA,NA,NA,2004,6,15.60,3.50,42.883,257.296,0,NA,NA,NA,1,0,
S,S1b,56,2003,4,16.37,4.43,56.988,227.950,0,NA,NA,NA,2004,6,15.93,5.13,64.239,385.432,1,34,34,0,1,0,
S,S1b,57,2003,4,15.60,4.53,55.543,222.173,0,NA,NA,NA,2004,6,19.67,5.13,79.290,475.742,0,NA,NA,NA,1,0,
S,S1b,71,2003,4,18.80,3.47,51.187,204.748,0,NA,NA,NA,2004,6,20.80,4.30,70.246,421.476,1,35,33,2,1,0,
S,S1b,59,2004,4,15.80,3.40,42.192,168.766,0,NA,NA,NA,2005,6,16.20,3.13,39.867,239.201,0,NA,NA,NA,1,0,
S,S1a,21,2005,4,16.83,4.17,55.087,220.348,0,NA,NA,NA,2006,6,16.43,4.20,54.208,325.249,1,35,30,2,1,0,
S,S1a,18,2006,4,14.53,3.60,41.092,164.368,0,NA,NA,NA,2007,6,12.70,4.30,42.891,257.344,1,37,30,13,1,0,
S,S1a,28,2006,4,15.43,5.13,62.223,248.891,0,NA,NA,NA,2007,6,13.83,5.60,60.842,365.053,1,43,49,7,1,0,
S,S1a,17,2007,4,14.63,3.33,38.310,153.240,0,NA,NA,NA,2008,6,16.13,3.67,46.461,278.764,1,28,NA,NA,1,0,
S,S1a,24,2007,4,12.50,3.13,30.761,123.046,0,NA,NA,NA,2008,6,12.77,3.93,39.439,236.635,1,35,35,2,1,0,
S,S1a,50,2007,4,17.60,4.07,56.214,224.854,0,NA,NA,NA,2008,6,16.67,4.97,65.014,390.081,1,51,39,6,1,0,
S,S1b,67,2007,4,16.90,4.23,56.190,224.760,0,NA,NA,NA,2008,6,15.40,4.20,50.800,304.797,1,38,31,0,1,0,
S,S1b,76,2007,4,12.37,4.93,47.916,191.665,0,NA,NA,NA,2008,6,15.77,4.90,60.677,364.063,1,38,24,12,1,0,
S,S1b,81,2007,4,16.90,3.67,48.669,194.674,0,NA,NA,NA,2008,6,15.80,4.10,50.878,305.269,1,43,NA,NA,1,0,
S,S1a,49,2008,4,16.03,3.43,43.234,172.938,0,NA,NA,NA,2009,6,17.03,4.00,53.512,321.071,0,NA,NA,NA,1,0,
S,S1b,70,2009,4,17.33,4.87,66.253,265.011,0,NA,NA,NA,2010,6,17.60,4.33,59.900,359.398,0,NA,NA,NA,1,0,
S,S1b,86,2010,4,12.93,4.40,44.694,178.778,0,NA,NA,NA,2011,6,13.33,4.87,50.964,305.782,1,38,38,6,1,0,
S,S1b,92,2010,4,14.97,4.50,52.897,211.586,0,NA,NA,NA,2011,6,14.80,5.03,58.507,351.042,1,42,40,0,1,0,
S,S1a,43,2011,4,14.70,5.50,63.499,253.998,1,47,,,2012,6,13.80,4.67,50.580,303.478,0,NA,NA,NA,1,0,
S,S1b,67,2011,4,16.63,3.87,50.513,202.053,0,NA,NA,NA,2012,6,17.93,4.67,65.729,394.375,1,44,NA,NA,1,0,
S,S1a,46,2012,4,13.53,2.13,22.675,90.701,0,NA,NA,NA,2013,6,17.20,5.40,72.948,437.687,1,54,57,2,1,0,
S,S1b,74,2012,4,12.57,4.87,48.033,192.133,0,NA,NA,NA,2013,6,13.53,4.47,47.476,284.859,1,31,27,0,1,0,
S,S2,8,2003,4,19.93,5.33,83.497,333.986,0,NA,NA,NA,2004,6,19.07,5.00,74.875,449.248,1,56,42,0,1,0,
S,S2,12,2003,4,18.93,4.10,60.968,243.871,0,NA,NA,NA,2004,6,12.80,3.87,38.872,233.232,1,41,43,3,1,0,
S,S2,23,2005,4,16.20,4.30,54.711,218.843,0,NA,NA,NA,2006,6,16.27,4.10,52.381,314.285,1,39,NA,NA,1,0,
S,S2,26,2009,4,18.83,5.80,85.792,343.167,0,NA,NA,NA,2010,6,16.23,5.90,75.223,451.337,1,36,37,0,1,0,
S,S2,28,2007,4,16.13,4.57,57.865,231.459,0,NA,NA,NA,2008,6,19.13,4.83,72.632,435.791,1,NA,NA,NA,1,0,
S,S2,32,2003,4,20.33,5.30,84.640,338.559,0,NA,NA,NA,2004,6,19.50,5.57,85.255,511.530,1,44,NA,NA,1,0,
S,S2,38,2005,4,19.53,4.80,73.639,294.556,0,NA,NA,NA,2006,6,17.43,5.67,77.589,465.532,1,44,NA,NA,1,0,
S,S2,60,2003,4,20.00,3.13,49.218,196.873,0,NA,NA,NA,2004,6,20.70,3.30,53.651,321.903,0,NA,NA,NA,1,0,
S,S2,65,2006,4,12.83,4.07,40.989,163.956,0,NA,NA,NA,2007,6,11.07,4.17,36.216,217.293,1,44,22,2,1,0,
L,L1,1,2003,5,16.60,5.13,66.926,334.632,1,39,34,0,2004,6,16.20,6.93,88.216,529.296,1,46,58,4,1,0,
L,L1,7,2003,5,14.90,3.93,46.030,230.148,1,37,27,8,2004,6,13.80,4.70,50.941,305.646,1,44,37,0,1,0,
L,L1,13,2003,5,17.37,4.30,58.651,293.255,1,42,26,4,2004,6,15.20,4.90,58.496,350.979,1,46,71,10,1,0,
L,L1,16,2003,5,16.47,4.70,60.785,303.923,1,46,42,0,2004,6,16.00,5.37,67.440,404.637,1,51,52,3,1,0,
L,L1,24,2003,5,12.93,4.33,44.017,220.086,0,NA,NA,NA,2004,6,12.27,5.93,57.163,342.978,1,35,60,1,1,0,
L,L1,25,2003,5,15.07,4.43,52.461,262.306,1,42,19,0,2004,6,14.73,4.90,56.701,340.203,1,45,56,0,1,0,
L,L1,4,2004,5,13.57,5.07,53.987,269.933,1,48,36,3,2005,6,12.67,5.30,52.726,316.358,1,33,28,8,1,0,
L,L1,14,2004,5,14.07,5.10,56.344,281.722,1,44,39,2,2005,6,15.50,5.57,67.767,406.601,1,42,42,4,1,0,
L,L1,35,2004,5,14.20,5.63,62.827,314.133,1,40,36,5,2005,6,15.63,4.63,56.890,341.339,1,32,38,4,1,0,
L,L1,36,2004,5,16.50,4.23,54.860,274.300,0,NA,NA,NA,2005,6,14.67,4.03,46.461,278.764,1,30,NA,NA,1,0,
L,L1,38,2004,5,10.87,3.67,31.294,156.469,0,NA,NA,NA,2005,6,13.17,4.77,49.292,295.755,1,39,34,3,1,0,
L,L1,13,2005,5,12.83,4.33,43.677,218.384,1,40,49,0,2006,6,13.80,3.70,40.102,240.615,1,44,41,4,1,0,
L,L1,26,2005,5,14.17,6.83,76.031,380.155,1,45,49,8,2006,6,14.53,5.73,65.443,392.657,1,40,48,2,1,0,
L,L1,29,2005,5,16.53,5.83,75.747,378.736,1,53,55,5,2006,6,13.43,3.80,40.092,240.552,0,NA,NA,NA,1,0,
L,L1,32,2005,5,13.97,4.97,54.481,272.407,1,27,39,9,2006,6,12.70,4.27,42.558,255.349,1,28,34,7,1,0,
L,L1,25,2006,5,14.13,4.63,51.431,257.157,0,NA,NA,NA,2007,6,13.70,5.27,56.669,340.015,1,40,43,1,1,0,
L,L1,38,2006,5,12.83,3.87,38.973,194.866,0,NA,NA,NA,2007,6,12.77,4.83,48.463,290.781,1,30,39,2,1,0,
L,L1,52,2006,5,14.00,3.83,42.150,210.749,0,NA,NA,NA,2007,6,13.50,4.33,45.946,275.675,1,44,61,2,1,0,
L,L1,65,2006,5,12.10,3.57,33.895,169.476,1,37,37,0,2007,6,10.73,4.07,34.282,205.691,1,37,46,0,1,0,
L,L1,4,2007,5,12.10,5.30,50.368,251.838,1,43,29,4,2008,6,15.70,5.70,70.285,421.712,1,58,38,4,1,0,
L,L1,27,2007,5,11.90,4.27,39.877,199.386,0,NA,NA,NA,2008,6,14.10,4.77,52.787,316.720,1,40,40,2,1,0,
L,L1,36,2007,5,14.53,3.60,41.092,205.460,0,NA,NA,NA,2008,6,16.10,4.37,55.216,331.297,1,46,41,0,1,0,
L,L1,49,2007,5,11.63,2.93,26.801,134.006,1,44,37,3,2008,6,15.27,3.57,42.766,256.595,1,53,47,0,1,0,
L,L1,3,2008,5,16.47,3.70,47.852,239.258,1,40,36,2,2009,6,16.50,3.80,49.244,295.467,1,41,34,1,1,0,
L,L1,78,2008,5,14.60,3.97,45.485,227.425,0,NA,NA,NA,2009,6,15.83,5.13,63.835,383.013,1,54,35,3,1,0,
L,L1,15,2009,5,13.03,3.97,40.604,203.021,1,29,41,2,2010,6,16.37,4.87,62.558,375.347,1,39,45,5,1,0,
L,L1,27,2009,5,16.47,5.27,68.113,340.566,0,NA,NA,NA,2010,6,15.30,5.53,66.492,398.951,1,36,49,3,1,0,
L,L1,40,2009,5,14.33,6.97,78.426,392.132,1,48,57,0,2010,6,15.03,7.10,83.831,502.985,1,47,65,11,1,0,
L,L1,59,2009,5,15.63,4.47,54.843,274.217,1,45,49,1,2010,6,17.80,4.70,65.706,394.238,1,47,47,1,1,0,
L,L1,5,2010,5,16.73,5.60,73.597,367.985,1,44,46,5,2011,6,17.73,5.43,75.674,454.044,1,42,44,4,1,0,
L,L1,35,2010,5,15.23,5.13,61.416,307.082,1,35,36,1,2011,6,15.00,4.93,58.119,348.717,1,45,29,1,1,0,
L,L1,55,2010,5,18.03,5.67,80.259,401.295,1,42,42,10,2011,6,17.50,5.53,76.053,456.316,1,38,53,2,1,0,
L,L1,56,2010,5,14.83,3.07,35.727,178.634,0,NA,NA,NA,2011,6,13.87,3.13,34.125,204.748,0,NA,33,2,1,0,
L,L1,29,2011,5,17.07,4.50,60.319,301.593,0,NA,NA,NA,2012,6,16.57,4.83,62.889,377.331,1,50,35,13,1,0,
L,L1,60,2011,5,17.63,4.70,65.091,325.456,1,41,43,3,2012,6,15.97,4.50,56.431,338.585,0,NA,NA,NA,1,0,
L,L1,65,2011,5,12.73,4.10,41.003,205.015,1,39,40,2,2012,6,14.00,3.37,37.018,222.111,0,NA,NA,NA,1,0,
L,L1,36,2012,5,15.43,3.43,41.617,208.083,0,NA,NA,NA,2013,6,13.97,4.33,47.534,285.204,1,37,48,2,1,0,
L,L1,52,2012,5,12.03,3.87,36.544,182.719,0,NA,NA,NA,2013,6,14.80,5.20,60.444,362.665,1,47,47,4,1,0,
L,L1,89,2012,5,9.50,4.03,30.094,150.469,0,NA,NA,NA,2013,6,11.43,4.47,40.109,240.656,1,32,42,1,1,0,
L,L1,139,2012,5,12.40,2.87,27.918,139.591,0,NA,NA,NA,2013,6,14.53,3.73,42.614,255.684,1,45,40,1,1,0,
L,L2,96,2004,5,14.93,5.57,65.289,326.446,1,44,50,12,2005,6,18.23,5.43,77.808,466.846,1,40,61,15,1,0,
L,L2,142,2004,5,11.73,4.20,38.704,193.522,1,32,37,12,2005,6,13.60,5.37,57.324,343.942,1,32,49,18,1,0,
L,L2,5,2005,5,12.07,4.03,38.224,191.122,1,32,33,4,2006,6,16.73,5.67,74.473,446.839,1,44,54,1,1,0,
L,L2,6,2005,5,14.80,3.63,42.233,211.167,0,NA,NA,NA,2006,6,12.87,4.50,45.475,272.847,1,36,56,3,1,0,
L,L2,10,2005,5,14.60,4.00,45.867,229.336,0,NA,NA,NA,2006,6,15.10,5.30,62.855,377.132,1,37,46,1,1,0,
L,L2,13,2005,5,16.60,5.03,65.623,328.113,0,NA,NA,NA,2006,6,16.97,4.80,63.963,383.777,1,40,56,1,1,0,
L,L2,16,2005,5,10.67,4.77,39.933,199.666,1,34,30,3,2006,6,10.33,4.10,33.275,199.648,1,35,33,1,1,0,
L,L2,27,2005,5,14.93,5.03,59.034,295.170,1,37,NA,NA,2006,6,15.23,5.27,63.012,378.070,1,42,48,2,1,0,
L,L2,51,2005,5,10.10,2.40,19.038,95.190,0,NA,NA,NA,2006,6,14.03,3.03,33.433,200.596,1,36,37,2,1,0,
L,L2,53,2005,5,12.83,4.70,47.373,236.863,1,40,NA,NA,2006,6,15.27,4.43,53.157,318.945,1,32,42,2,1,0,
L,L2,58,2005,5,14.80,3.07,35.647,178.233,0,NA,NA,NA,2006,6,13.13,3.90,40.228,241.369,1,33,57,9,1,0,
L,L2,60,2005,5,12.40,4.57,44.474,222.372,1,38,54,6,2006,6,11.70,4.33,39.820,238.918,1,39,43,6,1,0,
L,L2,65,2005,5,12.50,4.27,41.888,209.440,0,NA,NA,NA,2006,6,12.73,4.80,48.004,288.021,1,39,NA,NA,1,0,
L,L2,90,2005,5,16.87,3.57,47.248,236.239,1,31,34,7,2006,6,16.37,3.50,44.990,269.941,1,27,NA,NA,1,0,
L,L2,98,2005,5,14.80,3.67,42.621,213.105,1,31,34,6,2006,6,15.00,4.23,49.873,299.237,1,38,NA,NA,1,0,
L,L2,101,2005,5,12.73,3.87,38.670,193.348,1,37,43,4,2006,6,12.17,3.77,35.993,215.958,1,36,38,6,1,0,
L,L2,109,2005,5,16.77,5.10,67.159,335.797,1,41,41,9,2006,6,16.73,4.67,61.331,367.985,1,46,46,3,1,0,
L,L2,111,2005,5,12.57,3.03,29.939,149.693,1,29,28,5,2006,6,12.27,2.50,24.086,144.513,1,35,38,1,1,0,
L,L2,146,2005,5,13.00,4.53,46.286,231.431,1,35,40,10,2006,6,13.20,3.73,38.704,232.227,0,NA,NA,NA,1,0,
L,L2,12,2006,5,15.23,4.70,56.232,281.159,1,46,33,2,2007,6,14.70,5.00,57.727,346.361,1,44,36,1,1,0,
L,L2,38,2006,5,16.43,5.03,64.964,324.819,0,NA,NA,NA,2007,6,14.90,5.87,68.654,411.926,1,44,51,11,1,0,
L,L2,62,2006,5,12.73,4.07,40.670,203.348,0,NA,NA,NA,2007,6,10.03,4.00,31.521,189.124,1,30,NA,NA,1,0,
L,L2,95,2006,5,14.00,4.10,45.082,225.409,0,NA,NA,NA,2007,6,13.87,4.23,46.105,276.628,1,29,36,1,1,0,
L,L2,113,2006,5,13.57,3.20,34.097,170.484,0,NA,NA,NA,2007,6,11.50,3.07,27.698,166.190,1,30,39,0,1,0,
L,L2,128,2006,5,15.53,3.17,38.633,193.164,0,NA,NA,NA,2007,6,12.70,3.70,36.906,221.435,1,34,NA,NA,1,0,
L,L2,129,2006,5,11.97,2.83,26.629,133.147,0,NA,NA,NA,2007,6,11.27,3.20,28.316,169.897,1,25,NA,NA,1,0,
L,L2,154,2006,5,12.93,2.53,25.733,128.666,0,NA,NA,NA,2007,6,13.13,2.73,28.194,169.164,1,29,36,0,1,0,
L,L2,163,2006,5,16.63,3.40,44.417,222.084,0,NA,NA,NA,2007,6,14.47,3.57,40.525,243.149,1,27,NA,NA,1,0,
L,L2,165,2006,5,12.37,4.03,39.175,195.874,1,45,36,3,2007,6,13.03,3.97,40.604,243.625,1,42,10,0,1,0,
L,L2,60,2007,5,12.30,4.13,39.930,199.648,0,NA,NA,NA,2008,6,12.33,5.10,49.402,296.409,1,49,59,8,1,0,
L,L2,124,2007,5,13.03,4.30,44.016,220.082,1,36,34,5,2008,6,15.10,4.27,50.601,303.604,1,43,NA,NA,1,0,
L,L2,156,2007,5,15.40,3.73,45.155,225.776,0,NA,NA,NA,2008,6,15.97,5.03,63.119,378.714,1,46,53,3,1,0,
L,L2,169,2007,5,12.23,2.60,24.981,124.904,0,NA,NA,NA,2008,6,14.47,3.10,35.222,211.335,1,38,40,2,1,0,
L,L2,174,2007,5,11.40,2.93,26.264,131.319,0,NA,NA,NA,2008,6,12.97,3.30,33.607,201.643,0,NA,NA,NA,1,0,
L,L2,176,2007,5,14.50,3.93,44.794,223.969,1,40,33,0,2008,6,18.20,4.57,65.277,391.662,1,58,52,7,1,0,
L,L2,1,2008,5,14.50,5.50,62.636,313.178,1,38,23,5,2009,6,10.53,4.70,38.882,233.295,1,33,37,6,1,0,
L,L2,6,2008,5,13.83,3.70,40.199,200.996,1,36,NA,NA,2009,6,13.53,3.67,38.973,233.839,1,32,33,2,1,0,
L,L2,16,2008,5,10.93,4.63,39.787,198.933,1,40,39,4,2009,6,8.87,4.37,30.409,182.453,1,39,37,0,1,0,
L,L2,19,2008,5,17.37,5.00,68.199,340.994,1,47,53,5,2009,6,15.83,5.27,65.493,392.961,1,47,70,3,1,0,
L,L2,21,2008,5,17.50,4.53,62.308,311.541,1,39,NA,NA,2009,6,19.00,5.07,75.608,453.646,1,43,53,8,1,0,
L,L2,31,2008,5,15.00,5.03,59.298,296.488,1,45,38,2,2009,6,14.80,5.33,61.994,371.965,1,43,34,4,1,0,
L,L2,38,2008,5,14.23,5.67,63.347,316.734,1,37,27,0,2009,6,14.67,5.33,61.436,368.614,1,39,41,0,1,0,
L,L2,48,2008,5,15.47,4.93,59.928,299.638,1,46,NA,NA,2009,6,14.70,4.30,49.645,297.870,1,45,43,9,1,0,
L,L2,53,2008,5,14.57,4.77,54.534,272.668,1,46,52,9,2009,6,15.57,5.50,67.243,403.459,1,46,54,15,1,0,
L,L2,65,2008,5,14.17,5.20,57.858,289.288,1,53,45,0,2009,6,11.50,4.83,43.655,261.930,1,53,53,10,1,0,
L,L2,84,2008,5,14.80,5.03,58.507,292.535,1,36,35,0,2009,6,14.83,6.30,73.395,440.373,1,40,27,1,1,0,
L,L2,89,2008,5,17.70,5.10,70.898,354.489,1,46,32,2,2009,6,15.93,6.07,75.918,455.510,1,52,37,11,1,0,
L,L2,91,2008,5,15.63,4.90,60.164,300.821,1,41,47,6,2009,6,12.90,5.50,55.724,334.344,1,36,41,4,1,0,
L,L2,95,2008,5,14.13,4.37,48.471,242.356,1,45,44,2,2009,6,13.23,6.00,62.361,374.164,1,36,41,8,1,0,
L,L2,96,2008,5,13.13,4.90,50.543,252.715,1,44,44,7,2009,6,15.27,4.73,56.755,340.528,0,NA,NA,NA,1,0,
L,L2,98,2008,5,14.07,3.80,41.982,209.911,1,40,49,2,2009,6,14.77,4.63,53.736,322.416,1,43,44,10,1,0,
L,L2,102,2008,5,17.60,4.40,60.821,304.106,1,40,44,0,2009,6,16.80,4.67,61.575,369.451,1,40,65,8,1,0,
L,L2,111,2008,5,13.03,3.20,32.756,163.782,1,37,NA,NA,2009,6,14.20,3.67,40.893,245.358,1,38,35,6,1,0,
L,L2,119,2008,5,11.17,4.70,41.220,206.102,1,34,31,3,2009,6,10.97,5.03,43.353,260.119,1,36,38,5,1,0,
L,L2,120,2008,5,15.07,3.90,46.150,230.750,1,42,48,3,2009,6,15.57,4.80,58.685,352.110,1,46,64,6,1,0,
L,L2,123,2008,5,18.83,4.00,59.167,295.833,0,NA,NA,NA,2009,6,16.57,5.67,73.731,442.389,1,56,56,1,1,0,
L,L2,136,2008,5,12.57,3.97,39.150,195.752,1,46,40,0,2009,6,11.37,4.10,36.602,219.613,1,47,60,8,1,0,
L,L2,137,2008,5,15.83,4.63,57.618,288.088,0,NA,NA,NA,2009,6,13.67,5.33,57.247,343.481,1,54,45,15,1,0,
L,L2,154,2008,5,15.07,3.00,35.500,177.500,0,NA,NA,NA,2009,6,13.53,3.60,38.265,229.588,1,42,65,0,1,0,
L,L2,160,2008,5,14.40,4.83,54.664,273.319,0,NA,NA,NA,2009,6,13.47,5.97,63.108,378.646,1,37,45,1,1,0,
L,L2,162,2008,5,12.97,4.10,41.754,208.772,0,NA,NA,NA,2009,6,13.10,5.97,61.389,368.336,1,37,52,15,1,0,
L,L2,171,2008,5,14.13,3.97,44.031,220.156,1,40,26,1,2009,6,13.17,4.40,45.501,273.004,1,40,36,4,1,0,
L,L2,183,2008,5,15.67,3.93,48.398,241.990,1,44,35,1,2009,6,16.73,5.30,69.654,417.926,1,52,53,8,1,0,
L,L2,184,2008,5,12.97,5.73,58.388,291.941,1,48,41,4,2009,6,15.37,6.50,78.448,470.689,1,47,53,5,1,0,
L,L2,206,2008,5,14.67,4.03,46.461,232.303,1,35,NA,NA,2009,6,15.87,4.83,60.231,361.388,1,36,34,4,1,0,
