"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Year_t1","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","comments","Ant_sp_t","Ant_sp_t1"
"765","4","11",0,2009,45,16,9,3,0,NA,NA,4,2010,0,1,42,17,9,4,0,NA,NA,NA,"","liom","liom"
"766","4","12",0,2009,90,82,33,8,0,NA,NA,11,2010,0,1,116,93,48,8,0,NA,NA,NA,"","liom","liom"
"767","4","13",0,2009,54,40,39,8,0,NA,NA,0,2010,0,1,52,44,34,6,0,NA,NA,NA,"","vacant","liom"
"768","4","14",0,2009,36,9,4,0,0,NA,NA,0,2010,0,1,10,3,3,3,0,NA,NA,NA,"","vacant","vacant"
"769","4","15",0,2009,29,25,12,7,0,NA,NA,4,2010,0,1,34,29,21,10,0,NA,NA,NA,"","liom","liom"
"770","4","16",0,2009,48,25,23,9,0,NA,NA,12,2010,0,1,55,25,24,3,0,NA,NA,NA,"","liom","liom"
"771","4","17",0,2009,154,62,46,13,1,NA,NA,12,2010,0,1,65,58,48,7,31,NA,NA,NA,"","liom","liom"
"772","4","18",0,2009,49,23,18,7,0,NA,NA,10,2010,0,1,52,16,15,4,0,NA,NA,NA,"","liom","liom"
"773","4","19",0,2009,46,32,20,5,0,NA,NA,10,2010,0,1,49,32,13,14,0,NA,NA,NA,"","liom","liom"
"774","4","20",0,2009,50,44,34,9,0,NA,NA,5,2010,0,1,50,40,29,0,0,NA,NA,NA,"","liom","vacant"
"775","4","21",0,2009,49,34,21,0,0,NA,NA,0,2010,0,1,49,36,25,2,0,NA,NA,NA,"","vacant","liom"
"776","4","22",0,2009,67,38,34,4,1,NA,NA,9,2010,0,1,68,39,34,2,0,NA,NA,NA,"","liom","liom"
"777","4","23",0,2009,71,47,35,16,0,NA,NA,24,2010,0,1,74,50,37,4,0,NA,NA,NA,"","liom","liom"
"778","4","24",0,2009,28,15,15,4,0,NA,NA,0,2010,0,1,27,15,10,2,0,NA,NA,NA,"","vacant","liom"
"779","4","25",0,2009,69,49,27,6,0,NA,NA,4,2010,0,1,68,48,25,2,0,NA,NA,NA,"","liom","liom"
"780","4","26",0,2009,66,41,34,0,0,NA,NA,0,2010,0,1,61,40,29,0,0,NA,NA,NA,"","vacant","vacant"
"781","4","27",0,2009,63,28,21,2,0,NA,NA,5,2010,0,1,63,29,22,7,0,NA,NA,NA,"","liom","liom"
"782","4","28",0,2009,43,34,25,0,0,NA,NA,0,2010,0,1,43,24,20,0,0,NA,NA,NA,"","vacant","vacant"
"783","4","29",0,2009,20,12,9,2,0,NA,NA,0,2010,0,1,22,17,10,4,0,NA,NA,NA,"","vacant","vacant"
"784","4","30",0,2009,49,29,29,0,0,NA,NA,9,2010,0,1,46,32,27,5,0,NA,NA,NA,"","crem","vacant"
"785","4","31",0,2009,74,15,10,1,0,NA,NA,1,2010,0,1,23,24,15,7,0,NA,NA,NA,"","crem","liom"
"786","4","32",0,2009,38,35,22,1,0,NA,NA,0,2010,0,1,40,32,19,1,0,NA,NA,NA,"","vacant","vacant"
"787","4","33",0,2009,31,23,11,0,0,NA,NA,0,2010,0,1,6,2,2,3,0,NA,NA,NA,"","vacant","vacant"
"788","4","35",0,2009,63,53,53,25,2,NA,NA,24,2010,0,1,70,73,56,38,11,NA,NA,NA,"","liom","liom"
"789","4","36",0,2009,55,19,12,0,0,NA,NA,0,2010,0,1,58,9,7,1,0,NA,NA,NA,"","vacant","liom"
"790","4","37",0,2009,69,42,39,5,0,NA,NA,9,2010,0,1,56,40,35,6,0,NA,NA,NA,"","liom","liom"
"791","4","38",0,2009,58,44,8,0,0,NA,NA,0,2010,0,1,60,44,10,3,0,NA,NA,NA,"","vacant","liom"
"792","4","39",0,2009,103,62,56,4,0,NA,NA,3,2010,0,1,89,57,32,12,1,NA,NA,NA,"","liom","liom"
"793","4","40",0,2009,68,69,43,12,0,NA,NA,7,2010,0,1,67,66,40,10,0,NA,NA,NA,"","liom","liom"
"794","4","41",0,2009,57,41,28,0,0,NA,NA,0,2010,0,1,54,38,26,8,0,NA,NA,NA,"","vacant","liom"
"795","4","42",0,2009,29,18,14,2,0,NA,NA,3,2010,0,1,26,27,14,1,0,NA,NA,NA,"","liom","liom"
"796","4","43",0,2009,41,24,15,9,0,NA,NA,7,2010,0,1,40,37,24,15,0,NA,NA,NA,"","crem","liom"
"797","4","44",0,2009,16,14,10,3,0,NA,NA,2,2010,0,1,14,17,14,0,0,NA,NA,NA,"","liom","vacant"
"798","4","45",0,2009,36,32,32,11,0,NA,NA,11,2010,0,1,43,32,26,6,0,NA,NA,NA,"","liom","liom"
"799","4","46",0,2009,29,16,14,3,0,NA,NA,5,2010,0,1,33,29,12,2,0,NA,NA,NA,"","liom","liom"
"800","4","47",0,2009,53,39,32,4,0,NA,NA,14,2010,0,1,48,40,34,5,0,NA,NA,NA,"","liom","liom"
"801","4","48",0,2009,62,25,15,3,0,NA,NA,1,2010,0,1,68,26,23,7,0,NA,NA,NA,"","liom","liom"
"802","4","49",0,2009,20,17,3,0,0,NA,NA,0,2010,0,1,23,16,3,0,0,NA,NA,NA,"","vacant","liom"
"803","4","50",0,2009,35,34,30,5,0,NA,NA,14,2010,0,1,49,33,26,11,0,NA,NA,NA,"","liom","liom"
"804","4","51",0,2009,70,45,35,13,0,NA,NA,8,2010,0,1,65,51,44,20,0,NA,NA,NA,"","liom","liom"
"805","4","52",0,2009,36,35,23,5,0,NA,NA,0,2010,0,1,37,35,23,10,0,NA,NA,NA,"","vacant","liom"
"806","4","53",0,2009,52,45,38,9,0,NA,NA,8,2010,0,1,51,52,44,11,0,NA,NA,NA,"","crem","liom"
"807","4","54",0,2009,65,36,31,1,0,NA,NA,3,2010,0,1,73,29,29,0,0,NA,NA,NA,"","liom","vacant"
"808","4","55",0,2009,10,10,8,1,0,NA,NA,1,2010,0,1,11,10,10,5,0,NA,NA,NA,"","crem","vacant"
"809","4","56",0,2009,58,22,22,6,0,NA,NA,2,2010,0,1,69,33,21,7,0,NA,NA,NA,"","liom","liom"
"810","4","57",0,2009,34,33,13,0,0,NA,NA,0,2010,0,1,37,34,21,10,4,NA,NA,NA,"","vacant","vacant"
"811","4","58",0,2009,39,31,29,10,0,NA,NA,16,2010,0,1,53,45,31,49,0,NA,NA,NA,"","liom","liom"
"812","4","60",0,2009,38,25,14,5,0,NA,NA,10,2010,0,1,42,16,11,10,0,NA,NA,NA,"","crem","liom"
"813","4","61",0,2009,50,40,34,0,0,NA,NA,0,2010,0,1,52,44,34,6,0,NA,NA,NA,"","vacant","liom"
"814","4","62",0,2009,67,78,62,18,16,NA,NA,14,2010,0,1,72,85,64,27,17,NA,NA,NA,"","liom","liom"
"815","4","63",0,2009,56,44,18,2,0,NA,NA,1,2010,0,1,62,41,24,5,0,NA,NA,NA,"","liom","liom"
"816","4","64",0,2009,44,34,18,13,0,NA,NA,7,2010,0,1,43,33,22,2,0,NA,NA,NA,"","liom","liom"
"817","4","65",0,2009,21,16,4,0,0,NA,NA,2,2010,0,1,23,5,2,2,0,NA,NA,NA,"","liom","liom"
"818","4","66",0,2009,36,16,11,2,0,NA,NA,8,2010,0,1,27,23,6,0,0,NA,NA,NA,"","liom","liom"
"819","4","67",0,2009,34,18,11,5,0,NA,NA,14,2010,0,1,42,26,21,7,0,NA,NA,NA,"","liom","liom"
"820","4","68",0,2009,69,23,17,7,0,NA,NA,23,2010,0,1,66,31,25,1,0,NA,NA,NA,"","liom","liom"
"821","4","69",0,2009,27,29,22,0,0,NA,NA,0,2010,0,1,26,19,22,0,0,NA,NA,NA,"","vacant","vacant"
"822","4","70",0,2009,9,9,2,0,0,NA,NA,0,2010,0,1,11,8,4,0,0,NA,NA,NA,"","vacant","vacant"
"823","4","71",0,2009,27,15,7,4,0,NA,NA,1,2010,0,1,16,2,2,0,0,NA,NA,NA,"","liom","vacant"
"824","4","72",0,2009,17,13,4,3,0,NA,NA,3,2010,0,1,18,9,4,2,0,NA,NA,NA,"","liom","vacant"
"825","4","73",0,2009,68,47,45,3,0,NA,NA,7,2010,0,1,71,50,42,9,6,NA,NA,NA,"","liom","liom"
"826","4","74",0,2009,67,66,37,11,0,NA,NA,16,2010,0,1,75,66,35,6,22,NA,NA,NA,"","liom","liom"
"827","4","75",0,2009,48,46,42,14,0,NA,NA,24,2010,0,1,48,58,43,12,1,NA,NA,NA,"","liom","liom"
"828","4","76",0,2009,68,69,50,13,0,NA,NA,22,2010,0,1,84,70,54,4,2,NA,NA,NA,"","liom","liom"
"829","4","77",0,2009,67,35,19,2,0,NA,NA,0,2010,0,1,76,39,11,1,0,NA,NA,NA,"","vacant","vacant"
"830","4","78",0,2009,26,14,9,3,0,NA,NA,14,2010,0,1,33,16,12,3,0,NA,NA,NA,"","liom","liom"
"831","4","79",0,2009,32,21,6,2,0,NA,NA,5,2010,0,1,21,21,8,3,0,NA,NA,NA,"","liom","vacant"
"832","4","80",0,2009,80,61,24,8,0,NA,NA,6,2010,0,1,79,69,33,5,1,NA,NA,NA,"","liom",NA
"833","4","81",0,2009,48,28,15,1,0,NA,NA,0,2010,0,1,50,27,23,4,0,NA,NA,NA,"","vacant","vacant"
"834","4","82",0,2009,72,48,46,8,1,NA,NA,12,2010,0,1,79,53,51,17,1,NA,NA,NA,"","liom","liom"
"835","4","83",0,2009,15,6,5,3,0,NA,NA,0,2010,0,1,14,9,6,4,0,NA,NA,NA,"","vacant","vacant"
"836","4","84",0,2009,8,8,4,3,0,NA,NA,0,2010,0,1,13,10,6,3,0,NA,NA,NA,"","vacant","vacant"
"837","4","85",0,2009,9,4,3,2,0,NA,NA,1,2010,0,1,10,6,4,2,0,NA,NA,NA,"","liom","vacant"
"838","4","86",0,2009,11,9,5,2,0,NA,NA,14,2010,0,1,15,10,6,2,0,NA,NA,NA,"","crem","vacant"
"839","4","87",0,2009,NA,NA,NA,NA,NA,NA,NA,NA,2010,1,NA,7,1,1,1,0,NA,NA,NA,"",NA,"vacant"
"840","4","88",0,2009,NA,NA,NA,NA,NA,NA,NA,NA,2010,1,NA,5,1,1,0,0,NA,NA,NA,"",NA,"vacant"
"841","4","89",0,2009,NA,NA,NA,NA,NA,NA,NA,NA,2010,1,NA,85,27,22,12,0,NA,NA,NA,"",NA,"liom"
"842","4","34X",0,2009,27,35,14,6,0,NA,NA,1,2010,0,1,31,24,19,2,0,NA,NA,NA,"","liom","liom"
"843","4","34Y",0,2009,62,47,39,17,0,NA,NA,11,2010,0,1,67,47,47,22,8,NA,NA,NA,"","liom","liom"
"844","4","59X",0,2009,33,24,4,2,0,NA,NA,7,2010,0,1,38,31,15,4,0,NA,NA,NA,"","liom","liom"
"845","4","59Y",0,2009,17,11,3,0,0,NA,NA,0,2010,0,1,8,2,2,3,0,NA,NA,NA,"","vacant","vacant"
"846","4","59Z",0,2009,14,10,8,0,0,NA,NA,9,2010,0,1,15,15,8,1,0,NA,NA,NA,"","crem","vacant"
"847","4","TR1",1,2009,13,13,11,0,0,NA,NA,4,2010,0,1,18,21,13,5,0,NA,NA,NA,"","liom","liom"
"848","4","TR10",1,2009,20,21,17,11,0,NA,NA,8,2010,0,1,24,23,20,0,0,NA,NA,NA,"","liom","liom"
"849","4","TR11",1,2009,23,19,14,3,0,NA,NA,8,2010,0,1,23,25,17,0,0,NA,NA,NA,"","liom",NA
"850","4","TR12",1,2009,35,27,21,2,0,NA,NA,8,2010,0,1,42,26,21,4,0,NA,NA,NA,"","liom","liom"
"851","4","TR13",1,2009,32,24,18,0,0,NA,NA,0,2010,0,1,38,21,20,6,0,NA,NA,NA,"","vacant","vacant"
"852","4","TR14",1,2009,26,21,16,4,0,NA,NA,6,2010,0,1,30,20,17,1,0,NA,NA,NA,"","liom","vacant"
"853","4","TR2",1,2009,33,25,17,4,0,NA,NA,7,2010,0,1,39,24,20,10,0,NA,NA,NA,"","liom","liom"
"854","4","TR3",1,2009,22,18,17,9,0,NA,NA,22,2010,0,1,24,27,22,9,0,NA,NA,NA,"","crem","crem"
"855","4","TR4",1,2009,16,15,14,3,0,NA,NA,0,2010,0,1,31,20,14,11,0,NA,NA,NA,"","vacant","liom"
"856","4","TR5",1,2009,13,12,9,1,0,NA,NA,0,2010,0,1,21,14,12,4,0,NA,NA,NA,"","vacant","liom"
"857","4","TR6",1,2009,17,13,11,4,0,NA,NA,8,2010,0,1,19,15,13,11,0,NA,NA,NA,"","liom","liom"
"858","4","TR7",1,2009,19,25,15,4,0,NA,NA,2,2010,0,1,24,36,16,9,0,NA,NA,NA,"","liom","liom"
"859","4","TR8",1,2009,20,8,5,0,0,NA,NA,0,2010,0,1,19,17,12,7,0,NA,NA,NA,"","vacant","liom"
"860","4","TR9",1,2009,19,14,9,0,0,NA,NA,0,2010,0,1,30,32,12,4,0,NA,NA,NA,"","vacant","liom"
"861","5","1",0,2009,79,77,63,13,1,NA,NA,19,2010,0,1,87,78,54,8,14,NA,NA,NA,"","liom","vacant"
"862","5","2",0,2009,30,25,23,3,0,NA,NA,6,2010,0,1,38,24,22,4,0,NA,NA,NA,"","crem","crem"
"863","5","3",0,2009,33,28,11,4,0,NA,NA,6,2010,0,1,40,27,15,3,0,NA,NA,NA,"","liom","vacant"
"864","5","4",0,2009,55,75,51,6,0,NA,NA,17,2010,0,1,60,73,43,7,3,NA,NA,NA,"","crem","liom"
"865","5","5",0,2009,84,103,48,0,0,NA,NA,2,2010,0,1,79,100,51,0,0,NA,NA,NA,"","crem","vacant"
"866","5","6",0,2009,67,52,26,14,0,NA,NA,24,2010,0,1,76,44,37,6,0,NA,NA,NA,"","crem","crem"
"867","5","7",0,2009,81,73,70,7,0,NA,NA,17,2010,0,1,78,76,65,6,0,NA,NA,NA,"","crem","vacant"
"868","5","8",0,2009,18,14,6,5,0,NA,NA,11,2010,0,1,19,17,12,3,0,NA,NA,NA,"","crem","crem"
"869","5","9",0,2009,76,42,41,5,0,NA,NA,7,2010,0,1,90,49,24,2,0,NA,NA,NA,"","crem",NA
"870","5","10",0,2009,129,121,82,1,0,NA,NA,2,2010,0,1,126,110,80,4,6,NA,NA,NA,"","other","liom"
"871","5","11",0,2009,100,45,40,4,5,NA,NA,7,2010,0,1,127,53,37,7,0,NA,NA,NA,"","other","liom"
"872","5","12",0,2009,24,11,4,0,0,NA,NA,0,2010,0,1,21,8,4,3,0,NA,NA,NA,"","vacant","vacant"
"873","5","13",0,2009,19,10,4,4,0,NA,NA,2,2010,0,1,16,11,8,0,0,NA,NA,NA,"","fore","vacant"
"874","5","14",0,2009,58,28,26,0,0,NA,NA,1,2010,0,1,57,38,27,7,0,NA,NA,NA,"","fore","vacant"
"875","5","15",0,2009,158,80,43,11,2,NA,NA,22,2010,0,1,167,83,31,24,13,NA,NA,NA,"","crem","liom"
"876","5","16",0,2009,44,41,26,0,0,NA,NA,0,2010,0,1,45,31,29,6,0,NA,NA,NA,"","vacant","vacant"
"877","5","17",0,2009,37,27,27,0,0,NA,NA,7,2010,0,1,38,32,31,4,0,NA,NA,NA,"","crem",NA
"878","5","18",0,2009,80,85,62,9,0,NA,NA,6,2010,0,1,82,86,61,2,0,NA,NA,NA,"","crem","vacant"
"879","5","19",0,2009,38,21,11,10,0,NA,NA,17,2010,0,1,35,24,12,2,0,NA,NA,NA,"","crem","crem"
"880","5","20",0,2009,69,80,37,4,0,NA,NA,4,2010,0,1,74,82,38,2,1,NA,NA,NA,"","crem","crem"
"881","5","21",0,2009,82,63,54,6,0,NA,NA,0,2010,0,1,81,52,33,13,0,NA,NA,NA,"","vacant",NA
"882","5","22",0,2009,51,33,28,2,0,NA,NA,4,2010,0,1,57,33,27,4,0,NA,NA,NA,"","liom","liom"
"883","5","23",0,2009,80,38,25,5,0,NA,NA,14,2010,0,1,78,30,21,0,0,NA,NA,NA,"","crem","vacant"
"884","5","24",0,2009,36,37,24,9,0,NA,NA,10,2010,0,1,28,27,19,3,0,NA,NA,NA,"","crem","vacant"
"885","5","25",0,2009,24,25,21,2,0,NA,NA,4,2010,0,1,12,14,7,0,0,NA,NA,NA,"","crem","vacant"
"886","5","26",0,2009,26,15,7,0,0,NA,NA,1,2010,0,1,22,13,8,0,0,NA,NA,NA,"","crem","vacant"
"887","5","27",0,2009,68,54,27,7,0,NA,NA,5,2010,0,1,70,61,22,14,0,NA,NA,NA,"","liom","liom"
"888","5","28",0,2009,86,44,25,0,1,NA,NA,2,2010,0,1,91,53,48,48,18,NA,NA,NA,"","fore",NA
"889","5","29",0,2009,88,81,76,19,1,NA,NA,12,2010,0,1,102,84,79,19,15,NA,NA,NA,"","other","liom"
"890","5","30",0,2009,58,49,25,0,0,NA,NA,0,2010,0,1,54,33,24,0,0,NA,NA,NA,"","vacant","vacant"
"891","5","31",0,2009,105,48,33,4,0,NA,NA,1,2010,0,1,111,42,39,17,1,NA,NA,NA,"","other","vacant"
"892","5","32",0,2009,91,51,40,2,0,NA,NA,3,2010,0,1,96,51,33,4,5,NA,NA,NA,"","crem","vacant"
"893","5","33",0,2009,42,18,12,3,0,NA,NA,5,2010,0,1,40,18,12,1,0,NA,NA,NA,"","crem","vacant"
"894","5","34",0,2009,101,72,61,0,0,NA,NA,2,2010,0,1,111,85,60,10,2,NA,NA,NA,"","crem",NA
"895","5","35",0,2009,69,56,41,0,0,NA,NA,0,2010,0,1,82,59,32,2,3,NA,NA,NA,"","vacant","vacant"
"896","5","36",0,2009,14,13,9,5,0,NA,NA,10,2010,0,1,21,14,13,4,0,NA,NA,NA,"","liom","vacant"
"897","5","37",0,2009,25,17,12,3,0,NA,NA,0,2010,0,1,28,19,16,0,0,NA,NA,NA,"","vacant","liom"
"898","5","39",0,2009,44,24,17,0,0,NA,NA,0,2010,0,1,33,21,14,0,0,NA,NA,NA,"","vacant","vacant"
"899","5","40",0,2009,20,6,3,0,0,NA,NA,0,2010,0,1,8,11,5,3,0,NA,NA,NA,"","vacant","vacant"
"900","5","41",0,2009,162,115,80,0,0,NA,NA,2,2010,0,1,162,102,87,11,9,NA,NA,NA,"","crem",NA
"901","5","42",0,2009,72,59,42,0,0,NA,NA,0,2010,0,1,82,71,42,2,0,NA,NA,NA,"","vacant","vacant"
"902","5","43",0,2009,92,64,46,17,0,NA,NA,13,2010,0,1,106,65,41,12,1,NA,NA,NA,"","other","liom"
"903","5","44",0,2009,13,8,5,4,0,NA,NA,0,2010,0,1,13,6,5,3,0,NA,NA,NA,"","vacant","vacant"
"904","5","45",0,2009,10,4,2,3,0,NA,NA,0,2010,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"905","5","46",0,2009,7,4,3,3,0,NA,NA,1,2010,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","crem",NA
"906","5","47",0,2009,NA,NA,NA,NA,NA,NA,NA,NA,2010,1,NA,16,11,5,0,0,NA,NA,NA,"",NA,"vacant"
"907","5","48",0,2009,NA,NA,NA,NA,NA,NA,NA,NA,2010,1,NA,4,6,2,2,0,NA,NA,NA,"",NA,"vacant"
"908","5","49",0,2009,NA,NA,NA,NA,NA,NA,NA,NA,2010,1,NA,21,14,12,3,0,NA,NA,NA,"",NA,"vacant"
"909","6","1",0,2009,125,102,77,14,2,NA,NA,24,2010,0,1,140,107,76,26,23,NA,NA,NA,"","crem","crem"
"910","6","2",0,2009,39,33,15,0,0,NA,NA,0,2010,0,1,45,27,17,1,0,NA,NA,NA,"","vacant","vacant"
"911","6","3",0,2009,60,60,51,16,0,NA,NA,18,2010,0,1,73,74,59,13,0,NA,NA,NA,"","crem","crem"
"912","6","4",0,2009,95,85,65,12,0,NA,NA,7,2010,0,1,97,109,62,41,38,NA,NA,NA,"","crem","liom"
"913","6","5",0,2009,28,28,12,5,0,NA,NA,NA,2010,0,1,28,22,11,0,0,NA,NA,NA,"","crem","vacant"
"914","6","6",0,2009,53,53,11,2,0,NA,NA,NA,2010,0,1,45,17,13,4,0,NA,NA,NA,"","crem","vacant"
"915","6","7",0,2009,51,53,35,1,0,NA,NA,5,2010,0,1,48,53,32,4,0,NA,NA,NA,"","liom",NA
"916","6","8",0,2009,23,23,9,3,0,NA,NA,NA,2010,0,1,19,20,4,0,0,NA,NA,NA,"","liom","vacant"
"917","6","9",0,2009,46,46,22,10,0,NA,NA,NA,2010,0,1,47,40,19,2,0,NA,NA,NA,"","liom","liom"
"918","6","10",0,2009,69,31,24,1,0,NA,NA,1,2010,0,1,70,32,11,0,0,NA,NA,NA,"","liom","vacant"
"919","6","11",0,2009,27,13,7,0,0,NA,NA,1,2010,0,1,7,16,11,1,0,NA,NA,NA,"","liom",NA
"920","6","12",0,2009,83,30,28,10,0,NA,NA,16,2010,0,1,84,43,28,0,0,NA,NA,NA,"","liom","vacant"
"921","6","13",0,2009,94,107,74,20,1,NA,NA,46,2010,0,1,92,113,56,18,28,NA,NA,NA,"","liom","liom"
"922","6","14",0,2009,11,4,3,2,0,NA,NA,0,2010,0,1,11,6,2,2,0,NA,NA,NA,"","vacant","vacant"
"923","6","15",0,2009,63,79,55,8,0,NA,NA,3,2010,0,1,73,84,27,2,3,NA,NA,NA,"","crem","vacant"
"924","6","16",0,2009,13,5,5,0,0,NA,NA,0,2010,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"925","6","17",0,2009,54,27,26,8,1,NA,NA,6,2010,0,1,69,34,24,2,6,NA,NA,NA,"","crem","vacant"
"926","6","18",0,2009,47,14,11,0,0,NA,NA,1,2010,0,1,50,16,12,4,0,NA,NA,NA,"","other","vacant"
"927","6","20",0,2009,25,23,11,4,0,NA,NA,10,2010,0,1,27,21,12,4,0,NA,NA,NA,"","liom","vacant"
"928","6","21",0,2009,95,77,54,11,0,NA,NA,5,2010,0,1,116,77,48,32,11,NA,NA,NA,"","liom","liom"
"929","6","22",0,2009,48,39,29,14,0,NA,NA,2,2010,0,1,54,41,28,1,0,NA,NA,NA,"","other","vacant"
"930","6","23",0,2009,59,59,17,6,0,NA,NA,12,2010,0,1,56,21,20,9,0,NA,NA,NA,"","liom",NA
"931","6","24",0,2009,80,98,56,27,6,NA,NA,10,2010,0,1,95,91,67,24,33,NA,NA,NA,"","liom","vacant"
"932","6","25",0,2009,20,11,3,0,0,NA,NA,1,2010,0,1,20,15,7,3,0,NA,NA,NA,"","crem","vacant"
"933","6","26",0,2009,34,12,8,0,0,NA,NA,0,2010,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"934","6","28",0,2009,85,64,35,0,0,NA,NA,7,2010,0,1,68,64,38,12,0,NA,NA,NA,"","crem","vacant"
"935","6","29",0,2009,142,135,92,21,4,NA,NA,7,2010,0,1,129,142,73,47,48,NA,NA,NA,"","liom",NA
"936","6","30",0,2009,47,47,20,2,0,NA,NA,17,2010,0,1,46,35,15,2,0,NA,NA,NA,"","crem","vacant"
"937","6","31",0,2009,142,134,133,30,5,NA,NA,6,2010,0,1,158,124,82,19,44,NA,NA,NA,"","liom","vacant"
"938","6","32",0,2009,64,55,31,3,0,NA,NA,1,2010,0,1,65,44,14,2,0,NA,NA,NA,"","crem","crem"
"939","6","33",0,2009,22,15,12,0,0,NA,NA,0,2010,0,1,16,9,4,0,0,NA,NA,NA,"","vacant","vacant"
"940","6","34",0,2009,77,114,40,11,0,NA,NA,10,2010,0,1,72,76,42,13,0,NA,NA,NA,"","crem",NA
"941","6","35",0,2009,140,156,135,58,7,NA,NA,30,2010,0,1,162,147,125,29,67,NA,NA,NA,"","liom","liom"
"942","6","36",0,2009,33,25,22,0,0,NA,NA,1,2010,0,1,38,12,3,0,0,NA,NA,NA,"","liom","vacant"
"943","6","38",0,2009,77,54,49,8,0,NA,NA,36,2010,0,1,99,29,18,4,0,NA,NA,NA,"","liom","liom"
"944","6","40",0,2009,88,35,24,4,2,NA,NA,43,2010,0,1,92,33,28,1,0,NA,NA,NA,"","crem","crem"
"945","6","41",0,2009,55,67,52,3,0,NA,NA,0,2010,0,1,68,65,58,17,0,NA,NA,NA,"","vacant",NA
"946","6","42",0,2009,42,25,16,2,0,NA,NA,4,2010,0,1,60,23,21,5,0,NA,NA,NA,"","other","vacant"
"947","6","43",0,2009,46,61,24,7,0,NA,NA,10,2010,0,1,50,64,21,5,4,NA,NA,NA,"","crem","crem"
"948","6","44",0,2009,73,64,35,4,2,NA,NA,35,2010,0,1,78,65,30,5,11,NA,NA,NA,"","crem","vacant"
"949","6","45",0,2009,85,64,45,0,4,NA,NA,12,2010,0,1,89,63,42,3,4,NA,NA,NA,"","crem",NA
"950","6","46",0,2009,32,9,9,0,0,NA,NA,0,2010,0,1,34,11,4,2,0,NA,NA,NA,"","vacant","vacant"
"951","6","47",0,2009,47,37,12,10,0,NA,NA,10,2010,0,1,38,48,21,7,0,NA,NA,NA,"","crem","vacant"
"952","6","48",0,2009,19,14,10,0,0,NA,NA,0,2010,0,1,19,11,10,3,0,NA,NA,NA,"","vacant","vacant"
"953","6","49",0,2009,37,31,9,4,0,NA,NA,4,2010,0,1,35,36,10,1,0,NA,NA,NA,"","crem","vacant"
"954","6","50",0,2009,59,49,24,9,0,NA,NA,12,2010,0,1,65,58,24,2,0,NA,NA,NA,"","liom","vacant"
"955","6","51",0,2009,57,91,60,14,0,NA,NA,14,2010,0,1,76,106,50,16,1,NA,NA,NA,"","crem","vacant"
"956","6","52",0,2009,45,22,13,7,0,NA,NA,4,2010,0,1,36,27,24,2,0,NA,NA,NA,"","crem","vacant"
"957","6","53",0,2009,51,31,30,0,0,NA,NA,0,2010,0,1,60,18,18,5,0,NA,NA,NA,"","vacant","vacant"
"958","6","54",0,2009,10,9,5,2,0,NA,NA,0,2010,0,1,10,10,5,3,0,NA,NA,NA,"","vacant","vacant"
"959","6","55",0,2009,32,22,18,11,0,NA,NA,7,2010,0,1,37,32,27,4,0,NA,NA,NA,"","crem","vacant"
"960","6","56",0,2009,21,13,5,0,0,NA,NA,0,2010,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"961","6","58",0,2009,19,16,9,3,0,NA,NA,0,2010,0,1,17,15,7,2,0,NA,NA,NA,"","vacant","vacant"
"962","6","59",0,2009,61,46,37,5,1,NA,NA,23,2010,0,1,63,44,41,9,3,NA,NA,NA,"","crem","vacant"
"963","6","60",0,2009,63,64,43,11,3,NA,NA,20,2010,0,1,77,65,51,0,6,NA,NA,NA,"","crem","crem"
"964","6","61",0,2009,116,50,36,1,0,NA,NA,2,2010,0,1,114,66,36,9,0,NA,NA,NA,"","fore","vacant"
"965","6","62",0,2009,31,28,16,3,0,NA,NA,5,2010,0,1,32,26,8,0,0,NA,NA,NA,"","liom","vacant"
"966","6","63",0,2009,17,10,7,4,0,NA,NA,2,2010,0,1,13,10,3,0,0,NA,NA,NA,"","liom","vacant"
"967","6","64",0,2009,15,11,5,0,0,NA,NA,0,2010,0,1,8,4,1,0,0,NA,NA,NA,"","vacant","vacant"
"968","6","65",0,2009,95,87,27,13,2,NA,NA,11,2010,0,1,104,90,24,5,2,NA,NA,NA,"","liom","vacant"
"969","6","66",0,2009,27,12,4,2,0,NA,NA,0,2010,0,1,24,14,5,0,0,NA,NA,NA,"","vacant","vacant"
"970","6","67",0,2009,35,34,29,6,0,NA,NA,1,2010,0,1,37,37,27,2,0,NA,NA,NA,"","fore","liom"
"971","6","68",0,2009,115,58,20,9,0,NA,NA,14,2010,0,1,70,64,38,10,14,NA,NA,NA,"","crem","liom"
"972","6","69",0,2009,8,5,2,0,0,NA,NA,0,2010,0,1,12,7,4,2,0,NA,NA,NA,"","vacant","vacant"
