Capture.event,Sex.Stage,SL,mass0,hindex,surv,mass1,offspring
25,F,NA,0.073,NA,1,0.111,0
25,F,NA,0.063,NA,1,0.112,0
25,F,NA,0.067,NA,1,0.116,0
25,I,NA,0.072,NA,1,0.116,0
25,F,NA,0.088,NA,1,0.116,0
25,I,NA,0.076,NA,1,0.117,0
25,F,NA,0.078,NA,1,0.118,0
25,F,NA,0.01,NA,1,0.119,0
25,F,NA,0.062,NA,1,0.119,0
25,I,NA,0.086,NA,1,0.119,0
25,F,NA,0.094,NA,1,0.119,0
25,F,NA,0.107,NA,1,0.119,0
25,I,NA,0.084,NA,1,0.123,0
25,F,NA,0.103,NA,1,0.124,0
25,I,NA,0.094,NA,1,0.128,0
25,F,NA,0.095,NA,1,0.128,0
25,F,NA,0.09,NA,1,0.132,0
25,F,NA,0.083,NA,1,0.133,0
25,F,NA,0.105,NA,1,0.134,0
25,F,NA,0.066,NA,1,0.1345,0
25,I,NA,0.11,NA,1,0.137,0
25,I,NA,0.115,NA,1,0.137,0
25,F,NA,0.127,NA,1,0.137,0
25,F,NA,0.112,NA,1,0.139,0
25,F,NA,0.092,NA,1,0.14,0
25,F,NA,0.079,NA,1,0.141,0
25,F,NA,0.109,NA,1,0.144,0
25,F,NA,0.107,NA,1,0.145,0
25,F,NA,0.101,NA,1,0.147,0
25,F,NA,0.112,NA,1,0.147,0
25,F,NA,0.125,NA,1,0.149,0
25,F,NA,0.131,NA,1,0.149,0
25,F,NA,0.14,NA,1,0.151,0
25,F,NA,0.12,NA,1,0.153,0
25,F,NA,0.117,NA,1,0.155,0
25,F,NA,0.128,NA,1,0.155,0
25,F,NA,0.13,NA,1,0.156,0
25,F,NA,0.107,NA,1,0.158,0
25,F,NA,0.124,NA,1,0.159,0
25,F,NA,0.141,NA,1,0.162,0
25,F,NA,0.131,NA,1,0.165,0
25,F,NA,0.107,NA,1,0.166,0
25,F,NA,0.105,NA,1,0.168,0
25,F,NA,0.123,NA,1,0.169,0
25,F,NA,0.1275,NA,1,0.17,0
25,F,NA,0.141,NA,1,0.173,0
25,F,NA,0.132,NA,1,0.174,0
25,F,NA,0.14,NA,1,0.174,0
25,F,NA,0.12,NA,1,0.177,0
25,F,NA,0.157,NA,1,0.177,0
25,F,NA,0.179,NA,1,0.177,0
25,F,NA,0.164,NA,1,0.178,0
25,F,NA,0.138,NA,1,0.179,0
25,F,NA,0.167,NA,1,0.179,0
25,F,NA,0.154,NA,1,0.1805,0
25,F,NA,0.117,NA,1,0.1815,0
25,F,NA,0.149,NA,1,0.183,0
25,F,NA,0.154,NA,1,0.185,0
25,F,NA,0.155,NA,1,0.1865,0
25,F,NA,0.122,NA,1,0.187,0
25,F,NA,0.14,NA,1,0.188,0
25,F,NA,0.145,NA,1,0.191,0
25,F,NA,0.19,NA,1,0.191,0
25,F,NA,0.196,NA,1,0.191,0
25,F,NA,0.115,NA,1,0.192,0
25,F,NA,0.122,NA,1,0.192,0
25,F,NA,0.195,NA,1,0.192,0
25,F,NA,0.159,NA,1,0.193,0
25,F,NA,0.1615,NA,1,0.193,0
25,F,NA,0.137,NA,1,0.194,0
25,F,NA,0.167,NA,1,0.195,0
25,F,NA,0.1365,NA,1,0.196,0
25,F,NA,0.183,NA,1,0.197,0
25,F,NA,0.167,NA,1,0.198,0
25,F,NA,0.164,NA,1,0.1985,0
25,F,NA,0.139,NA,1,0.199,0
25,F,NA,0.17,NA,1,0.199,0
25,F,NA,0.171,NA,1,0.199,0
25,F,NA,0.212,NA,1,0.199,0
25,F,NA,0.22,NA,1,0.199,0
25,F,NA,0.164,NA,1,0.203,0
25,F,NA,0.197,0,1,0.204,0
25,F,NA,0.157,NA,1,0.206,0
25,F,NA,0.185,NA,1,0.207,0
25,F,NA,0.16,NA,1,0.208,0
25,F,NA,0.202,NA,1,0.209,0
25,F,NA,0.162,NA,1,0.212,0
25,F,NA,0.183,NA,1,0.214,0
25,F,NA,0.194,NA,1,0.216,0
25,F,NA,0.175,NA,1,0.217,0
25,F,NA,0.201,NA,1,0.217,0
25,F,NA,0.207,NA,1,0.219,0
25,F,NA,0.166,NA,1,0.22,0
25,F,NA,0.192,NA,1,0.22,0
25,F,NA,0.1765,NA,1,0.222,0
25,F,NA,0.154,NA,1,0.223,0
25,F,NA,0.185,NA,1,0.223,0
25,F,NA,0.198,NA,1,0.223,0
25,F,NA,0.217,NA,1,0.223,0
25,F,NA,0.344,NA,1,0.223,0
25,F,NA,0.196,NA,1,0.225,0
25,F,NA,0.17,NA,1,0.226,0
25,F,NA,0.229,0,1,0.226,0
25,F,NA,0.234,NA,1,0.226,0
25,F,NA,0.259,NA,1,0.226,0
25,F,NA,0.191,NA,1,0.228,0
25,F,NA,0.168,NA,1,0.232,0
25,F,NA,0.18,NA,1,0.232,0
25,F,NA,0.226,NA,1,0.232,0
25,F,NA,0.171,NA,1,0.235,0
25,F,NA,0.202,NA,1,0.235,0
25,F,NA,0.256,NA,1,0.236,0
25,F,NA,0.237,0.066,1,0.238,0
25,F,NA,0.238,NA,1,0.238,0
25,F,NA,0.238,NA,1,0.238,0
25,F,NA,0.297,NA,1,0.238,0
25,F,NA,0.157,NA,1,0.239,0
25,F,NA,0.26,NA,1,0.239,0
25,F,NA,0.213,NA,1,0.24,0
25,F,NA,0.235,NA,1,0.24,0
25,F,NA,0.179,NA,1,0.242,0
25,F,NA,0.227,NA,1,0.242,0
25,F,NA,0.2,NA,1,0.2435,0
25,F,NA,0.205,NA,1,0.244,0
25,F,NA,0.263,NA,1,0.244,0
25,F,NA,0.226,NA,1,0.247,0
25,F,NA,0.244,NA,1,0.247,0
25,F,NA,0.249,0.107,1,0.247,0
25,F,NA,0.26,NA,1,0.247,0
25,F,NA,0.265,NA,1,0.247,0
25,F,NA,0.195,NA,1,0.249,0
25,F,NA,0.197,NA,1,0.249,0
25,F,NA,0.177,NA,1,0.25,0
25,F,NA,0.264,NA,1,0.25,0
25,F,NA,0.272,NA,1,0.25,0
25,F,NA,0.236,NA,1,0.251,0
25,F,NA,0.204,NA,1,0.252,0
25,F,NA,0.2415,NA,1,0.252,0
25,F,NA,0.172,NA,1,0.253,0
25,F,NA,0.24,NA,1,0.2535,0
25,F,NA,0.266,0.147,1,0.254,0
25,F,NA,0.255,NA,1,0.258,0
25,F,NA,0.26,NA,1,0.258,0
25,F,NA,0.277,NA,1,0.259,0
25,F,NA,0.215,NA,1,0.26,0
25,F,NA,0.232,NA,1,0.263,0
25,F,NA,0.279,NA,1,0.263,0
25,F,NA,0.327,NA,1,0.265,0
25,F,NA,0.273,NA,1,0.267,0
25,F,NA,0.289,NA,1,0.268,0
25,F,NA,0.22,NA,1,0.2685,0
25,F,NA,0.284,0.385,1,0.269,0
25,F,NA,0.327,NA,1,0.27,0
25,F,NA,0.289,NA,1,0.271,0
25,F,NA,0.222,NA,1,0.272,0
25,F,NA,0.231,NA,1,0.272,0
25,F,NA,0.278,NA,1,0.272,0
25,F,NA,0.281,NA,1,0.272,0
25,F,NA,0.304,NA,1,0.273,0
25,F,NA,0.242,NA,1,0.274,0
25,F,NA,0.252,NA,1,0.274,0
25,F,NA,0.206,NA,1,0.275,0
25,F,NA,0.21,NA,1,0.277,0
25,F,NA,0.248,0.584,1,0.279,0
25,F,NA,0.252,NA,1,0.279,0
25,F,NA,0.205,NA,1,0.2795,0
25,F,NA,0.257,0.767,1,0.28,0
25,F,NA,0.307,NA,1,0.28,0
25,F,NA,0.258,NA,1,0.282,0
25,F,NA,0.261,NA,1,0.282,0
25,F,NA,0.226,NA,1,0.283,0
25,F,NA,0.279,NA,1,0.283,0
25,F,NA,0.317,NA,1,0.286,0
25,F,NA,0.287,NA,1,0.2865,0
25,F,NA,0.275,NA,1,0.287,0
25,F,NA,0.205,NA,1,0.288,0
25,F,NA,0.263,NA,1,0.288,0
25,F,NA,0.267,NA,1,0.292,0
25,F,NA,0.281,NA,1,0.292,0
25,F,NA,0.2375,NA,1,0.293,0
25,F,NA,0.265,NA,1,0.293,0
25,F,NA,0.302,NA,1,0.293,0
25,F,NA,0.303,NA,1,0.293,0
25,F,NA,0.309,NA,1,0.293,0
25,F,NA,0.226,NA,1,0.294,0
25,F,NA,0.204,NA,1,0.295,0
25,F,NA,0.223,NA,1,0.296,0
25,F,NA,0.2465,NA,1,0.296,0
25,F,NA,0.301,NA,1,0.296,0
25,F,NA,0.283,NA,1,0.299,0
25,F,NA,0.249,NA,1,0.3,0
25,F,NA,0.272,NA,1,0.3,0
25,F,NA,0.312,0.577,1,0.3,0
25,F,NA,0.284,NA,1,0.302,0
25,F,NA,0.292,NA,1,0.302,0
25,F,NA,0.234,NA,1,0.303,0
25,F,NA,0.315,0.375,1,0.303,0
25,F,NA,0.202,NA,1,0.305,0
25,F,NA,0.25,NA,1,0.307,0
25,F,NA,0.274,NA,1,0.308,0
25,F,NA,0.308,NA,1,0.308,0
25,F,NA,0.325,NA,1,0.308,0
25,F,NA,0.33,NA,1,0.309,0
25,F,NA,0.319,0.194,1,0.31,0
25,F,NA,0.229,NA,1,0.311,0
25,F,NA,0.3,NA,1,0.311,0
25,F,NA,0.239,NA,1,0.312,0
25,F,NA,0.319,NA,1,0.312,0
25,F,NA,0.304,NA,1,0.3145,0
25,F,NA,0.287,NA,1,0.315,0
25,F,NA,0.38,NA,1,0.316,0
25,F,NA,0.3,NA,1,0.317,0
25,F,NA,0.307,NA,1,0.317,0
25,F,NA,0.309,NA,1,0.317,0
25,F,NA,0.325,NA,1,0.318,0
25,F,NA,0.308,0.419,1,0.319,0
25,F,NA,0.339,NA,1,0.32,0
25,F,NA,0.316,NA,1,0.321,0
25,F,NA,0.292,NA,1,0.322,0
25,F,NA,0.313,NA,1,0.322,0
25,F,NA,0.348,0.512,1,0.322,0
25,F,NA,0.357,NA,1,0.322,0
25,F,NA,0.303,NA,1,0.323,0
25,F,NA,0.309,NA,1,0.323,0
25,F,NA,0.321,NA,1,0.323,0
25,F,NA,0.263,NA,1,0.324,0
25,F,NA,0.2685,NA,1,0.324,0
25,F,NA,0.296,NA,1,0.328,0
25,F,NA,0.3175,NA,1,0.331,0
25,F,NA,0.29,NA,1,0.332,0
25,F,NA,0.24,NA,1,0.333,0
25,F,NA,0.246,NA,1,0.333,0
25,F,NA,0.338,NA,1,0.333,0
25,F,NA,0.305,0.477,1,0.334,0
25,F,NA,0.348,0.351,1,0.334,0
25,F,NA,0.376,NA,1,0.334,0
25,F,NA,0.257,NA,1,0.335,0
25,F,NA,0.292,NA,1,0.336,0
25,F,NA,0.34,0.448,1,0.336,0
25,F,NA,0.325,0.549,1,0.337,0
25,F,NA,0.276,NA,1,0.338,0
25,F,NA,0.296,NA,1,0.338,0
25,F,NA,0.304,NA,1,0.338,0
25,F,NA,0.254,NA,1,0.34,0
25,F,NA,0.346,NA,1,0.34,0
25,F,NA,0.357,NA,1,0.34,0
25,F,NA,0.37,0.634,1,0.342,0
25,F,NA,0.336,NA,1,0.345,0
25,F,NA,0.384,NA,1,0.345,0
25,F,NA,0.277,NA,1,0.346,0
25,F,NA,0.34,NA,1,0.346,0
25,F,NA,0.369,NA,1,0.346,0
25,F,NA,0.34,NA,1,0.349,0
25,F,NA,0.365,0.487,1,0.349,0
25,F,NA,0.351,NA,1,0.35,0
25,F,NA,0.318,NA,1,0.355,0
25,F,NA,0.327,NA,1,0.355,0
25,F,NA,0.304,NA,1,0.356,0
25,F,NA,0.373,NA,1,0.356,0
25,F,NA,0.391,NA,1,0.356,0
25,F,NA,0.346,NA,1,0.359,0
25,F,NA,0.28,NA,1,0.36,0
25,F,NA,0.341,0.347,1,0.36,0
25,F,NA,0.284,NA,1,0.361,0
25,F,NA,0.331,0.345,1,0.361,0
25,F,NA,0.3215,NA,1,0.362,0
25,F,NA,0.387,0.328,1,0.362,0
25,F,NA,0.39,NA,1,0.362,0
25,F,NA,0.314,NA,1,0.363,0
25,F,NA,0.343,0.604,1,0.363,0
25,F,NA,0.35,NA,1,0.363,0
25,F,NA,0.367,NA,1,0.365,0
25,F,NA,0.331,NA,1,0.366,0
25,F,NA,0.349,NA,1,0.366,0
25,F,NA,0.371,0.597,1,0.367,0
25,F,NA,0.315,NA,1,0.368,0
25,F,NA,0.376,NA,1,0.368,0
25,F,NA,0.385,NA,1,0.368,0
25,F,NA,0.304,NA,1,0.369,0
25,F,NA,0.346,NA,1,0.371,0
25,F,NA,0.383,NA,1,0.372,0
25,F,NA,0.389,NA,1,0.373,0
25,F,NA,0.394,NA,1,0.373,0
25,F,NA,0.3,NA,1,0.374,0
25,F,NA,0.321,NA,1,0.375,0
25,F,NA,0.361,NA,1,0.375,0
25,F,NA,0.362,NA,1,0.375,0
25,F,NA,0.351,NA,1,0.377,0
25,F,NA,0.372,0.209,1,0.377,0
25,F,NA,0.346,NA,1,0.379,0
25,F,NA,0.324,NA,1,0.381,0
25,F,NA,0.324,NA,1,0.381,0
25,F,NA,0.373,NA,1,0.385,0
25,F,NA,0.48,NA,1,0.387,0
25,F,NA,0.393,0.316,1,0.39,0
25,F,NA,0.42,NA,1,0.392,0
25,F,NA,0.3995,NA,1,0.393,0
25,F,NA,0.361,NA,1,0.394,0
25,F,NA,0.341,NA,1,0.395,0
25,F,NA,0.372,NA,1,0.396,0
25,F,NA,0.395,NA,1,0.396,0
25,F,NA,0.387,NA,1,0.397,0
25,F,NA,0.357,0.67,1,0.399,0
25,F,NA,0.4055,NA,1,0.399,0
25,F,NA,0.379,NA,1,0.4,0
25,F,NA,0.389,NA,1,0.4,0
25,F,NA,0.42,0.212,1,0.401,0
25,F,NA,0.428,NA,1,0.402,0
25,F,NA,0.406,NA,1,0.407,0
25,F,NA,0.382,0.454,1,0.409,0
25,F,NA,0.356,NA,1,0.41,0
25,F,NA,0.42,NA,1,0.4155,0
25,F,NA,0.347,NA,1,0.416,0
25,F,NA,0.418,0.39,1,0.418,0
25,F,NA,0.339,0.379,1,0.42,0
25,F,NA,0.367,0.651,1,0.423,0
25,F,NA,0.432,NA,1,0.426,0
25,F,NA,0.436,0.456,1,0.426,0
25,F,NA,0.477,0.255,1,0.429,0
25,F,NA,0.441,0.373,1,0.43,0
25,F,NA,0.375,NA,1,0.431,0
25,F,NA,0.362,0.671,1,0.432,0
25,F,NA,0.39,NA,1,0.4325,0
25,F,NA,0.352,NA,1,0.434,0
25,F,NA,0.492,NA,1,0.434,0
25,F,NA,0.39,0.433,1,0.4365,0
25,F,NA,0.358,0.57,1,0.437,0
25,F,NA,0.372,NA,1,0.44,0
25,F,NA,0.42,0.646,1,0.441,0
25,F,NA,0.455,NA,1,0.441,0
25,F,NA,0.36,NA,1,0.446,0
25,F,NA,0.417,NA,1,0.446,0
25,F,NA,0.413,NA,1,0.449,0
25,F,NA,0.429,0.418,1,0.452,0
25,F,NA,0.394,NA,1,0.454,0
25,F,NA,0.416,NA,1,0.455,0
25,F,NA,0.497,NA,1,0.457,0
25,F,NA,0.452,0.408,1,0.458,0
25,F,NA,0.395,0.623,1,0.464,0
25,F,NA,0.393,NA,1,0.467,0
25,F,NA,0.452,0.286,1,0.476,0
25,F,NA,0.453,0.667,1,0.488,0
25,F,NA,0.506,NA,1,0.498,0
25,F,NA,0.399,NA,1,0.507,0
25,F,NA,0.448,NA,1,0.513,0
25,F,NA,0.601,NA,1,0.519,0
25,F,NA,0.48,NA,1,0.52,0
25,F,NA,0.494,NA,1,0.5225,0
25,F,NA,0.541,NA,1,0.53,0
25,F,NA,0.591,NA,1,0.53,0
25,F,NA,0.547,NA,1,0.538,0
25,F,NA,0.496,NA,1,0.541,0
25,F,NA,0.503,0.553,1,0.5505,0
25,F,NA,0.447,NA,1,0.558,0
25,F,NA,0.563,0.417,1,0.562,0
25,F,NA,0.461,NA,1,0.583,0
25,F,NA,0.647,NA,1,0.604,0
25,F,NA,0.71,NA,1,0.606,0
25,F,NA,0.614,NA,1,0.608,0
25,F,NA,0.589,NA,1,0.621,0
25,F,NA,0.641,NA,1,0.623,0
25,F,NA,0.5575,NA,1,0.628,0
25,F,NA,0.564,NA,1,0.63,0
25,F,NA,0.591,0.394,1,0.631,0
25,F,NA,0.585,NA,1,0.666,0
25,F,NA,0.679,NA,1,0.666,0
25,F,NA,0.637,0.267,1,0.685,0
25,F,NA,0.54,NA,1,0.702,0
25,F,NA,0.637,NA,1,0.7065,0
25,F,NA,0.6795,NA,1,0.717,0
25,F,NA,1,NA,1,1,0
25,I,NA,0.046,NA,0,NA,0
25,I,NA,0.047,NA,0,NA,0
25,F,NA,0.049,NA,0,NA,0
25,F,14.76,0.051,NA,0,NA,0
25,I,NA,0.051,NA,0,NA,0
25,I,NA,0.052,NA,0,NA,0
25,F,NA,0.053,NA,0,NA,0
25,I,NA,0.053,NA,0,NA,0
25,I,NA,0.055,NA,0,NA,0
25,I,NA,0.056,NA,0,NA,0
25,F,NA,0.057,NA,0,NA,0
25,F,NA,0.06,NA,0,NA,0
25,I,NA,0.06,NA,0,NA,0
25,I,NA,0.061,NA,0,NA,0
25,F,NA,0.063,NA,0,NA,0
25,I,NA,0.064,NA,0,NA,0
25,I,15.04,0.064,NA,0,NA,0
25,F,NA,0.066,NA,0,NA,0
25,F,NA,0.067,NA,0,NA,0
25,F,NA,0.068,NA,0,NA,0
25,I,15.47,0.075,NA,0,NA,0
25,F,NA,0.078,NA,1,NA,0
25,F,NA,0.079,NA,0,NA,0
25,F,NA,0.082,NA,0,NA,0
25,I,NA,0.086,NA,0,NA,0
25,I,NA,0.088,NA,1,NA,0
25,F,NA,0.089,NA,0,NA,0
25,I,NA,0.095,NA,0,NA,0
25,F,NA,0.102,NA,0,NA,0
25,F,NA,0.108,NA,0,NA,0
25,F,NA,0.11,NA,1,NA,0
25,F,NA,0.112,NA,0,NA,0
25,F,NA,0.125,NA,0,NA,0
25,F,NA,0.127,NA,0,NA,0
25,I,NA,0.127,NA,0,NA,0
25,F,NA,0.128,NA,0,NA,0
25,F,NA,0.128,NA,0,NA,0
25,F,NA,0.13,NA,0,NA,0
25,F,NA,0.132,NA,0,NA,0
25,F,NA,0.145,NA,1,NA,0
25,F,NA,0.154,NA,0,NA,0
25,F,NA,0.163,NA,0,NA,0
25,F,NA,0.172,NA,1,NA,0
25,F,NA,0.174,NA,0,NA,0
25,F,NA,0.177,NA,1,NA,0
25,F,NA,0.18,NA,0,NA,0
25,F,NA,0.18,NA,0,NA,0
25,F,NA,0.196,NA,0,NA,0
25,F,NA,0.198,NA,0,NA,0
25,F,NA,0.2,NA,1,NA,0
25,F,NA,0.202,NA,0,NA,0
25,F,NA,0.205,NA,0,NA,0
25,F,NA,0.209,NA,0,NA,0
25,F,NA,0.217,NA,0,NA,0
25,F,NA,0.217,NA,0,NA,0
25,F,NA,0.217,NA,0,NA,0
25,F,NA,0.22,0.244,0,NA,0
25,F,NA,0.22,NA,0,NA,0
25,F,NA,0.22,NA,0,NA,0
25,F,NA,0.222,NA,0,NA,0
25,F,NA,0.228,NA,0,NA,0
25,F,NA,0.232,NA,0,NA,0
25,F,NA,0.241,NA,0,NA,0
25,F,NA,0.243,NA,0,NA,0
25,F,NA,0.243,NA,0,NA,0
25,F,NA,0.247,0,0,NA,0
25,F,NA,0.25,NA,0,NA,0
25,F,NA,0.25,NA,0,NA,0
25,F,NA,0.251,NA,0,NA,0
25,F,NA,0.253,NA,0,NA,0
25,F,NA,0.253,NA,0,NA,0
25,F,NA,0.254,0.098,0,NA,0
25,F,NA,0.255,NA,0,NA,0
25,F,NA,0.256,NA,0,NA,0
25,F,NA,0.256,NA,0,NA,0
25,F,NA,0.257,NA,0,NA,0
25,F,NA,0.261,0.416,0,NA,0
25,F,NA,0.262,NA,0,NA,0
25,F,NA,0.272,NA,0,NA,0
25,F,NA,0.274,NA,0,NA,0
25,F,NA,0.276,NA,0,NA,0
25,F,NA,0.279,NA,0,NA,0
25,F,NA,0.283,NA,0,NA,0
25,F,NA,0.289,NA,0,NA,0
25,F,NA,0.29,NA,0,NA,0
25,F,NA,0.295,0.256,0,NA,0
25,F,NA,0.295,NA,0,NA,0
25,F,NA,0.299,0.423,0,NA,0
25,F,NA,0.301,NA,0,NA,0
25,F,NA,0.31,NA,0,NA,0
25,F,NA,0.314,NA,0,NA,0
25,F,NA,0.317,NA,0,NA,0
25,F,NA,0.318,NA,0,NA,0
25,F,NA,0.318,NA,0,NA,0
25,F,NA,0.319,NA,0,NA,0
25,F,NA,0.319,NA,0,NA,0
25,F,NA,0.327,NA,0,NA,0
25,F,NA,0.328,NA,0,NA,0
25,F,NA,0.339,0.769,0,NA,0
25,F,NA,0.34,NA,0,NA,0
25,F,NA,0.343,NA,0,NA,0
25,F,NA,0.35,NA,0,NA,0
25,F,NA,0.353,NA,0,NA,0
25,F,NA,0.36,0.398,0,NA,0
25,F,NA,0.364,NA,0,NA,0
25,F,NA,0.372,0,0,NA,0
25,F,NA,0.373,NA,0,NA,0
25,F,NA,0.374,NA,0,NA,0
25,F,NA,0.374,NA,0,NA,0
25,F,NA,0.376,NA,0,NA,0
25,F,NA,0.382,0.283,0,NA,0
25,F,NA,0.392,NA,0,NA,0
25,F,NA,0.414,0.348,0,NA,0
25,F,NA,0.418,0.35,1,NA,0
25,F,NA,0.429,NA,0,NA,0
25,F,NA,0.435,NA,0,NA,0
25,F,NA,0.446,NA,0,NA,0
25,F,NA,0.446,0.351,0,NA,0
25,F,NA,0.467,NA,0,NA,0
25,F,NA,0.489,NA,0,NA,0
25,F,NA,0.492,0.271,0,NA,0
25,F,NA,0.51,NA,0,NA,0
25,F,NA,0.517,0.427,0,NA,0
25,F,NA,0.522,NA,0,NA,0
25,F,NA,0.522,0.8,0,NA,0
25,F,NA,0.542,NA,0,NA,0
25,F,NA,0.547,0.405,0,NA,0
25,F,NA,0.553,NA,0,NA,0
25,F,NA,0.57,NA,0,NA,0
25,F,NA,0.599,NA,0,NA,0
25,F,NA,0.71,0.185,0,NA,0
25,F,NA,0.753,NA,1,NA,0
26,I,NA,0.083,NA,1,0.094,0
26,I,NA,0.074,NA,1,0.097,0
26,I,NA,0.078,NA,1,0.104,0
26,I,NA,0.07,NA,1,0.106,0
26,F,NA,0.055,NA,1,0.107,0
26,I,NA,0.076,NA,1,0.107,0
26,I,NA,0.098,NA,1,0.107,0
26,F,NA,0.052,NA,1,0.1085,0
26,I,NA,0.072,NA,1,0.109,0
26,F,NA,0.074,NA,1,0.11,0
26,I,NA,0.066,NA,1,0.111,0
26,I,NA,0.075,NA,1,0.113,0
26,F,NA,0.068,NA,1,0.114,0
26,I,NA,0.083,NA,1,0.114,0
26,F,NA,0.052,NA,1,0.1145,0
26,F,NA,0.108,NA,1,0.116,0
26,F,NA,0.067,NA,1,0.117,0
26,I,NA,0.08,NA,1,0.117,0
26,I,NA,0.077,NA,1,0.118,0
26,I,NA,0.085,NA,1,0.118,0
26,I,NA,0.077,NA,1,0.119,0
26,F,NA,0.063,NA,1,0.12,0
26,I,NA,0.069,NA,1,0.12,0
26,I,NA,0.074,NA,1,0.122,0
26,I,NA,0.075,NA,1,0.124,0
26,I,NA,0.071,NA,1,0.125,0
26,F,NA,0.062,NA,1,0.128,0
26,I,NA,0.072,NA,1,0.13,0
26,I,NA,0.076,NA,1,0.13,0
26,I,NA,0.09,NA,1,0.131,0
26,I,NA,0.085,NA,1,0.132,0
26,F,NA,0.073,NA,1,0.135,0
26,F,NA,0.062,NA,1,0.137,0
26,F,NA,0.071,NA,1,0.138,0
26,F,NA,0.083,NA,1,0.139,0
26,F,NA,0.071,NA,1,0.14,0
26,F,NA,0.049,NA,1,0.141,0
26,F,NA,0.073,NA,1,0.143,0
26,F,NA,0.08,NA,1,0.144,0
26,F,NA,0.089,NA,1,0.144,0
26,F,NA,0.26,NA,1,0.144,0
26,F,NA,0.094,NA,1,0.146,0
26,I,NA,0.085,NA,1,0.147,0
26,F,NA,0.088,NA,1,0.148,0
26,F,NA,0.063,NA,1,0.15,0
26,I,NA,0.116,NA,1,0.153,0
26,F,NA,0.128,NA,1,0.155,0
26,F,NA,0.144,NA,1,0.158,0
26,F,NA,0.061,NA,1,0.16,0
26,F,NA,0.124,NA,1,0.16,0
26,F,NA,0.067,NA,1,0.162,0
26,F,NA,0.097,NA,1,0.164,0
26,F,NA,0.147,NA,1,0.165,0
26,F,NA,0.112,NA,1,0.1675,0
26,F,NA,0.084,NA,1,0.168,0
26,F,NA,0.128,NA,1,0.169,0
26,F,NA,0.11,NA,1,0.17,0
26,F,NA,0.119,NA,1,0.17,0
26,F,NA,0.116,NA,1,0.174,0
26,F,NA,0.106,NA,1,0.1755,0
26,F,NA,0.119,NA,1,0.176,0
26,F,NA,0.156,NA,1,0.177,0
26,F,NA,0.116,NA,1,0.178,0
26,F,NA,0.141,NA,1,0.1785,0
26,F,NA,0.153,NA,1,0.18,0
26,F,NA,0.116,NA,1,0.183,0
26,F,NA,0.109,NA,1,0.184,0
26,F,NA,0.118,NA,1,0.186,0
26,F,NA,0.143,NA,1,0.186,0
26,F,NA,0.119,NA,1,0.187,0
26,F,NA,0.119,NA,1,0.187,0
26,F,NA,0.12,NA,1,0.187,0
26,F,NA,0.111,NA,1,0.188,0
26,F,NA,0.151,NA,1,0.189,0
26,F,NA,0.098,NA,1,0.191,0
26,F,NA,0.158,NA,1,0.192,0
26,F,NA,0.147,NA,1,0.193,0
26,F,NA,0.155,NA,1,0.193,0
26,F,NA,0.17,NA,1,0.193,0
26,I,NA,0.111,NA,1,0.194,0
26,F,NA,0.15,NA,1,0.195,0
26,F,NA,0.162,NA,1,0.195,0
26,F,NA,0.139,NA,1,0.198,0
26,F,NA,0.14,NA,1,0.1995,0
26,F,NA,0.115,NA,1,0.201,0
26,F,NA,0.134,NA,1,0.201,0
26,F,NA,0.169,NA,1,0.201,0
26,F,NA,0.149,NA,1,0.202,0
26,F,NA,0.1345,NA,1,0.203,0
26,F,NA,0.137,NA,1,0.206,0
26,F,NA,0.177,NA,1,0.206,0
26,F,NA,0.1805,NA,1,0.207,0
26,F,NA,0.147,NA,1,0.208,0
26,F,NA,0.149,NA,1,0.208,0
26,F,NA,0.155,NA,1,0.208,0
26,F,NA,0.159,NA,1,0.208,0
26,F,NA,0.163,NA,1,0.209,0
26,F,NA,0.204,0,1,0.209,0
26,F,NA,0.156,NA,1,0.21,0
26,F,NA,0.199,NA,1,0.2105,0
26,F,NA,0.161,NA,1,0.211,0
26,F,NA,0.133,NA,1,0.212,0
26,F,NA,0.152,NA,1,0.213,0
26,F,NA,0.169,NA,1,0.213,0
26,F,NA,0.179,NA,1,0.213,0
26,F,NA,0.312,NA,1,0.217,0
26,F,NA,0.156,NA,1,0.218,0
26,F,NA,0.183,NA,1,0.218,0
26,F,NA,0.1865,NA,1,0.218,0
26,F,NA,0.226,NA,1,0.218,0
26,F,NA,0.178,NA,1,0.219,0
26,F,NA,0.218,NA,1,0.219,0
26,F,NA,0.226,NA,1,0.22,0
26,F,NA,0.188,NA,1,0.221,0
26,F,NA,0.197,NA,1,0.221,0
26,F,NA,0.204,NA,1,0.222,0
26,F,NA,0.187,NA,1,0.224,0
26,F,NA,0.283,NA,1,0.224,0
26,F,NA,0.165,NA,1,0.225,0
26,F,NA,0.199,NA,1,0.226,0
26,F,NA,0.174,NA,1,0.227,0
26,F,NA,0.186,NA,1,0.227,0
26,F,NA,0.174,NA,1,0.232,0
26,F,NA,0.19,NA,1,0.232,0
26,F,NA,0.192,NA,1,0.233,0
26,F,NA,0.1985,NA,1,0.233,0
26,F,NA,0.209,NA,1,0.233,0
26,F,NA,0.111,NA,1,0.234,0
26,F,NA,0.179,NA,1,0.234,0
26,F,NA,0.145,NA,1,0.235,0
26,F,NA,0.204,NA,1,0.2355,0
26,F,NA,0.238,NA,1,0.237,0
26,F,NA,0.214,NA,1,0.238,0
