Mortality,Site,Plot,Year,Ncol,Size,Sizenext,Survnext
Massmort,Portcros,Portcros3,2001-2002,262,37,33,0
Massmort,Portcros,Portcros3,2001-2002,266,30,33,1
Massmort,Portcros,Portcros3,2001-2002,268,24,21,1
Massmort,Portcros,Portcros3,2001-2002,269,19,22,1
Massmort,Portcros,Portcros3,2001-2002,270,22,21,1
Massmort,Portcros,Portcros3,2001-2002,271,25,23,1
Massmort,Portcros,Portcros3,2001-2002,272,34,32,1
Massmort,Portcros,Portcros3,2001-2002,273,23,21.5,1
Massmort,Portcros,Portcros4,2001-2002,178,7,8.5,1
Massmort,Portcros,Portcros4,2001-2002,178a,6,7,1
Massmort,Portcros,Portcros4,2001-2002,183,8,8,1
Massmort,Portcros,Portcros4,2001-2002,185,1.5,3.5,1
Massmort,Portcros,Portcros4,2001-2002,185a,0.9,2.8,1
Massmort,Portcros,Portcros4,2001-2002,185b,1,2,1
Massmort,Portcros,Portcros4,2001-2002,185e,8,10,1
Massmort,Portcros,Portcros4,2001-2002,188,4.5,5.5,1
Massmort,Portcros,Portcros4,2001-2002,189,8.5,10,1
Massmort,Portcros,Portcros4,2001-2002,190,6,7,1
Massmort,Portcros,Portcros4,2001-2002,191,11,13,1
Massmort,Portcros,Portcros4,2001-2002,195,2,,0
Massmort,Portcros,Portcros4,2001-2002,195a,3,,0
Massmort,Portcros,Portcros4,2001-2002,195c,11.5,10,1
Massmort,Portcros,Portcros4,2001-2002,347,26,19,1
Massmort,Portcros,Portcros4,2001-2002,349,18,18.5,1
Massmort,Portcros,Portcros4,2001-2002,350,16,18,1
Massmort,Portcros,Portcros4,2001-2002,351,47,46,1
Massmort,Portcros,Portcros4,2001-2002,352,30,31,1
Massmort,Portcros,Portcros4,2001-2002,353,41.5,40,1
Massmort,Portcros,Portcros4,2001-2002,354,23,23,1
Massmort,Portcros,Portcros4,2001-2002,355,11,11.5,1
Massmort,Portcros,Portcros4,2001-2002,356,15,15,1
Massmort,Portcros,Portcros4,2001-2002,357,41,42,1
Massmort,Portcros,Portcros4,2001-2002,358,40.5,40.5,1
Massmort,Portcros,Portcros4,2001-2002,359,28,26.5,1
Massmort,Portcros,Portcros4,2001-2002,362,20,18.5,1
Massmort,Portcros,Portcros4,2001-2002,366,33,32.5,1
Massmort,Portcros,Portcros4,2001-2002,367,9,10.5,1
Massmort,Portcros,Portcros4,2001-2002,368,9,10,1
Massmort,Portcros,Portcros4,2001-2002,369,20,,0
Massmort,Portcros,Portcros4,2001-2002,371,14,18,1
Massmort,Portcros,Portcros4,2001-2002,374,29,,0
Massmort,Portcros,Portcros4,2001-2002,375,11,16,1
Massmort,Portcros,Portcros4,2001-2002,376,24,22.5,1
Massmort,Portcros,Portcros4,2001-2002,377,44,39,1
Massmort,Portcros,Portcros4,2001-2002,378,43,41,1
Massmort,Portcros,Portcros4,2001-2002,380,17,19,1
Massmort,Portcros,Portcros4,2001-2002,381,14,18.5,1
Massmort,Portcros,Portcros4,2001-2002,382,28,21,1
Massmort,Portcros,Portcros4,2001-2002,383,20,17.5,1
Massmort,Portcros,Portcros4,2001-2002,384,11,13,1
Massmort,Portcros,Portcros4,2001-2002,385,27,27,1
Massmort,Portcros,Portcros4,2001-2002,387,16,16,1
Massmort,Portcros,Portcros4,2001-2002,388,12,12,1
Massmort,Portcros,Portcros4,2001-2002,389,35,35,1
Massmort,Portcros,Portcros4,2001-2002,390,40,40,1
Massmort,Portcros,Portcros4,2001-2002,393,14,13,1
Massmort,Portcros,Portcros4,2001-2002,395,21,20,1
Massmort,Portcros,Portcros4,2001-2002,396,20,21.5,1
Massmort,Portcros,Portcros4,2001-2002,398,17,21,1
Massmort,Portcros,Portcros4,2001-2002,400,17.5,17.5,1
Massmort,Portcros,Portcros4,2001-2002,401,17,19,1
Massmort,Portcros,Portcros4,2001-2002,402,36,36.5,1
Massmort,Portcros,Portcros4,2001-2002,403,27,22,1
Massmort,Portcros,Portcros4,2001-2002,404,21,19,1
Massmort,Portcros,Portcros4,2001-2002,405,21,19,1
Massmort,Portcros,Portcros4,2001-2002,406,27,28,1
Massmort,Portcros,Portcros4,2001-2002,407,20,22.5,1
Massmort,Portcros,Portcros4,2001-2002,409,38.5,40,1
Massmort,Portcros,Portcros4,2001-2002,410,38,39,1
Massmort,Portcros,Portcros4,2001-2002,411,44,42.5,1
Massmort,Portcros,Portcros4,2001-2002,412,18,19,1
Massmort,Portcros,Portcros4,2001-2002,416,24,25,1
Massmort,Portcros,Portcros4,2001-2002,418,56,60,1
Massmort,Portcros,Portcros4,2001-2002,419,35.5,36.5,1
Massmort,Portcros,Portcros4,2001-2002,421,10,11.5,1
Massmort,Portcros,Portcros4,2001-2002,422,12,7,1
Massmort,Portcros,Portcros4,2001-2002,424,13,13,1
Massmort,Portcros,Portcros4,2001-2002,425,39,37,1
Massmort,Portcros,Portcros4,2001-2002,426,41.5,43,1
Massmort,Portcros,Portcros4,2001-2002,427,13.5,13,1
Massmort,Portcros,Portcros4,2001-2002,428,46,45.5,1
Massmort,Portcros,Portcros4,2001-2002,429,17.5,17.5,1
Massmort,Portcros,Portcros4,2001-2002,430,27,25.5,1
Massmort,Portcros,Portcros4,2001-2002,431,21,21,1
Massmort,Portcros,Portcros4,2001-2002,432,40,33,1
Massmort,Portcros,Portcros4,2001-2002,433,13,13,0
Massmort,Portcros,Portcros4,2001-2002,434,38,38,1
Massmort,Portcros,Portcros4,2001-2002,435,20,19,1
Massmort,Portcros,Portcros4,2001-2002,436,15,16,1
Massmort,Portcros,Portcros4,2001-2002,440,19,19,1
Massmort,Portcros,Portcros4,2001-2002,441,31,29,1
Massmort,Portcros,Portcros4,2001-2002,442,34,39,1
Massmort,Portcros,Portcros4,2001-2002,443,16,20,1
Massmort,Portcros,Portcros4,2001-2002,444,16,19,1
Massmort,Portcros,Portcros4,2001-2002,445,25,26,1
Massmort,Portcros,Portcros4,2001-2002,446,18,18,1
Massmort,Portcros,Portcros4,2001-2002,447,33,31,1
Massmort,Portcros,Portcros4,2001-2002,448,28,27,1
Massmort,Portcros,Portcros4,2001-2002,449,26,26,1
Massmort,Portcros,Portcros5,2001-2002,199,3,4,1
Massmort,Portcros,Portcros5,2001-2002,200,4.5,4,1
Massmort,Portcros,Portcros5,2001-2002,201,8,7,1
Massmort,Portcros,Portcros5,2001-2002,202,1,1.5,1
Massmort,Portcros,Portcros5,2001-2002,202a,1,,0
Massmort,Portcros,Portcros5,2001-2002,202b,6.5,5.5,1
Massmort,Portcros,Portcros5,2001-2002,204,7.5,7.5,1
Massmort,Portcros,Portcros5,2001-2002,208,8,9,1
Massmort,Portcros,Portcros5,2001-2002,211,0.8,,0
Massmort,Portcros,Portcros5,2001-2002,211a,3,,0
Massmort,Portcros,Portcros5,2001-2002,216,10,9,1
Massmort,Portcros,Portcros5,2001-2002,218,8,,0
Massmort,Portcros,Portcros5,2001-2002,220,6.5,7.5,1
Massmort,Portcros,Portcros5,2001-2002,224,,0.8,1
Massmort,Portcros,Portcros5,2001-2002,230,11,11.5,1
Massmort,Portcros,Portcros5,2001-2002,232,9.3,10.5,1
Massmort,Portcros,Portcros5,2001-2002,233,7,7.5,1
Massmort,Portcros,Portcros5,2001-2002,450,26,,
Massmort,Portcros,Portcros5,2001-2002,451,43,43,1
Massmort,Portcros,Portcros5,2001-2002,452,28,28,1
Massmort,Portcros,Portcros5,2001-2002,453,33,33,1
Massmort,Portcros,Portcros5,2001-2002,454,32,31,1
Massmort,Portcros,Portcros5,2001-2002,456,59,59,1
Massmort,Portcros,Portcros5,2001-2002,457,37,37.5,1
Massmort,Portcros,Portcros5,2001-2002,458,32,27,1
Massmort,Portcros,Portcros5,2001-2002,459,11,11,1
Massmort,Portcros,Portcros5,2001-2002,460,16,16,1
Massmort,Portcros,Portcros5,2001-2002,461,31,27,1
Massmort,Portcros,Portcros5,2001-2002,463,42,35,0
Massmort,Portcros,Portcros5,2001-2002,464,18,,0
Massmort,Portcros,Portcros5,2001-2002,465,23,25,1
Massmort,Portcros,Portcros5,2001-2002,466,61,65,1
Massmort,Portcros,Portcros5,2001-2002,467,15,,0
Massmort,Portcros,Portcros5,2001-2002,469,21,,0
Massmort,Portcros,Portcros5,2001-2002,470,18,,0
Massmort,Portcros,Portcros5,2001-2002,471,10,13,1
Massmort,Portcros,Portcros5,2001-2002,472,10,,0
Massmort,Portcros,Portcros5,2001-2002,473,12,12,1
Massmort,Portcros,Portcros5,2001-2002,476,20,20,1
Massmort,Portcros,Portcros5,2001-2002,479,13,16,1
Massmort,Portcros,Portcros5,2001-2002,480,19,20,1
Massmort,Portcros,Portcros5,2001-2002,481,20,15,1
Massmort,Portcros,Portcros5,2001-2002,483,18,16,1
Massmort,Portcros,Portcros5,2001-2002,484,8,8.5,1
Massmort,Portcros,Portcros5,2001-2002,485,16,17,1
Massmort,Portcros,Portcros5,2001-2002,487,8,8,1
Massmort,Portcros,Portcros5,2001-2002,488,30,30,1
Massmort,Portcros,Portcros5,2001-2002,489,18,16,1
Massmort,Portcros,Portcros5,2001-2002,490,15,15,1
Massmort,Portcros,Portcros5,2001-2002,491,23,24,1
Massmort,Portcros,Portcros5,2001-2002,492,36,36,1
Massmort,Portcros,Portcros5,2001-2002,493,30,31,1
Massmort,Portcros,Portcros5,2001-2002,494,23,13.5,1
Massmort,Portcros,Portcros5,2001-2002,495,10,8,1
Massmort,Portcros,Portcros5,2001-2002,496,20,16,1
Massmort,Portcros,Portcros5,2001-2002,497,16,17.5,1
Massmort,Portcros,Portcros5,2001-2002,498,25,26,1
Massmort,Portcros,Portcros5,2001-2002,500,32,34.5,1
Massmort,Portcros,Portcros5,2001-2002,501,15,15,1
Massmort,Portcros,Portcros5,2001-2002,502,10,10,0
Massmort,Portcros,Portcros5,2001-2002,504,23,23,1
Massmort,Portcros,Portcros5,2001-2002,505,22,22,1
Massmort,Portcros,Portcros5,2001-2002,506,29,27,1
Massmort,Portcros,Portcros5,2001-2002,507,9,15,1
Massmort,Portcros,Portcros5,2001-2002,508,19,19,1
Massmort,Portcros,Portcros5,2001-2002,509,29,32,1
Massmort,Portcros,Portcros5,2001-2002,510,32,33,1
Massmort,Portcros,Portcros5,2001-2002,512,16.5,19,1
Massmort,Portcros,Portcros5,2001-2002,514,12,12.5,1
Massmort,Portcros,Portcros5,2001-2002,515,27,25,0
Massmort,Portcros,Portcros5,2001-2002,518,43,43,1
Massmort,Portcros,Portcros5,2001-2002,519,33,34,1
Massmort,Portcros,Portcros5,2001-2002,520,38,39,1
Massmort,Portcros,Portcros6,2001-2002,234,12.5,13.5,1
Massmort,Portcros,Portcros6,2001-2002,237,5,,0
Massmort,Portcros,Portcros6,2001-2002,237a,1.2,,0
Massmort,Portcros,Portcros6,2001-2002,239,0.5,,0
Massmort,Portcros,Portcros6,2001-2002,239a,0.3,,0
Massmort,Portcros,Portcros6,2001-2002,240,5,5,1
Massmort,Portcros,Portcros6,2001-2002,243,5,4.5,1
Massmort,Portcros,Portcros6,2001-2002,244,6.5,4,1
Massmort,Portcros,Portcros6,2001-2002,244a,4.5,4.5,0
Massmort,Portcros,Portcros6,2001-2002,244b,4,3.5,1
Massmort,Portcros,Portcros6,2001-2002,245,3,4.5,1
Massmort,Portcros,Portcros6,2001-2002,247,7,,0
Massmort,Portcros,Portcros6,2001-2002,250,8,,0
Massmort,Portcros,Portcros6,2001-2002,251,4,,0
Massmort,Portcros,Portcros6,2001-2002,252,1,2,1
Massmort,Portcros,Portcros6,2001-2002,255,8,5,1
Massmort,Portcros,Portcros6,2001-2002,255a,6,5,1
Massmort,Portcros,Portcros6,2001-2002,255b,2.1,,0
Massmort,Portcros,Portcros6,2001-2002,256,5.3,7,1
Massmort,Portcros,Portcros6,2001-2002,258,6,,0
Massmort,Portcros,Portcros6,2001-2002,261,6,,0
Massmort,Portcros,Portcros6,2001-2002,264,4,,0
Massmort,Portcros,Portcros6,2001-2002,265,3.5,,0
Massmort,Portcros,Portcros6,2001-2002,266,3.5,5.5,1
Massmort,Portcros,Portcros6,2001-2002,269,11.5,11.5,1
Massmort,Portcros,Portcros6,2001-2002,273,3,,0
Massmort,Portcros,Portcros6,2001-2002,521,25,25,1
Massmort,Portcros,Portcros6,2001-2002,522,17,,
Massmort,Portcros,Portcros6,2001-2002,523,25,22.5,1
Massmort,Portcros,Portcros6,2001-2002,524,18.2,13,0
Massmort,Portcros,Portcros6,2001-2002,526,14,13.5,1
Massmort,Portcros,Portcros6,2001-2002,530,10.5,10,1
Massmort,Portcros,Portcros6,2001-2002,531,15,15,1
Massmort,Portcros,Portcros6,2001-2002,532,13.5,14,1
Massmort,Portcros,Portcros6,2001-2002,533,13,14,1
Massmort,Portcros,Portcros6,2001-2002,534,64,57,1
Massmort,Portcros,Portcros6,2001-2002,536,19,12,1
Massmort,Portcros,Portcros6,2001-2002,538,12,,0
Massmort,Portcros,Portcros6,2001-2002,539,14,9,1
Massmort,Portcros,Portcros6,2001-2002,540,32,35,1
Massmort,Portcros,Portcros6,2001-2002,542,31,30,1
Massmort,Portcros,Portcros6,2001-2002,543,34,30,1
Massmort,Portcros,Portcros6,2001-2002,544,48,27,1
Massmort,Portcros,Portcros6,2001-2002,545,15,17.5,1
Massmort,Portcros,Portcros6,2001-2002,546,13,,0
Massmort,Portcros,Portcros6,2001-2002,547,41,45,1
Massmort,Portcros,Portcros6,2001-2002,548,36,37.5,1
Massmort,Portcros,Portcros6,2001-2002,552,39,39.5,1
Massmort,Portcros,Portcros6,2001-2002,553,13.5,13.5,1
Massmort,Portcros,Portcros6,2001-2002,555,39,39,1
Massmort,Portcros,Portcros6,2001-2002,556,52,53,1
Massmort,Portcros,Portcros6,2001-2002,557,43,44,1
Massmort,Portcros,Portcros6,2001-2002,564,21.8,21.5,1
Massmort,Portcros,Portcros6,2001-2002,565,19.8,17.5,1
Massmort,Portcros,Portcros6,2001-2002,569,35,26,1
Massmort,Portcros,Portcros6,2001-2002,575,29,12.5,1
Massmort,Portcros,Portcros6,2001-2002,581,12.5,13,1
Massmort,Portcros,Portcros6,2001-2002,583,26,26,1
Massmort,Portcros,Portcros6,2001-2002,587,12.5,11.5,1
Massmort,Portcros,Portcros6,2001-2002,588,11,14.1,1
Massmort,Portcros,Portcros6,2001-2002,589,21.5,23,1
Massmort,Portcros,Portcros6,2001-2002,590,34,33,1
Massmort,Portcros,Portcros6,2001-2002,591,33,30,1
Massmort,Portcros,Portcros6,2001-2002,592,10,13,1
Massmort,Portcros,Portcros6,2001-2002,593,42,39,1
Massmort,Portcros,Portcros6,2001-2002,597,29,26,1
Massmort,Portcros,Portcros6,2001-2002,598,15,18,1
Massmort,Portcros,Portcros6,2001-2002,601,15,12,0
Massmort,Portcros,Portcros6,2001-2002,602,31,32,1
Massmort,Portcros,Portcros6,2001-2002,603,45,46.5,1
Massmort,Portcros,Portcros6,2001-2002,604,32,31,1
Massmort,Portcros,Portcros1,2002-2003,5,7.5,7.5,1
Massmort,Portcros,Portcros1,2002-2003,6,6.5,6.5,1
Massmort,Portcros,Portcros1,2002-2003,7,7,10,1
Massmort,Portcros,Portcros1,2002-2003,9a,3.5,4.5,1
Massmort,Portcros,Portcros1,2002-2003,10,8.5,10,1
Massmort,Portcros,Portcros1,2002-2003,13,11.5,14.5,1
Massmort,Portcros,Portcros1,2002-2003,15,5.5,6,1
Massmort,Portcros,Portcros1,2002-2003,15a,1,1.5,1
Massmort,Portcros,Portcros1,2002-2003,15b,,2,1
Massmort,Portcros,Portcros1,2002-2003,16b,3.5,4,1
Massmort,Portcros,Portcros1,2002-2003,16c,3,6,1
Massmort,Portcros,Portcros1,2002-2003,17,,,
Massmort,Portcros,Portcros1,2002-2003,18,5.5,5,1
Massmort,Portcros,Portcros1,2002-2003,19,6.5,8,1
Massmort,Portcros,Portcros1,2002-2003,21,4.5,5,1
Massmort,Portcros,Portcros1,2002-2003,22,10.5,9.5,1
Massmort,Portcros,Portcros1,2002-2003,23,8.5,7,1
Massmort,Portcros,Portcros1,2002-2003,26,6,6,1
Massmort,Portcros,Portcros1,2002-2003,26a,0.5,,0
Massmort,Portcros,Portcros1,2002-2003,26b,0.5,,0
Massmort,Portcros,Portcros1,2002-2003,26c,0.8,2,1
Massmort,Portcros,Portcros1,2002-2003,26d,2,3,1
Massmort,Portcros,Portcros1,2002-2003,29a,4,5,1
Massmort,Portcros,Portcros1,2002-2003,29b,4,6,1
Massmort,Portcros,Portcros1,2002-2003,31,6,9,1
Massmort,Portcros,Portcros1,2002-2003,36,5,,
Massmort,Portcros,Portcros1,2002-2003,37,2,,
Massmort,Portcros,Portcros1,2002-2003,39,6.5,6,1
Massmort,Portcros,Portcros1,2002-2003,43,8,,0
Massmort,Portcros,Portcros1,2002-2003,44,8,,0
Massmort,Portcros,Portcros1,2002-2003,45,10,,0
Massmort,Portcros,Portcros1,2002-2003,46,9,7,1
Massmort,Portcros,Portcros1,2002-2003,47,12,14,1
Massmort,Portcros,Portcros1,2002-2003,48,5.5,7,1
Massmort,Portcros,Portcros1,2002-2003,48a,0.3,1.5,1
Massmort,Portcros,Portcros1,2002-2003,48b,0.8,1.8,1
Massmort,Portcros,Portcros1,2002-2003,48c,,0.5,1
Massmort,Portcros,Portcros1,2002-2003,49,5,6,1
Massmort,Portcros,Portcros1,2002-2003,50,8,8,1
Massmort,Portcros,Portcros1,2002-2003,52,7,4,1
Massmort,Portcros,Portcros1,2002-2003,55,3.5,7,1
Massmort,Portcros,Portcros1,2002-2003,58,13,14,1
Massmort,Portcros,Portcros1,2002-2003,60,,,
Massmort,Portcros,Portcros1,2002-2003,61,5.5,6,1
Massmort,Portcros,Portcros1,2002-2003,62,4,,0
Massmort,Portcros,Portcros1,2002-2003,63,4.5,,0
Massmort,Portcros,Portcros1,2002-2003,63a,3,,0
Massmort,Portcros,Portcros1,2002-2003,64,6.5,6.5,1
Massmort,Portcros,Portcros1,2002-2003,64a,0.3,,0
Massmort,Portcros,Portcros1,2002-2003,64d,2,3,1
Massmort,Portcros,Portcros1,2002-2003,64e,5,4,1
Massmort,Portcros,Portcros1,2002-2003,64f,1.8,2,1
Massmort,Portcros,Portcros1,2002-2003,64i,3,,0
Massmort,Portcros,Portcros1,2002-2003,64j,2.5,2,1
Massmort,Portcros,Portcros1,2002-2003,64k,1.8,1.5,1
Massmort,Portcros,Portcros1,2002-2003,64l,0.4,,0
Massmort,Portcros,Portcros1,2002-2003,65a,2.5,,0
Massmort,Portcros,Portcros1,2002-2003,65b,2.5,,0
Massmort,Portcros,Portcros1,2002-2003,65c,1,1.5,1
Massmort,Portcros,Portcros1,2002-2003,65d,0.5,1,1
Massmort,Portcros,Portcros1,2002-2003,65f,1.5,2.5,1
Massmort,Portcros,Portcros1,2002-2003,65g,1.5,,0
Massmort,Portcros,Portcros1,2002-2003,65h,2,3,1
Massmort,Portcros,Portcros1,2002-2003,65i,1.5,1.5,1
Massmort,Portcros,Portcros1,2002-2003,65j,1.5,3,1
Massmort,Portcros,Portcros1,2002-2003,65k,1.5,,0
Massmort,Portcros,Portcros1,2002-2003,65l,1.2,2.5,1
Massmort,Portcros,Portcros1,2002-2003,67a,3,4,1
Massmort,Portcros,Portcros1,2002-2003,67b,3,3,1
Massmort,Portcros,Portcros1,2002-2003,67c,4,4,1
Massmort,Portcros,Portcros1,2002-2003,67f,4,5,1
Massmort,Portcros,Portcros1,2002-2003,67g,9,10.5,1
Massmort,Portcros,Portcros1,2002-2003,68,4,4,1
Massmort,Portcros,Portcros1,2002-2003,68a,3,4,1
Massmort,Portcros,Portcros1,2002-2003,68b,6.5,7,1
Massmort,Portcros,Portcros1,2002-2003,70,9,9,0
Massmort,Portcros,Portcros1,2002-2003,71,6,5,1
Massmort,Portcros,Portcros1,2002-2003,72,10,,0
Massmort,Portcros,Portcros1,2002-2003,73,6,7,1
Massmort,Portcros,Portcros1,2002-2003,74,6,,0
Massmort,Portcros,Portcros1,2002-2003,78,11,12,1
Massmort,Portcros,Portcros1,2002-2003,79,2.5,,0
Massmort,Portcros,Portcros1,2002-2003,79a,,1,1
Massmort,Portcros,Portcros1,2002-2003,79b,,1.5,1
Massmort,Portcros,Portcros1,2002-2003,80,11,13,1
Massmort,Portcros,Portcros1,2002-2003,80a,1,,0
Massmort,Portcros,Portcros1,2002-2003,80b,2,,0
Massmort,Portcros,Portcros1,2002-2003,80c,3,3.5,1
Massmort,Portcros,Portcros1,2002-2003,83,11,9,1
Massmort,Portcros,Portcros1,2002-2003,85,5,5,1
Massmort,Portcros,Portcros1,2002-2003,89,3.5,,0
Massmort,Portcros,Portcros1,2002-2003,90,4,5,1
Massmort,Portcros,Portcros1,2002-2003,91,8,10,1
Massmort,Portcros,Portcros1,2002-2003,3,17.5,17,1
Massmort,Portcros,Portcros1,2002-2003,4,25,25,1
Massmort,Portcros,Portcros1,2002-2003,5,27,28,1
Massmort,Portcros,Portcros1,2002-2003,8,12,16,1
Massmort,Portcros,Portcros1,2002-2003,9,11.5,14.5,1
Massmort,Portcros,Portcros1,2002-2003,10,7,,0
Massmort,Portcros,Portcros1,2002-2003,13,21.5,,0
Massmort,Portcros,Portcros1,2002-2003,14,47,47,1
Massmort,Portcros,Portcros1,2002-2003,15,32,30,1
Massmort,Portcros,Portcros1,2002-2003,16,30,30,1
Massmort,Portcros,Portcros1,2002-2003,17,13,9.5,1
Massmort,Portcros,Portcros1,2002-2003,18,20,23,1
Massmort,Portcros,Portcros1,2002-2003,19,15,19,1
Massmort,Portcros,Portcros1,2002-2003,21,38.5,38,1
Massmort,Portcros,Portcros1,2002-2003,27,16.5,18,1
Massmort,Portcros,Portcros1,2002-2003,28,13,15,1
Massmort,Portcros,Portcros1,2002-2003,29,21,22,1
Massmort,Portcros,Portcros1,2002-2003,31,43.5,40,1
Massmort,Portcros,Portcros1,2002-2003,34,13,11,1
Massmort,Portcros,Portcros1,2002-2003,38,16,12,1
Massmort,Portcros,Portcros1,2002-2003,41,26,22,1
Massmort,Portcros,Portcros1,2002-2003,44,41,41,1
Massmort,Portcros,Portcros1,2002-2003,46,22,20,1
Massmort,Portcros,Portcros1,2002-2003,49,37,36,1
Massmort,Portcros,Portcros1,2002-2003,50,20,20,1
Massmort,Portcros,Portcros1,2002-2003,51,10,12,1
Massmort,Portcros,Portcros1,2002-2003,52,8,8,1
Massmort,Portcros,Portcros1,2002-2003,53,18,18,1
Massmort,Portcros,Portcros1,2002-2003,54,21,22,1
Massmort,Portcros,Portcros1,2002-2003,57,23,21,0
Massmort,Portcros,Portcros1,2002-2003,61,17,18,1
Massmort,Portcros,Portcros1,2002-2003,62,17.5,16.5,1
Massmort,Portcros,Portcros1,2002-2003,63,31,32,1
Massmort,Portcros,Portcros1,2002-2003,64,28,25,1
Massmort,Portcros,Portcros1,2002-2003,65,10,,0
Massmort,Portcros,Portcros1,2002-2003,66,19,20,1
Massmort,Portcros,Portcros1,2002-2003,67,10,10,1
Massmort,Portcros,Portcros1,2002-2003,68,17,18,1
Massmort,Portcros,Portcros1,2002-2003,69,23,23,1
Massmort,Portcros,Portcros1,2002-2003,71,27.8,28,1
Massmort,Portcros,Portcros1,2002-2003,72,44,,0
Massmort,Portcros,Portcros1,2002-2003,75,23,,0
Massmort,Portcros,Portcros1,2002-2003,76,30,29,1
Massmort,Portcros,Portcros1,2002-2003,77,12,13,1
Massmort,Portcros,Portcros1,2002-2003,78,39,30,1
Massmort,Portcros,Portcros1,2002-2003,81,30,35,1
Massmort,Portcros,Portcros1,2002-2003,82,31.5,32,1
Massmort,Portcros,Portcros1,2002-2003,85,19,21,1
Massmort,Portcros,Portcros1,2002-2003,86,25,24,1
Massmort,Portcros,Portcros1,2002-2003,87,18.5,20,1
Massmort,Portcros,Portcros1,2002-2003,89,15,20,1
Massmort,Portcros,Portcros1,2002-2003,90,15,11,1
Massmort,Portcros,Portcros1,2002-2003,92,17.5,,0
Massmort,Portcros,Portcros1,2002-2003,94,27.5,8,1
Massmort,Portcros,Portcros1,2002-2003,95,39,,0
Massmort,Portcros,Portcros1,2002-2003,96,65,19,1
Massmort,Portcros,Portcros1,2002-2003,97,8,8,1
Massmort,Portcros,Portcros1,2002-2003,98,24,24,1
Massmort,Portcros,Portcros1,2002-2003,104,35,34,1
Massmort,Portcros,Portcros1,2002-2003,105,44,45,1
Massmort,Portcros,Portcros1,2002-2003,106,21,21,1
Massmort,Portcros,Portcros1,2002-2003,107,16.5,15,1
Massmort,Portcros,Portcros1,2002-2003,108,23.5,21,1
Massmort,Portcros,Portcros1,2002-2003,109,26,25,1
Massmort,Portcros,Portcros1,2002-2003,112,21,22,1
Massmort,Portcros,Portcros1,2002-2003,114,22,,0
Massmort,Portcros,Portcros1,2002-2003,117,18,19,1
Massmort,Portcros,Portcros2,2002-2003,92,4,6.5,1
Massmort,Portcros,Portcros2,2002-2003,92a,5,7,1
Massmort,Portcros,Portcros2,2002-2003,93,8,9,1
Massmort,Portcros,Portcros2,2002-2003,95,8,9.5,1
Massmort,Portcros,Portcros2,2002-2003,96,4,5,1
Massmort,Portcros,Portcros2,2002-2003,97,8.5,9,1
Massmort,Portcros,Portcros2,2002-2003,104a,3,3,1
Massmort,Portcros,Portcros2,2002-2003,104b,5.5,7,1
Massmort,Portcros,Portcros2,2002-2003,108,6,5.5,1
Massmort,Portcros,Portcros2,2002-2003,112,6.5,7.5,1
Massmort,Portcros,Portcros2,2002-2003,113,6,4.5,1
Massmort,Portcros,Portcros2,2002-2003,113a,5,7,1
Massmort,Portcros,Portcros2,2002-2003,113b,2.5,3.5,1
Massmort,Portcros,Portcros2,2002-2003,113c,2.5,4.5,1
Massmort,Portcros,Portcros2,2002-2003,116,6.5,7.5,1
Massmort,Portcros,Portcros2,2002-2003,117,8.5,11.5,1
Massmort,Portcros,Portcros2,2002-2003,120,9,9,1
Massmort,Portcros,Portcros2,2002-2003,121,11,13,1
Massmort,Portcros,Portcros2,2002-2003,123,3,4,1
Massmort,Portcros,Portcros2,2002-2003,124,3.5,4.5,1
Massmort,Portcros,Portcros2,2002-2003,126,7,7.5,1
Massmort,Portcros,Portcros2,2002-2003,127,12.5,15,1
Massmort,Portcros,Portcros2,2002-2003,128,3.5,3.5,1
Massmort,Portcros,Portcros2,2002-2003,129,3,3,1
Massmort,Portcros,Portcros2,2002-2003,131,8,8.5,1
Massmort,Portcros,Portcros2,2002-2003,132,6,6,1
Massmort,Portcros,Portcros2,2002-2003,132a,2,2,1
Massmort,Portcros,Portcros2,2002-2003,132b,2,,0
Massmort,Portcros,Portcros2,2002-2003,133a,,1.5,1
Massmort,Portcros,Portcros2,2002-2003,133b,,1.5,1
Massmort,Portcros,Portcros2,2002-2003,134,3,,0
Massmort,Portcros,Portcros2,2002-2003,134a,7,7,1
Massmort,Portcros,Portcros2,2002-2003,118,38,26,0
Massmort,Portcros,Portcros2,2002-2003,119,42,42.5,1
Massmort,Portcros,Portcros2,2002-2003,121,8,8,1
Massmort,Portcros,Portcros2,2002-2003,124,25,22,1
Massmort,Portcros,Portcros2,2002-2003,125,7,8.5,1
Massmort,Portcros,Portcros2,2002-2003,129,19,14,1
Massmort,Portcros,Portcros2,2002-2003,130,16,20,1
Massmort,Portcros,Portcros2,2002-2003,131,18,20.5,1
Massmort,Portcros,Portcros2,2002-2003,132,25.5,27,1
Massmort,Portcros,Portcros2,2002-2003,133,20.5,23,1
Massmort,Portcros,Portcros2,2002-2003,138,14,12,1
Massmort,Portcros,Portcros2,2002-2003,140,35,34,1
Massmort,Portcros,Portcros2,2002-2003,141,14,14,1
Massmort,Portcros,Portcros2,2002-2003,142,20,,0
Massmort,Portcros,Portcros2,2002-2003,143,21,,0
Massmort,Portcros,Portcros2,2002-2003,144,10,6,1
Massmort,Portcros,Portcros2,2002-2003,145,28,17,1
