"","area.t0","area.t1","logarea.t0","logarea.t1","year","Group","age","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment"
"34910",9.08535513164201,22.3894790213165,2.20666379097319,3.10859116197535,"2012","P7E1",5,0,5.97442420444786,2.05529090266518,0.0366436379821313,0.0186376838621923,1.09499,"ControlModern"
"13971",9.0930070068595,10.3810656622455,2.20750565732079,2.33998353742427,"2008","E1",2,0,0,0,1.0107267898597,0.367952862914454,3.11619,"ControlModern"
"327",9.09611019980714,6.86697145758945,2.20784687156912,1.92672317316994,"1937","P1",7,0,0.120916849783948,0.000828255044132506,0.00220592770311074,5.24318104687335,0.00022,"Control"
"3476",9.10385955847663,4.91874499501762,2.20869845091137,1.5930534156517,"1933","E1",2,0.503431850928709,0,0.865331054060498,0.909242391277305,0.0917725165241218,0.0049,"Control"
"5611",9.11180410656999,15.981703292019,2.20957072751278,2.77144452364535,"2013","P10E1",7,60.2552904468201,0,0,0.75340032799015,14.757815270173,0.46234,"ControlModern"
"88",9.11399705571055,8.15998792345854,2.20981136979035,2.0992426890066,"1954","E1",23,0,8.07480130611003,0.00401713177354068,1.78083794679345e-06,0.115857048676864,0.00041,"Control"
"576",9.11876808029202,4.78751496478952,2.21033471604691,1.56601148030648,"1939","P1",10,0,0,0.0118787269960405,0.677787863758384,0.129544870250472,0.06488,"Control"
"4708",9.11964075890945,12.360583820457,2.21043041283996,2.51451268557883,"1950","P1E1",28,0.0229217438559616,0.857208122429826,0.434800427896033,0.158099216256324,0.0641867079338602,0.16082,"Control"
"3881",9.1263387317213,15.0582154237813,2.21116459903327,2.71192371759345,"1946","E1",15,0,0,3.81188283730117,0.00827789805729404,2.19195454143945,0.81052,"Control"
"2936",9.12699143948661,2.20016846752954,2.21123611560142,0.788533933582257,"1934","P10E1",3,0,0.014842822899841,0.00168859459913679,0.28585089114682,5.62365502608788,0.80926,"Control"
"732",9.13294120514557,0.69677522407644,2.21188779006105,-0.361292410797526,"1955","P1",11,0.0022125,0,0.226975654471864,1.16281208366138,0.0237716434129759,1.10138,"Control"
"1159",9.14424260695584,5.36638370725291,2.21312445795986,1.68015425657568,"1931","P1",2,0.986164581624398,0,0.00101167184334419,4.67159724536628,0.880827893177955,0.01541,"Control"
"3266",9.1468187741853,2.63224747300602,2.21340614388206,0.967838033741362,"1933","P10E1",2,0.977094966404249,0,0,4.49339377205502,0.0119181048235982,0.91903,"Control"
"34310",9.176359324737,14.3355256321505,2.21663053825141,2.6627407664099,"2012","P7E1",6,0,5.44020643550242,0.541378885211921,0.014575678099272,0,0.05019,"ControlModern"
"1400",9.17639999999997,7.38209999999996,2.21663497085604,1.99905815098042,"1934","P2",5,50.7827818622515,0,0,0.179398407953035,0.731964920417695,0.00022,"Control"
"4525",9.19239702657296,16.4154869649945,2.21837673223476,2.7982252163676,"1933","P1E1",11,38.8819720666116,0.000382711356422073,0,7.29553644966108e-05,7.23437741930823,0.39302,"Control"
"1163",9.199129471995,2.84489530948371,2.21910885696875,1.04552626882872,"1932","P1",3,0,0,0.000883977577814606,1.26933902100577,0.0742203944277984,0.00041,"Control"
"978",9.21236384530908,5.10841955896603,2.22054647806394,1.63089007241778,"1939","P1",10,0,0,0,0.0361744125423717,8.0179409412419e-07,0,"Control"
"1961",9.22019028840316,10.9597964881597,2.22139567601097,2.3942337127489,"1936","P7E1",14,0.0392589077895745,0.0491892068871433,7.79394416685484e-05,0.573193357016433,0.0169995869936567,0.0202,"Control"
"4230",9.2204099558585,11.6847208017037,2.22141950033908,2.45828207397012,"1930","P1E1",8,0,0,0.883630757811092,1.01785400824228,0.022815242363752,0.00969,"Control"
"16211",9.2210907259365,7.58570003846701,2.22149333056472,2.02626490102263,"2012","E1",6,0,0,9.79469116241868,0,0.189719253233635,0.10729,"ControlModern"
"1677",9.23049418538062,12.189064837476,2.22251258829282,2.50053922500289,"1940","P7E1",14,2.37642224987637,0,0.131166895608283,0.0206567818896308,0.0516641620560209,0.05379,"Control"
"1919",9.23509052139498,18.4706999000282,2.22301041559504,2.91618568737669,"1932","P7E1",10,0.150826618088537,0,0,0.072577409924967,0.893613809907096,0.16657,"Control"
"4674",9.24707151791282,6.96006882002481,2.22430690874022,1.94018936223204,"1946","P1E1",24,0.252436414678567,0.0007625,0,0.036570997693177,0.102251635017562,0.33286,"Control"
"1507",9.25004111896854,3.19124878591,2.22462799680835,1.16041230913008,"1931","P2",2,1.72051665920456,0,0.000387382451348946,0.00301954078259295,0.0881688509179651,0.01698,"Control"
"1215",9.25118515822104,10.2557146847244,2.22475166853008,2.3278350804392,"1935","P1",6,0.306531336697332,0,0,0.292385965343849,0.35107692638163,6e-05,"Control"
"1341",9.2629329930488,14.9816880543881,2.22602073641746,2.70682865894917,"1946","P1",17,0,0,1.76964993273261,6.81071206074702e-05,0.00985996864002078,1.3549,"Control"
"965",9.26367559346966,13.7792095759954,2.22610090224142,2.6231609037078,"1938","P1",9,0.0007375,0,0.0340574410983096,0.898519695191653,7.18317929047656,0.00479,"Control"
"6421",9.26738859527251,14.347758170447,2.22650163495863,2.66359370494527,"2011","P10E1",4,5.08556068858605,0,0.088047522601003,0.119513257970337,0.0110349985718596,1.04561,"ControlModern"
"4135",9.27015803359904,5.29433294426386,2.22680042728564,1.666636992697,"1941","E1",10,0.925160669701792,0,0.592875422290241,0.0345467519950205,0.121509515351459,0.55452,"Control"
"4799",9.27847988825627,15.6982278227863,2.22769772823578,2.75354782845358,"1934","P1E1",5,0.0007375,1.33132517218414,0,0,0.303092500844889,0.00327,"Control"
"2993",9.283232252402,10.1682950241969,2.22820978921524,2.31927454843445,"1940","P10E1",9,0,0.302054839922312,0,0.00345239394634016,0.273673046662772,0,"Control"
"1921",9.28603990307173,0.56680563710343,2.22851218671016,-0.567738825725601,"1932","P7E1",2,0.607331247382837,19.3819350414546,0.119172395567621,1.55162414761772,0.000620548159449837,0.02967,"Control"
"1724",9.29753886617554,10.3857227717619,2.22974972709074,2.34043205257232,"1951","P7E1",29,48.2410314571419,0.00416191768803054,0,0.00944834739868197,0.257751707908901,0.01013,"Control"
"585",9.29818870218836,1.56672235154712,2.22981961798484,0.448985762956961,"1940","P1",11,0,0,0.00584095841971341,0.291929457064747,0,0.01246,"Control"
"508",9.30303751433872,6.84213212615373,2.23034096127735,1.9230993974116,"1935","P1",6,0,0.0007625,0,0.267234111398214,0.04953375,0.74819,"Control"
"9110",9.30718552089751,12.6956882509735,2.23078673848481,2.54126242802136,"2009","P7E1",3,64.1166137173074,1.21531854432873,9.42160849139556e-05,0.16537598100925,0.000842945913714985,0.00096,"ControlModern"
"2352",9.32333953413861,7.38128012406293,2.23252088363012,1.9989470821153,"1950","P7E1",21,0,3.31649261718135,1.56183398046032,0.00518741168525414,0.0134354648072277,3e-05,"Control"
"2855",9.32434903389613,14.9925050758326,2.23262915439567,2.70755041461859,"1945","P10E1",14,59.133689022281,0.948101998285922,0.173478447394681,0.1333331773118,0.329841028071093,0.02342,"Control"
"3438",9.32524759580192,2.46320934679289,2.23272551700601,0.901465112194229,"1955","P10E1",24,36.207110922328,0,0.237808411225549,0.536730122159767,0.772194644576725,1.73868,"Control"
"3722",9.32682223447803,6.2094087870584,2.23289436032412,1.82606568804102,"1955","E1",24,6.49718071912779,0,0.0443432218973294,0.0192309491363005,0.184708285626883,0.09973,"Control"
"979",9.33082335223902,5.48058678251992,2.23332325879405,1.70121217232976,"1939","P1",10,0,0,0,0.697076718311407,1.24207782376981e-05,0,"Control"
"39010",9.3415671942315,15.620999161209,2.23447403197988,2.7486161091525,"2015","P7E1",9,0,0,0.00879877714676413,0.0693922581831936,0.250487397693487,0.05228,"ControlModern"
"2628",9.35064245987047,3.60987275586775,2.23544505322563,1.28367252404151,"1941","P7E1",12,0.156412792078388,3.1082216509958,0.0074499765525188,0.240421113019226,0.902505400435844,0.00633,"Control"
"4592",9.35569638572816,3.33481308438309,2.2359853969051,1.20441663113517,"1937","P1E1",8,62.4865280479686,0.446923964133596,0.387112471742078,0.014915299878078,0.65268109490024,0.00096,"Control"
"1330",9.3612013131144,5.650533816438,2.23657362767214,1.73175002148081,"1945","P1",16,0,0,0.894949985370212,0.309244132687849,0,1.5638,"Control"
"24610",9.368921947656,11.933483730292,2.2373980360192,2.47934820775622,"2012","P7E1",6,0,0.248171550308768,0.779655161026924,0.223962508548588,1.08209051536777,0.19522,"ControlModern"
"32310",9.37605971658201,20.8963781494575,2.23815960190375,3.03957584966925,"2010","P7E1",3,0,13.5549747848042,0.355213151827186,0.0686979489089311,0.000726201052862766,0.18563,"ControlModern"
"14171",9.38201804663297,19.202658257913,2.23879488344236,2.95504872038326,"2011","E1",5,0,0,0,0.526193653216597,0.212546726971288,1.46674,"ControlModern"
"21410",9.38323149256647,11.638026542907,2.238924212491,2.45427788694222,"2009","P7E1",3,0,2.3428742204999,0.582762274266613,2.22213293297898e-05,0.298023983982873,1.27188,"ControlModern"
"33110",9.386161303674,14.9007572263575,2.23923640278539,2.701412032221,"2011","P7E1",5,0,3.70672899062069,0.0534459079014548,0.00232889572366819,1.25e-06,0.00572,"ControlModern"
"4738",9.3883580000564,0.24999999999999,2.23947041105552,-1.38629436111993,"1954","P1E1",28,12.6605112614582,0.250996852826695,8.4233066823765e-05,0.00996390073899422,2.10976090478857,0.18759,"Control"
"1939",9.39404653022682,13.3277446940222,2.24007614077827,2.58984792963044,"1934","P7E1",12,0,0.131349982093356,2.67211828611373e-05,0.554819210721538,0.00657947122939988,3e-05,"Control"
"751",9.3964304889401,8.40208286538133,2.24032988193914,2.12847963527667,"1956","P1",12,0.25,0,0.210910275370794,0.927309923425122,2.33937017735318e-05,0.42442,"Control"
"2242",9.40325200216142,6.66070872985051,2.24105558712315,1.896225894784,"1937","P7E1",8,1.31503497863202,0,0.260187414282756,0.0342019298878813,0.000395463021955082,0,"Control"
"4013",9.4094951793939,12.4914904761625,2.24171930490997,2.52504765057765,"1951","E1",20,0,0,0.0147310986799163,0.0255356788205992,0.16732177858671,2.29615,"Control"
"824",9.41201399959273,6.7653209597759,2.24198695828355,1.91180970466226,"1931","P1",2,0,0,0,4.19389727539287,0.479482221999464,0,"Control"
"2252",9.41468663345277,8.4585988184784,2.24227087780085,2.13518353560758,"1938","P7E1",9,25.0098371488838,0.01414,0,0.0418687544006046,0.648899839774341,0,"Control"
"4632",9.42140470204279,6.0048741768661,2.24298419658394,1.792571502251,"1940","P1E1",18,0.483113561877275,0.0651300247759157,0.409472942242806,0.00666749985933,0.120938155511283,0.23071,"Control"
"3773",9.42664723598072,5.10724699259511,2.2435404911114,1.63066051003531,"1934","E1",3,0.203398251728509,0,0,0.927714902989457,0.0241373248241544,0.00768,"Control"
"1955",9.42939255063333,14.1231611080593,2.24383167788265,2.64781608151739,"1935","P7E1",13,5.21261886659584,0,7.5e-06,0.0881139072165046,1.78470513816502,0.54905,"Control"
"14971",9.43172274660104,22.367000327275,2.24407876782858,3.10758667296018,"2014","E1",4,0,0,0.00198798701691026,1.90508170965249,61.6202092466433,0.0049,"No_shrub"
"3478",9.435963517738,3.59694694740927,2.2445282952533,1.28008541548302,"1933","E1",2,1.93676032046177,0,0.011468455746384,0.484072275607263,0.708794773688696,0.02215,"Control"
"7910",9.43939572784048,3.30828345539501,2.24489196622726,1.19642946133658,"2008","P7E1",2,0.150430070540853,1.81520817914719,0.0001025,0.0436616861702397,10.7138765109095,0.37854,"ControlModern"
"435",9.43992976162676,12.1142762669644,2.24494853962409,2.4943846138926,"1932","P1",3,0,0,0,0.00277409272151609,0.556786242708162,0.57648,"Control"
"3562",9.4417527824187,1.85022367710517,2.24514163902541,0.615306538324962,"1937","E1",6,0.527230748542108,0,0.30930615005041,0.00967610633139395,3.32987183173085,0.16299,"Control"
"4441",9.4528068285505,0.7989277257231,2.2463117162985,-0.224484793223266,"1955","P1E1",20,0,0.0403577106736589,0.000577421188695647,0.0668394857605901,0.00241187186817019,0.13883,"Control"
"628",9.45475482631016,4.10220782968492,2.2465177711883,1.41152532381894,"1946","P1",2,0,0,0.371290978647863,0.767061371933377,4.20753264292316,1.03641,"Control"
"2343",9.4595959744151,10.8792305088287,2.24702967331613,2.38685551363517,"1950","P7E1",21,0,0.00204280097928545,0.516629140084824,0.24348913963717,0.0801728455564528,0.00479,"Control"
"3290",9.48925099029157,1.49999999999999,2.25015968329958,0.405465108108158,"1936","P10E1",5,0.779931933412212,0,0.033985,0.971360006911004,0.107785134623635,1.12989,"Control"
"2065",9.52640795316917,25.0332113407993,2.25406772669465,3.22020339688635,"1949","P7E1",27,0.266284064019711,3.50597025e-06,0.000221577474784319,0.076543863433021,1.1944332184655,0.18308,"Control"
"2684",9.53113768014534,6.45213204806953,2.25456408936006,1.86441062627634,"1949","P7E1",20,1.27437272291656,13.8053072283077,0,0.203811146927592,0.309037497579453,0.00011,"Control"
"13110",9.537765335201,6.83710136166,2.25525921642816,1.9223638642803,"2013","P7E1",7,1.2074234652545,0.201281481111693,0.45175643300475,0.13275810387015,0.00415922459663036,0.40196,"ControlModern"
"4231",9.5475286671441,21.5642598117406,2.25628234269424,3.07103730591884,"1930","P1E1",8,0.0646041482361637,0.0231642234675705,0.0163342922118257,0.198317578420194,0.301639191985027,0.06197,"Control"
"4345",9.5624338077202,10.0454696784728,2.25784227706022,2.30712175461261,"1941","P1E1",16,0,0.0651807207538808,0.000365,1.83301716992931,0.00139611693765189,0.04835,"Control"
"2476",9.57177640040501,6.96886293386251,2.25881881001618,1.94145207428514,"1933","P7E1",4,0.00377805979975012,4.60259844184641,0.000232743359134748,1.79597383872592,1.71288933773454,0.00143,"Control"
"3034",9.57629145503197,5.47048185469768,2.25929040378164,1.69936670299249,"1950","P10E1",19,0.18954053752217,4.02538324971022,0,0.00035997521005446,5.61878622061302,0.01571,"Control"
"6631",9.58076299472553,0.25,2.25975723335469,-1.38629436111989,"2013","P10E1",7,0.41204377519939,0,0.0139930776186101,3.84975273613959,0.00161885118590109,0.39834,"ControlModern"
"2326",9.59458667353054,13.0443724655023,2.26119905125516,2.56835681206573,"1946","P7E1",17,0.633312919648485,0,0.162394569629662,0.444622248482256,0.00022762841859591,0.0033,"Control"
"16651",9.597562711943,4.5582508043205,2.26150918206714,1.51693895439095,"2012","E1",2,0,0,0.0930479420028654,2.0838381834953,9.41883472639181,0.18272,"No_shrub"
"4219",9.60251011932706,6.8508927548441,2.2620245350595,1.92437897295635,"1929","P1E1",4,0.104608246056538,0,0.024955531500004,0.14089294541267,0.0140547285097967,0.21338,"Control"
"1856",9.60457730754145,10.7412185048717,2.26223978770832,2.37408853747497,"1954","E1",21,0,0,0.000588002464920225,0.082806927446839,0.680661838738713,0.03751,"Control"
"23310",9.60882572284701,13.1993166943,2.26268202226387,2.58016506266911,"2011","P7E1",5,15.9996621867817,0,0.187915593891592,0.000145,1.9699411875e-06,0.20954,"ControlModern"
"4044",9.6153274579679,22.2998362435412,2.26335843545176,3.10457933510015,"1933","E1",2,0,0,0,2.12069135432397,1.21742426073025,0.00327,"Control"
"14311",9.6168865064655,19.1878287950855,2.26352056431575,2.95427616110082,"2014","E1",8,0,0,0,4.21689350105225e-16,7.70329284106678,0.35438,"ControlModern"
"2956",9.61993297139027,8.07500665545448,2.26383729702239,2.08877369331327,"1936","P10E1",5,0,0.0122541877766438,0,1.0345004852752e-14,0,0.13597,"Control"
"23010",9.6228355612895,24.389389799003,2.26413897813614,3.1941481934238,"2011","P7E1",5,0,0.161824895706813,1.41803774782975,0,0.0297940874552772,0.13594,"ControlModern"
"307",9.62434109911943,6.40459438876291,2.2642954205962,1.85701560606208,"1935","P1",6,0.00974165261342681,0.196434355010265,0.97416194389348,0.000896671247529822,1.14286065339459,0.05446,"Control"
"31910",9.63053223261201,18.7992113925105,2.26493849246681,2.93381492174921,"2010","P7E1",4,0,4.39198719986569,0.0401395930663077,0.129237742578992,0.0147285821876205,0.14552,"ControlModern"
"4329",9.6323787403739,9.5624338077202,2.26513020884552,2.25784227706022,"1940","P1E1",15,0.0262633012602621,0.0319775,0,2.39884989294181,0.00115898988430765,0.04719,"Control"
"2603",9.6388962640196,3.78350889003887,2.2658066066337,1.33065185683618,"1940","P7E1",11,1.66624158521532,0.036790456756434,0.0790376716654424,0.0455088937407078,4.68839792171036,0.00041,"Control"
"4901",9.657128135555,5.87993712321151,2.26769630956767,1.77154606852199,"2012","P10E1",6,1.72606695109819,1.20486603477543,1.19415152176501,0.00338684606832969,0.226225917546546,0.18324,"ControlModern"
"15641",9.658537642539,5.037616005089,2.26784225400496,1.61693295531316,"2014","E1",4,0,0,0,0.00820182717965445,6.55124644003737,0,"No_shrub"
"14910",9.67569044172301,8.63546228456649,2.26961659985518,2.15587724630536,"2015","P7E1",9,0.322650937743413,0.243304196499306,0.975842910625752,0.0914799439272541,0.0185496224232532,0.18459,"ControlModern"
"3815",9.67979596466614,25.4365684134997,2.27004082303598,3.23618783996707,"1937","E1",6,0,0,0.673226706165283,0.0250013808222445,1.23610059240978,0.0077,"Control"
"17041",9.685935600259,1.29653360901699,2.27067489521425,0.259694248542958,"2015","E1",5,0,0,1.94423518231358e-05,0.163801637814906,0.299762099911118,0,"No_shrub"
"2940",9.6907726009264,9.07137355831606,2.27117415450202,2.20512369238734,"1934","P10E1",3,0,2.09036125678032,0.00791639630115022,0.158120111586469,5.20850544694575,0.69817,"Control"
"118",9.69569231874884,1.67210787694181,2.27168169602116,0.514085032283243,"1931","P1E1",2,0,0.00798767597443929,0.488784458454402,1.38839948367115,0.0386138565690931,0.02689,"Control"
"1697",9.70856537444843,12.5706050498997,2.27300852416286,2.53136115588285,"1946","P7E1",24,0.02689,0,0.197676660881802,0.00759657670731279,0.0395340694971582,1.04719,"Control"
"303",9.72227297487484,10.3618932224567,2.27441943628656,2.33813496361616,"1934","P1",4,0,0.247647971178334,0,1.92916757476995,1.70935275201042,0.27761,"Control"
